name,address,district,lat,lng,mapped_region_id
서울 종로구 인사동길 35-4 4,서울 종로구 인사동길 35-4 인사동마루 본관 4~6층,종로구,37.5735738,126.9848559,seoul
디큐브 링크아트센터,서울 구로구 경인로 662,구로구,37.5091267288182,126.889588489589,seoul
서대문문화체육회관,서울 서대문구 홍은2동 백련사길 39 서대문문화체육회관 대극장,서대문구,37.5806951,126.9314183,seoul
성수아트홀,서울 성동구 성수1가2동 왕십리로6길 성수아트홀,성동구,37.5454098,127.0469706,seoul
노원구민의전당 (구.노원구민회관),서울 노원구 중계2·3동 하계동 동일로 노원구민의전당,노원구,37.639421,127.0666257,seoul
강동구민회관 대강당,서울 강동구 상암로 168,강동구,37.5457179498377,127.141104271601,seoul
GS아트센터,서울 강남구 논현로 508,강남구,37.502200388584036,127.03753554610904,seoul
도봉구민회관 하모니홀,서울 도봉구 도봉로 552,도봉구,37.6541887798308,127.038484507498,seoul
대학로 스타시티 7층 후암씨어터,서울 종로구 대학로11길 23 대학로스타시티빌딩,종로구,37.573,126.9794,seoul
꿈의숲_퍼포먼스홀,서울 강북구 월계로 173,강북구,37.6216704342967,127.038472269356,seoul
매키탄 호텔 (The McKithan Hotel),서울 중구 퇴계로 212,중구,37.5610830906596,126.995355015521,seoul
장충체육관,서울 중구 장충동 장충동2가 동호로 241 장충체육관,중구,37.5581698,127.0067954,seoul
예술의전당,서울 서초구 남부순환로 2406,서초구,37.4793614002782,127.013806705374,seoul
영등포아트홀,서울 영등포구 당산1동 신월여의지하도로 영등포아트홀 앞,영등포구,37.5266838,126.9001923,seoul
용산아트홀 대극장 미르,서울 용산구 녹사평대로 150,용산구,37.5328454776885,126.990310759146,seoul
양천문화회관,서울 양천구 목동서로 367,양천구,37.5164838127114,126.863262711975,seoul
티켓링크 1975 씨어터 (구 어린이회관 문화관),서울 광진구 광나루로 441,광진구,37.546974854863365,127.07657573739962,seoul
달밤엔씨어터,서울 종로구 대학로14길 18,종로구,37.58400086117188,127.00268096839773,seoul
KT＆G 상상마당 대치아트홀,서울 강남구 영동대로 416,강남구,37.5067600874053,127.065150015652,seoul
서연아트홀,서울 종로구 창경궁로 258,종로구,37.5839107908654,127.000579668144,seoul
서울 상상나라극장,서울 광진구 능동로 216,광진구,37.5507683230768,127.077550584743,seoul
광림아트센터 BBCH홀,서울 강남구 논현로163길 33,강남구,37.5240421373158,127.025498578086,seoul
국립극장 달오름극장,서울 중구 장충단로 59,중구,37.5531399890378,127.000027160769,seoul
국립극장 해오름극장,서울 중구 장충단로 59,중구,37.5523399024517,126.999728395216,seoul
명동난타극장,서울 중구 명동 명동1가 명동길 명동난타극장,중구,37.5635792,126.9836608,seoul
NOL 유니플렉스,서울 종로구 대학로12길 64,종로구,37.5812041552463,127.003523167887,seoul
명륜아트홀,서울 종로구 성균관로 48,종로구,37.5868047368621,126.996734711625,seoul
홍대난타극장,서울 마포구 양화로16길 29,마포구,37.5531929565343,126.921161292611,seoul
큐씨어터,서울 종로구 대학로8가길 79,종로구,37.5824943778166,127.003532285831,seoul
브릭스씨어터,서울 종로구 대학로8길 25,종로구,37.5809536735174,127.003702030975,seoul
대학로 하마씨어터,서울 종로구 대학로10길 15,종로구,37.5822601398146,127.002771477123,seoul
엠스테이지,서울 종로구 인사동길 34-1 지하2층 엠스테이지,종로구,37.573,126.9794,seoul
예스24스테이지,서울 종로구 대학로12길 21,종로구,37.5827268419485,127.00326058167471,seoul
강동아트센터 대극장 한강,서울 강동구 동남로 870,강동구,37.5513053959305,127.157225258193,seoul
대학로 TOM(티오엠),서울 종로구 대학로8가길 85,종로구,37.5822745319552,127.0036454894,seoul
백암아트홀,서울 강남구 삼성1동 테헤란로113길 백암아트홀,강남구,37.5103915,127.0659756,seoul
코엑스아티움,서울 강남구 테헤란로87길 36,강남구,37.50994346786382,127.06154587656543,seoul
블루스퀘어 신한카드홀,서울 용산구 이태원로 294,용산구,37.54070618075781,127.00231959701894,seoul
홍익대 대학로 아트센터,서울 종로구 대학로 57,종로구,37.576681207884405,127.00152148175482,seoul
LG아트센터 서울 LG SIGNATURE 홀,서울 강서구 마곡중앙로 136 LG아트센터 서울,강서구,37.5509,126.8497,seoul
JTN 아트홀,서울 종로구 이화장길 26,종로구,37.5766306962676,127.00393954831,seoul
루미나아트홀,서울 종로구 대학로8가길 52,종로구,37.5829809374055,127.002649231615,seoul
대학로 자유극장,서울 종로구 대학로12길 31,종로구,37.5827430495515,127.003613812139,seoul
링크아트센터 페이코홀,서울 종로구 대학로14길 29,종로구,37.5846892281094,127.002296053199,seoul
대학로 스타시티,서울 종로구 대학로11길 23,종로구,37.582119616246,127.000511726023,seoul
극장 온,서울 종로구 대학로12길 69 건물 2층,종로구,37.5809626,127.0039239,seoul
샤롯데씨어터,서울 송파구 올림픽로 240,송파구,37.51064272274346,127.09971395114385,seoul
NOL 서경스퀘어 스콘,서울 종로구 동숭길 148,종로구,37.573,126.9794,seoul
동덕여자대학교 공연예술센터 코튼홀,서울 종로구 동숭길 126 동덕여대 공연예술 연구소,종로구,37.573,126.9794,seoul
링크아트센터드림,서울 종로구 동숭길 123,종로구,37.5832872589862,127.003292306454,seoul
링크아트센터 벅스홀,서울 종로구 대학로14길 29 링크아트센터,종로구,37.573,126.9794,seoul
올림픽공원 뮤즈라이브홀,서울 송파구 올림픽로 424,송파구,37.514382560555404,127.12715971878471,seoul
한전아트센터,서울 서초구 서초2동 효령로72길 한전아트센터 앞,서초구,37.4864693,127.0280609,seoul
무하아트센터,서울 종로구 이화장길 72,종로구,37.5784939268852,127.004641537514,seoul
대학로 스튜디오 블루,서울 종로구 대학로8가길 80,종로구,37.5824583458942,127.003260569965,seoul
북촌나래홀,서울 종로구 창덕궁길 29,종로구,37.5788394333206,126.988434593589,seoul
뮤지컬펍 스폿라이트,서울 종로구 대명1길 7,종로구,37.5831296267381,127.00100874789,seoul
Converse Stage Arena “여명”,서울 동작구 현충로 213(동작동),동작구,37.5124,126.9393,seoul
스타스테이지,서울 종로구 대학로12길 15,종로구,37.58271063549632,127.0028167796696,seoul
허리우드극장 4층 낭만극장,서울 종로구 삼일대로 428 허리우드극장,종로구,37.573,126.9794,seoul
뮤지컬펍 커튼콜,서울 종로구 대학로12길 22,종로구,37.5824907861105,127.003095278525,seoul
연세대학교 백주년기념관,서울 서대문구 독립문로14길 48,서대문구,37.5672614465493,126.961818334834,seoul
소월아트홀,서울 성동구 행당1동 행당동 고산자로12길 소월아트홀,성동구,37.559331,127.0360402,seoul
올림픽공원 우리금융아트홀,서울 송파구 올림픽로 424,송파구,37.516745478832,127.125014546617,seoul
올림아트센터,서울 종로구 이화장길 99,종로구,37.5796958662325,127.004289528866,seoul
미마지아트센터 물빛극장,서울 종로구 대학로8가길 129,종로구,37.5802707255611,127.003527652339,seoul
터치파이브,서울 마포구 와우산로 76,마포구,37.5512808384722,126.923597529606,seoul
플러스씨어터,서울 종로구 대학로12길 73,종로구,37.5808257236473,127.003971468634,seoul
서울숲씨어터,서울 성동구 서울숲2길 32,성동구,37.5456773288432,127.042914261633,seoul
구로아트밸리 예술극장,서울 구로구 구로5동 가마산로23길 구로아트밸리 예술극장,구로구,37.496559,126.888832,seoul
브이씨어터,서울 종로구 혜화로 18,종로구,37.5871705849656,127.000181154195,seoul
대학로 라온씨어터,서울 종로구 대학로10길 12,종로구,37.5816321468766,127.002788435791,seoul
성신여대 운정그린캠퍼스 대강당,서울 강북구 도봉로76가길 55,강북구,37.6319520108856,127.027270994333,seoul
서대문 전용관(NH아트홀),서울 중구 통일로 120,중구,37.56578553521637,126.96757701216109,seoul
광화문 전용관(경향아트힐),서울 중구 정동길 3,중구,37.56815390855725,126.96967004827121,seoul
명보아트홀 지하3층 점프 전용극장,서울 중구 마른내로 47 명보극장,중구,37.5637,126.9975,seoul
국립정동극장,서울 중구 정동길 43,중구,37.5658589281598,126.972775755916,seoul
성신여자대학교 운정그린캠퍼스 대강당,서울 강북구 도봉로76가길 55,강북구,37.6319520108856,127.027270994333,seoul
후암스테이지,서울 종로구 대학로11길 23,종로구,37.5820799726622,127.000480025927,seoul
잠실실내체육관,서울 송파구 잠실2동 잠실동 백제고분로 잠실체육관,송파구,37.516179021092626,127.07598208253374,seoul
블루스퀘어 SOL트래블홀,서울 용산구 이태원로 294,용산구,37.54061156903693,127.00263981122293,seoul
가빈아트홀,서울 강남구 삼성로 534,강남구,37.5096842548818,127.055534174725,seoul
경희대학교 평화의전당,서울 동대문구 회기동 경희대로 26 평화의전당,동대문구,37.5986109,127.052732,seoul
올림픽공원 올림픽홀,서울 송파구 올림픽로 424,송파구,37.51474165901363,127.12753246584705,seoul
신한카드 SOL페이 스퀘어,서울 마포구 양화로 45,마포구,37.55112586142693,126.91439609571269,seoul
웨스트브릿지 라이브홀,서울 마포구 와우산로25길 6,마포구,37.5536502874205,126.926153898396,seoul
KSPO DOME,서울 송파구 올림픽로 424,송파구,37.519261232854504,127.12739989041407,seoul
명화라이브홀,서울 영등포구 버드나루로 30,영등포구,37.5216013765703,126.912475087298,seoul
KBS아레나,서울 강서구 공항대로 376,강서구,37.55675871689889,126.84796255512903,seoul
엠피엠지 2층 LOUNGE M.,서울 마포구 서강로 78,마포구,37.5665,126.9018,seoul
언더시티,서울 성동구 성수이로22길 61,성동구,37.5431486395019,127.063907544925,seoul
홍대 롤링홀,서울 마포구 서교동 홍대 어울마당로 35 홍대 롤링홀,마포구,37.5484545,126.920038,seoul
예림당아트홀,서울 강남구 역삼2동 역삼동 역삼로 예림당아트홀.신한은행전산센터,강남구,37.498086,127.0441265,seoul
강남씨어터,서울 강남구 역삼로7길 16,강남구,37.49536123749658,127.03323385255213,seoul
베짱이홀,서울 마포구 독막로15길 3,마포구,37.5484791788445,126.921528378505,seoul
벨로주 홍대,서울 마포구 잔다리로 46,마포구,37.5524309259852,126.918817238433,seoul
나인진홀,서울 종로구 동숭길 47,종로구,37.5803409790355,127.004256734678,seoul
KT＆G 상상마당 라이브홀,서울 마포구 어울마당로 65,마포구,37.5509224009872,126.921100311063,seoul
YES24 LIVE HALL,서울 광진구 광장동 구천면로 20 예스24 라이브홀,광진구,37.5457518,127.1079984,seoul
명화 라이브홀 5층 라운지,서울 영등포구 버드나루로 30,영등포구,37.5264,126.8962,seoul
고척스카이돔,서울 구로구 고척1동 고척동 경인로 430 고척스카이돔,구로구,37.4981936,126.8670731,seoul
파랑새극장,서울 종로구 대학로 116,종로구,37.58158440422107,127.00232652533127,seoul
이화여자대학교 대강당,서울 서대문구 연세로 50,서대문구,37.56451271290699,126.93876579732564,seoul
해바라기,서울 종로구 동숭길 76 해바라기소극장,종로구,37.5816428205946,127.004374097465,seoul
인스파이어 아레나,인천 중구 운서동 공항문화로 인스파이어 아레나,중구,37.4667814,126.3906416,incheon
롯데콘서트홀,서울 송파구 잠실6동 신천동 올림픽로 롯데콘서트홀,송파구,37.5135349,127.1036896,seoul
푸르지오 아트홀,서울 중구 을지로 170,중구,37.5661395435934,126.997328727022,seoul
티켓링크 라이브 아레나(핸드볼경기장),서울 송파구 올림픽로 424,송파구,37.521785,127.11652,seoul
대학로 아트하우스,서울 종로구 대학로10길 26,종로구,37.5816023886196,127.00371338439,seoul
대학로 해피씨어터,서울 종로구 대학로10길 5,종로구,37.5818925389481,127.00257220795,seoul
대학로극장 쿼드,서울 종로구 이화동 대학로거리 동숭길 122 대학로극장 쿼드,종로구,37.5836392,127.0038138,seoul
종로 아이들극장,서울 종로구 성균관로 91,종로구,37.59039432628729,126.99845219709556,seoul
단막극장,서울 종로구 동숭4길 14,종로구,37.58330344049037,127.0044074799853,seoul
국립극단 명동예술극장,서울 중구 명동길 35,중구,37.5640085633411,126.984212773704,seoul
아스가르드 씨어터,서울 종로구 동숭길 140,종로구,37.5836656943776,127.00255868303,seoul
선돌극장,서울 종로구 혜화동 명륜1가 혜화로5길 선돌극장,종로구,37.586824,126.999666,seoul
대학로 세우아트센터,서울 종로구 대학로12길 49,종로구,37.58188889762789,127.0039285040281,seoul
댕로홀,서울 종로구 대학로12길 50,종로구,37.5818420527808,127.003717924826,seoul
성균소극장,서울 종로구 성균관로 12,종로구,37.584141429518,126.997993798592,seoul
상명아트홀,서울 종로구 동숭길 133,종로구,37.583359352573,127.002739817504,seoul
스케치홀,서울 종로구 동숭길 145,종로구,37.5831701538168,127.002275627788,seoul
국립극장 하늘극장,서울 중구 장충단로 59,중구,37.552859777890085,127.00042551711707,seoul
아라아트홀,서울 종로구 대학로8가길 30,종로구,37.5822871744261,127.002558635851,seoul
초록씨어터,서울 종로구 대학로 128,종로구,37.5827016395697,127.002151077463,seoul
코델아트홀,서울 종로구 동숭길 78,종로구,37.5817465280251,127.004290778649,seoul
대학로 제나아트홀,서울 종로구 대학로10길 12,종로구,37.5816114235726,127.00280768122,seoul
라온아트홀,서울 종로구 대학로10길 11,종로구,37.5818528899711,127.002803161755,seoul
소극장 혜화당,서울 종로구 대학로12길 63,종로구,37.5812365749468,127.004025832403,seoul
소극장 공유,서울 종로구 창경궁로 303,종로구,37.5876012160981,127.003206447715,seoul
시윤아트홀,서울 종로구 대학로 116,종로구,37.5815303444904,127.002332184291,seoul
더더더,서울 중구 을지로38길 9,중구,37.5660431001951,127.003978606954,seoul
플레이더씨어터,서울 종로구 동숭길 50,종로구,37.580548195324035,127.00458505936838,seoul
H씨어터,서울 종로구 이화장길 54,종로구,37.5776001376023,127.004718462711,seoul
올웨이즈씨어터,서울 종로구 대학로 132,종로구,37.583089067769,127.002094481016,seoul
예인아트홀,서울 강남구 도산대로81길 45,강남구,37.5270380007738,127.046179838546,seoul
씨어터 조이,서울 종로구 이화장길 78,종로구,37.5786741257057,127.0046415487,seoul
북극곰소극장,서울 종로구 이화장1길 24,종로구,37.5773874578338,127.005737308302,seoul
대학로 소극장 혜화당,서울 종로구 대학로12길 63,종로구,37.5812365749468,127.004025832403,seoul
안똔체홉극장,서울 종로구 성균관로3길 23,종로구,37.5830818402188,126.996997533451,seoul
소극장 산울림,서울 마포구 와우산로 157,마포구,37.5550834709886,126.93009542405,seoul
파랑씨어터,서울 종로구 대학로8가길 36,종로구,37.5824871968218,127.002472599844,seoul
대학로 스타릿홀,서울 종로구 대학로8가길 111 지하층,종로구,37.573,126.9794,seoul
홍대 씨어터 윤,서울 마포구 와우산로 147,마포구,37.554443391554,126.929471313499,seoul
대학로 지즐소극장,서울 종로구 성균관로4길 42,종로구,37.5847361016711,126.999687519191,seoul
대학로 드림시어터,서울 종로구 대학로10길 15,종로구,37.5823502373355,127.002848466031,seoul
CKL스테이지,서울 중구 청계천로 40,중구,37.5685815964224,126.981318589692,seoul
씨어터 쿰,서울 종로구 창경궁로 253,종로구,37.58442075361745,126.9995516598612,seoul
대학로 바탕골,서울 종로구 대학로10길 5,종로구,37.5818925389481,127.00257220795,seoul
마루아트홀,서울 종로구 대학로8가길 30,종로구,37.582299788139,127.002567693402,seoul
관악아트홀,서울 관악구 대학동 녹두거리 신림로 관악산입구.관악아트홀·중앙도서관,관악구,37.4680131,126.9466902,seoul
LG아트센터 서울 U+ 스테이지,서울 강서구 마곡중앙로 136 LG아트센터 서울,강서구,37.5509,126.8497,seoul
한성아트홀,서울 종로구 창경궁로 254,종로구,37.5836981578662,127.000022643222,seoul
더굿씨어터,서울 종로구 대학로 144,종로구,37.5839819526946,127.00206506973008,seoul
놀터예술공방,서울 성북구 성북로2길 21,성북구,37.5894895305414,127.007033529804,seoul
NOL 씨어터 대학로 우리투자증권홀(구. 중극장),서울 종로구 동숭길 100,종로구,37.573,126.9794,seoul
대학로 틴틴홀,서울 종로구 대학로10길 24,종로구,37.5816005915118,127.00355488619,seoul
예그린씨어터,서울 종로구 동숭길 130,종로구,37.5838855252471,127.003043256729,seoul
컬쳐씨어터,서울 종로구 대학로8가길 80,종로구,37.5824763657644,127.003260570751,seoul
도토리씨어터,서울 종로구 대학로12길 63,종로구,37.5812239611894,127.004021303229,seoul
대학로 올래홀,서울 종로구 대학로10길 24,종로구,37.5816005916481,127.003550357673,seoul
봄날아트홀,서울 종로구 동숭길 39,종로구,37.579996799713,127.004247658243,seoul
대학로 아트포레스트,서울 종로구 대학로12길 22,종로구,37.5824943902625,127.003088485817,seoul
대학로 오마이갓,서울 종로구 동숭길 68,종로구,37.5813050407232,127.004302074561,seoul
맛있는극장,서울 종로구 혜화로 4,종로구,37.5861993123491,127.000760837731,seoul
레온갤러리 구의 플레이스라운드,서울 광진구 자양로18길 25,광진구,37.5378979244162,127.084868035145,seoul
대학로예술극장,서울 종로구 대학로10길 17,종로구,37.5820871387794,127.003179039931,seoul
정극장,서울 종로구 대학로12길 69,종로구,37.5810257449425,127.003951101087,seoul
미래아트홀,서울 종로구 창경궁로35길 26,종로구,37.5869453179142,127.002117233268,seoul
우리소극장,서울 종로구 이화장길 86,종로구,37.5792237109437,127.005151024833,seoul
뜻밖의극장,서울 성북구 동소문로20나길 27,성북구,37.5925012614127,127.018157474027,seoul
대학로 봄날아트홀,"서울 종로구 동숭길 39 지하 1층, 2층 봄날아트홀",종로구,37.573,126.9794,seoul
성수소극장,서울 성동구 성덕정길 135,성동구,37.5366660895235,127.058409956355,seoul
영산아트홀,서울 영등포구 여의동 여의도동 여의공원로 101 영산아트홀,영등포구,37.5292755,126.9249272,seoul
두산아트센터 Space111,서울 종로구 종로33길 15,종로구,37.5716608710148,127.000941806432,seoul
페리지홀,서울 서초구 반포대로 18,서초구,37.4822375415116,127.01273539882,seoul
강북문화예술회관 강북소나무홀,서울 강북구 삼각산로 85,강북구,37.640846251332,127.013165783141,seoul
반포심산아트홀,서울 서초구 사평대로 55,서초구,37.4990831670841,126.991608852695,seoul
갤러리 디아르테,서울 강남구 영동대로131길 14,강남구,37.5205559525798,127.055134996985,seoul
로데아트센터 콘서트홀,서울 서초구 남부순환로317길 79,서초구,37.48312256754484,127.01032275948045,seoul
라움아트센터,서울 강남구 역삼1동 압구정동 언주로 스포월드.라움아트센터,강남구,37.5079882,127.0388431,seoul
아르코예술극장,서울 종로구 대학로8길 7,종로구,37.5812149819099,127.002988806095,seoul
금호아트홀 연세,서울 서대문구 신촌동 연세로 50 금호아트홀 연세,서대문구,37.5629215,126.9368224,seoul
거암아트홀,서울 강남구 강남대로 652,강남구,37.5195094981008,127.019108071308,seoul
일신홀,서울 용산구 한남대로 98,용산구,37.5372246144272,127.005421947369,seoul
삼익아트홀,서울 강남구 학동로 171,강남구,37.51398780378087,127.0295332097756,seoul
JCC아트센터 콘서트홀,서울 종로구 창경궁로35길 29,종로구,37.573,126.9794,seoul
꿈의숲_콘서트홀,서울 강북구 월계로 173,강북구,37.6214938171239,127.038544673316,seoul
콘서트홀 나누,서울 마포구 망원로 66,마포구,37.5570610153931,126.904208014987,seoul
정동1928 아트센터,서울 중구 소공동 정동 덕수궁길 130 정동1928 아트센터,중구,37.567864,126.9737893,seoul
여의도 KBS홀,서울 영등포구 여의동 여의도동 여의서로1길 KBS홀,영등포구,37.5259532,126.9152896,seoul
모차르트홀,서울 서초구 서초3동 명달로22길 모차르트홀,서초구,37.4863893,127.0045485,seoul
라율아트홀,서울 서초구 반포대로 20,서초구,37.48242676621058,127.01261558401937,seoul
롤링홀 Rollinghall,서울 마포구 어울마당로 35,마포구,37.5665,126.9018,seoul
명동대성당 내 파밀리아 채플,서울 중구 명동길 74,중구,37.5637,126.9975,seoul
삼청각 일화당,서울 성북구 대사관로 3,성북구,37.59735073472928,126.98418081977508,seoul
롯데뮤지엄,서울 송파구 올림픽로 300,송파구,37.5126405126229,127.102562422407,seoul
진연홀,서울 종로구 인사동5길 10,종로구,37.5728655343894,126.985653068571,seoul
DDP 뮤지엄 전시,서울 중구 을지로 281 동대문디자인플라자뮤지엄,중구,37.5637,126.9975,seoul
대원뮤지엄 팝콘D스퀘어,서울 용산구 한강대로23길 55 아이파크몰 테마파크 6층 1-1호,용산구,37.5323,126.9906,seoul
그라운드시소 이스트,서울 광진구 아차산로 402,광진구,37.53661001972641,127.08784567948891,seoul
동대문디자인플라자(DDP) 전시,서울 중구 을지로 281 동대문디자인플라자뮤지엄,중구,37.5637,126.9975,seoul
K현대미술관,서울 강남구 선릉로 807,강남구,37.524349883168405,127.03913323759338,seoul
풋볼 팬타지움 (2002 FIFA 월드컵 기념관),서울 마포구 성산2동 성산동 월드컵로 240 풋볼 팬타지움,마포구,37.5684953,126.896336,seoul
디뮤지엄,서울 용산구 한남동 독서당로29길 디뮤지엄,용산구,37.5371256,127.011551,seoul
그라운드시소 센트럴,서울 중구 회현동 남대문로5가 세종대로 14 그라운드시소 센트럴,중구,37.5580064,126.974399,seoul
뚝섬미술관,서울 성동구 성수1가2동 아차산로 뚝섬미술관,성동구,37.5471232,127.0484409,seoul
그라운드시소 서촌,서울 종로구 자하문로6길 18,종로구,37.5778385914657,126.972916300185,seoul
롯데몰 김포공항점 1F 전시홀,서울 강서구 하늘길 77,강서구,37.5509,126.8497,seoul
아라리오뮤지엄 인 스페이스,서울 종로구 종로1·2·3·4가동 운니동 율곡로 83 아라리오뮤지엄 인 스페이스,종로구,37.5776563,126.9883124,seoul
북촌 어둠속의대화,서울 종로구 북촌로 71,종로구,37.5833349800145,126.98480081078836,seoul
그라운드시소 한남,서울 용산구 한남대로 91,용산구,37.5362578572881,127.005051895341,seoul
더프리마아트센터,서울 종로구 인사동길 37,종로구,37.5734213273902,126.984690757257,seoul
더현대 서울 ALT. 1,서울 영등포구 여의대로 108,영등포구,37.5260038891705,126.928896250997,seoul
덕수궁,서울 중구 세종대로 99,중구,37.5658,126.9752,seoul
여의도 벙커,서울 영등포구 국제금융로8길 31,영등포구,37.519805354216,126.928006226952,seoul
창경궁,서울 종로구 이화동 연건동 창경궁로 185 창경궁,종로구,37.5802456,126.9948331,seoul
경희궁,서울 종로구 새문안로 45,종로구,37.5709397,126.9681024,seoul
마이아트뮤지엄 원그로브점,서울 강서구 공항대로 165,강서구,37.5612857889565,126.82428132653702,seoul
마이아트뮤지엄,서울 강남구 테헤란로 518,강남구,37.507587841577454,127.06057692858644,seoul
경복궁,서울 종로구 사직로 161,종로구,37.579754,126.9766818,seoul
코엑스 C홀,서울 강남구 영동대로 513,강남구,37.511297100471545,127.05914799602495,seoul
고궁박물관,서울 종로구 효자로 12,종로구,37.573,126.9794,seoul
블루스퀘어,서울 용산구 한남동 삼일대로 블루스퀘어,용산구,37.5409037,127.0025813,seoul
국립중앙박물관,서울 용산구 서빙고동 용산동5가 서빙고로 137 국립중앙박물관,용산구,37.523953,126.9803196,seoul
한국민화학교,서울 강남구 삼성로96길 6 1210호,강남구,37.5172,127.0473,seoul
코엑스 3층 C홀,서울 강남구 영동대로 513,강남구,37.511297100471545,127.05914799602495,seoul
토탈미술관,서울 종로구 평창동 평창32길 토탈미술관,종로구,37.6121455,126.9757256,seoul
서촌 일대,서울 중구 세종대로 110,중구,37.5668007776021,126.978656793129,seoul
선릉,서울 강남구 역삼1동 테헤란로 340 선릉,강남구,37.5051756,127.0487082,seoul
서울역사박물관,서울 종로구 사직동 신문로2가 새문안로 55 서울역사박물관,종로구,37.5704789,126.9705257,seoul
궁궐사랑,서울 서초구 명달로 97-9,서초구,37.4837,127.0324,seoul
빚다 도예공방 강동점,서울 강동구 양재대로124길 91,강동구,37.542146204427226,127.1471625491675,seoul
N 서울타워,서울 용산구 남산공원길 105,용산구,37.5513049702718,126.988230622132,seoul
현대카드 Storage,서울 용산구 한남동 이태원로42길 현대카드 스토리지,용산구,37.5368341,127.0009561,seoul
쥬라리움 금천,서울 금천구 두산로 71,금천구,37.4706575260821,126.895763111781,seoul
반지만들기카페 건대지점,서울 광진구 동일로20길 89,광진구,37.5400628277979,127.068528223458,seoul
목동 종합사격장,서울 양천구 안양천로 939,양천구,37.530746020650696,126.88007583510853,seoul
홍대반지,서울 마포구 잔다리로6길 40,마포구,37.55212626567029,126.92129708652944,seoul
클럽롤러힐,서울 동대문구 답십리로 209,동대문구,37.5733194760319,127.063817853438,seoul
N서울타워,서울 용산구 남산공원길 105,중구,37.55127,126.9882805,seoul
리얼샷사격양궁장,서울 마포구 어울마당로 74,마포구,37.5515282149621,126.92161571581,seoul
한강요트클럽 세일링파라다이스,서울 영등포구 여의동로 252,영등포구,37.5228375116719,126.941574807432,seoul
서래마을 휴리재,서울 서초구 방배중앙로 175,서초구,37.494738869088664,126.98588514375392,seoul
방탈출카페 탈출브라더스,서울 영등포구 영중로4길 25-1 4층,영등포구,37.5264,126.8962,seoul
볼베어파크 은평점,서울 은평구 진관동 통일로 1050 볼베어파크 은평점,은평구,37.6381563,126.9180204,seoul
삼성 코엑스아쿠아리움,서울 강남구 삼성1동 삼성동 영동대로 513 코엑스 아쿠아리움 (COEX Aquarium),강남구,37.5131846,127.0586092,seoul
리얼샷 사격양궁장 혜화점,서울 종로구 대학로12길 13,종로구,37.5827106455245,127.002359392618,seoul
비밀의 숲 홍대점,서울 마포구 잔다리로6길 30,마포구,37.5522160605285,126.920840923273,seoul
방탈출미로,서울 은평구 연서로29길 16,은평구,37.6192591720085,126.918543009124,seoul
리얼샷,서울 종로구 종로12길 10,종로구,37.5696597893519,126.985619725035,seoul
주렁주렁 영등포 타임스퀘어점,서울 영등포구 영중로 15,영등포구,37.51711057944,126.90299334402,seoul
제니스 스포츠클럽 아이스링크,서울 구로구 안양천로539길 11,구로구,37.5047173323002,126.870210214045,seoul
루프캣미 명동점,서울 중구 명동8가길 27,중구,37.5620005331664,126.986564013943,seoul
양재스포타임,서울 서초구 강남대로 213,서초구,37.482798926833,127.034832661298,seoul
루프캣미 홍대점,서울 마포구 양화로 140,마포구,37.5551019080658,126.922123513945,seoul
이랜드크루즈,서울 송파구 잠실2동 잠실동 한강남자전거길 이랜드크루즈 잠실선착장,송파구,37.5186983,127.0819547,seoul
빚다 도예공방 도자기만들기 / 물레체험 /,서울 성북구 도봉로3길 9-3,성북구,37.5891,127.0182,seoul
서울중구투어패스,서울 중구 창경궁로 17,중구,37.5638257911702,126.997598192396,seoul
K탑건 사격양궁장,서울 마포구 양화로21길 29 지층,마포구,37.5665,126.9018,seoul
그아저씨 도예공방 원데이 클래스,서울 성동구 무학봉15길 27,성동구,37.5633,127.0371,seoul
종로 한복남,서울 종로구 사직로 133,종로구,37.57620788084097,126.97330744725905,seoul
한복남 북촌한옥마을점,서울 종로구 북촌로 35,종로구,37.5798535414227,126.984807179041,seoul
플레이타임 중앙,서울 강남구 광평로51길 6,강남구,37.488938824901,127.104429633155,seoul
크라운 해태 키즈뮤지엄,서울 용산구 한강대로72길 3,용산구,37.540836636726,126.973762483462,seoul
주식회사 리얼샷 익선점,서울 종로구 수표로28길 17-5 1층,종로구,37.573,126.9794,seoul
월드컵공원,서울 마포구 월드컵로 243,마포구,37.5735977,126.8703674,seoul
롯데월드 아이스링크,서울 송파구 잠실3동 매직아일랜드 연결다리 롯데월드 아이스링크,송파구,37.5112951,127.0986709,seoul
가산 아쿠아밸리,서울 금천구 디지털로 178,금천구,37.4764396758109,126.887331423733,seoul
월드컵공원 노을캠핑장,서울 마포구 하늘공원로 100,마포구,37.57340157624325,126.87366824270977,seoul
케이탑건 홍대점,서울 마포구 어울마당로 128,마포구,37.5557105836986,126.92428110357646,seoul
천왕산가족캠핑장,서울 구로구 연동로12길 149,구로구,37.47899323006236,126.83139447182263,seoul
서울스카이,서울 송파구 잠실6동 신천동 올림픽로 300 서울스카이,송파구,37.5125366,127.1026546,seoul
파크하비오 워터킹덤,서울 송파구 송파대로 111,송파구,37.480209937378454,127.12478406415195,seoul
롯데월드 어드벤처 잠실,서울 송파구 잠실3동 매직아일랜드 연결다리 롯데월드 어드벤처,송파구,37.5110774,127.0981905,seoul
