Original,TranslationFormula
클리어 젤캔들,"=GOOGLETRANSLATE(A265, ""ko"", ""en"")"
터프팅 원데이 클래스 1DAY 3시간,"=GOOGLETRANSLATE(A266, ""ko"", ""en"")"
아프라자 B123호 실공방 터프팅,"=GOOGLETRANSLATE(A267, ""ko"", ""en"")"
경기도 안양시 동안구 부림로 121 동아프라자 B123호 실공방 터프팅,"=GOOGLETRANSLATE(A268, ""ko"", ""en"")"
"99,000원","=GOOGLETRANSLATE(A269, ""ko"", ""en"")"
생화케이크1호,"=GOOGLETRANSLATE(A270, ""ko"", ""en"")"
부산광역시 연제구 연산동 337-29 바라던케이크. 1층,"=GOOGLETRANSLATE(A271, ""ko"", ""en"")"
건강한 재료로 만드는 홈베이킹 클래스,"=GOOGLETRANSLATE(A272, ""ko"", ""en"")"
싱일볼 힐링 사운드 명상,"=GOOGLETRANSLATE(A273, ""ko"", ""en"")"
서울특별시 마포구 신수동 신수로 28 2층,"=GOOGLETRANSLATE(A274, ""ko"", ""en"")"
도자기창업반,"=GOOGLETRANSLATE(A275, ""ko"", ""en"")"
층 안나도예공감,"=GOOGLETRANSLATE(A276, ""ko"", ""en"")"
서울특별시 광진구 구의1동 자양로18길 56 3층 안나도예공감,"=GOOGLETRANSLATE(A277, ""ko"", ""en"")"
너무 특별해 터프팅 거울 터프팅 원데이클래스,"=GOOGLETRANSLATE(A278, ""ko"", ""en"")"
서울 송파 터프팅 그로우선데이• TUFTING STUDIO,"=GOOGLETRANSLATE(A279, ""ko"", ""en"")"
리사이클링 수제종이 만들기,"=GOOGLETRANSLATE(A280, ""ko"", ""en"")"
블레싱룸,"=GOOGLETRANSLATE(A281, ""ko"", ""en"")"
"부산광역시 금정구 장전동 금정로 187 3층, 블레싱룸","=GOOGLETRANSLATE(A282, ""ko"", ""en"")"
"63,000원","=GOOGLETRANSLATE(A283, ""ko"", ""en"")"
오직 하나뿐인 터프팅 러그 터프팅 공방 원데이클래스,"=GOOGLETRANSLATE(A284, ""ko"", ""en"")"
나만의 향수만들기 (네이처페어리),"=GOOGLETRANSLATE(A285, ""ko"", ""en"")"
뮤에뜨 2층 212호,"=GOOGLETRANSLATE(A286, ""ko"", ""en"")"
부산광역시 해운대구 우1동 해운대로 620 라뮤에뜨 2층 212호,"=GOOGLETRANSLATE(A287, ""ko"", ""en"")"
냅킨아트 원데이클래스_성인반,"=GOOGLETRANSLATE(A288, ""ko"", ""en"")"
몸을 깨우는 체형교정 필라테스,"=GOOGLETRANSLATE(A289, ""ko"", ""en"")"
층 하리필라테스,"=GOOGLETRANSLATE(A290, ""ko"", ""en"")"
서울특별시 송파구 방이동 오금로31길 16-7 1층 하리필라테스,"=GOOGLETRANSLATE(A291, ""ko"", ""en"")"
"35,200원","=GOOGLETRANSLATE(A292, ""ko"", ""en"")"
양갱클래스,"=GOOGLETRANSLATE(A293, ""ko"", ""en"")"
트로디오빌 빌딩 18층,"=GOOGLETRANSLATE(A294, ""ko"", ""en"")"
서울특별시 마포구 신공덕동 백범로 199 메트로디오빌 빌딩 18층,"=GOOGLETRANSLATE(A295, ""ko"", ""en"")"
요가정렬빈야사/ 리프레쉬릴랙스 요가,"=GOOGLETRANSLATE(A296, ""ko"", ""en"")"
경기도 용인시 처인구 금령로55번길 2,"=GOOGLETRANSLATE(A297, ""ko"", ""en"")"
비건 향료로 만드는 향수 원데이클래스,"=GOOGLETRANSLATE(A298, ""ko"", ""en"")"
서울 · 용산구 · 후암동,"=GOOGLETRANSLATE(A299, ""ko"", ""en"")"
서울 용산구 후암동,"=GOOGLETRANSLATE(A300, ""ko"", ""en"")"
나만의 색을 찾아보는 페인팅 원데이 클래스,"=GOOGLETRANSLATE(A301, ""ko"", ""en"")"
"서울역에서 도보 15분 내로 위치하고 있습니다. 건물 주차장 내 자율주차 가능하며, 1분거리에 후암시장 공영주차장 또한 위치하고 있습니다.","=GOOGLETRANSLATE(A302, ""ko"", ""en"")"
"도자기 핸드빌딩, 물레체험 클래스","=GOOGLETRANSLATE(A303, ""ko"", ""en"")"
체험 프리다이빙! 물속 세상을 체험해볼까요?,"=GOOGLETRANSLATE(A304, ""ko"", ""en"")"
"세면도구, 수건, 수영모, 수영복 여자분들 비키니나 남자분들 트렁크 팬츠 안되요. 실내 수영복으로 준비해주세요~","=GOOGLETRANSLATE(A305, ""ko"", ""en"")"
"세면도구, 수건, 수영모, 수영복(여자분들 비키니나 남자분들 트렁크 팬츠 안되요. 실내 수영복으로 준비해주세요~)","=GOOGLETRANSLATE(A306, ""ko"", ""en"")"
천연 아로마테라피로 나만의 특별한 향수 만들기 (30ml /50ml),"=GOOGLETRANSLATE(A307, ""ko"", ""en"")"
인아라뱃길여객터미널 105호,"=GOOGLETRANSLATE(A308, ""ko"", ""en"")"
인천광역시 서구 오류동 정서진1로 41  경인아라뱃길여객터미널 105호,"=GOOGLETRANSLATE(A309, ""ko"", ""en"")"
에코백 만들기 원데이클래스,"=GOOGLETRANSLATE(A310, ""ko"", ""en"")"
아이패드 드로잉 원데이 클래스,"=GOOGLETRANSLATE(A311, ""ko"", ""en"")"
혹시 유튜브로 넷플릭스만 보고 있으시지 않으신가요?,"=GOOGLETRANSLATE(A312, ""ko"", ""en"")"
어버이날 케이크만들기,"=GOOGLETRANSLATE(A313, ""ko"", ""en"")"
서울특별시 광진구 군자동 면목로 12,"=GOOGLETRANSLATE(A314, ""ko"", ""en"")"
세상에 단 하나뿐인 발도장액자만들기+마사지오일,"=GOOGLETRANSLATE(A315, ""ko"", ""en"")"
발도장을 만드는 재료도 강아지에 발바닥 피부에 직접 닿는거기에 인체에 무해한 식물성 재료로만 준비했습니다. ​,"=GOOGLETRANSLATE(A316, ""ko"", ""en"")"
술빵클래스,"=GOOGLETRANSLATE(A317, ""ko"", ""en"")"
트로디오빌빌딩 18층,"=GOOGLETRANSLATE(A318, ""ko"", ""en"")"
서울특별시 마포구 신공덕동 백범로 199 메트로디오빌빌딩 18층,"=GOOGLETRANSLATE(A319, ""ko"", ""en"")"
레진아트 각양각색 키링 만들기,"=GOOGLETRANSLATE(A320, ""ko"", ""en"")"
부산광역시 남구 대연동 58-2 한라빌딩 5층,"=GOOGLETRANSLATE(A321, ""ko"", ""en"")"
레진아트 바다갬성 물방울 그립톡 만들기,"=GOOGLETRANSLATE(A322, ""ko"", ""en"")"
운영시간 외 원하시는 시간대는 별도 문의해주세요,"=GOOGLETRANSLATE(A323, ""ko"", ""en"")"
나만의 실버링 만들기(폭 2.5mm),"=GOOGLETRANSLATE(A324, ""ko"", ""en"")"
원하시면 가급적 다른 공방을 이용해주시길,"=GOOGLETRANSLATE(A325, ""ko"", ""en"")"
레진공예 프레임 키링 원데이클래스,"=GOOGLETRANSLATE(A326, ""ko"", ""en"")"
부산광역시 부산진구 전포동 653-2 2층 크로우레진,"=GOOGLETRANSLATE(A327, ""ko"", ""en"")"
따뜻한 마음을 선물하는 앙금떡케이크 원데이클래스,"=GOOGLETRANSLATE(A328, ""ko"", ""en"")"
"90,000원","=GOOGLETRANSLATE(A329, ""ko"", ""en"")"
Permeate향기공방 나만의 향수만들기 Class,"=GOOGLETRANSLATE(A330, ""ko"", ""en"")"
써니s다이닝카네이션화과자원데이클래스,"=GOOGLETRANSLATE(A331, ""ko"", ""en"")"
디자인비누원데이클래스(cp비누),"=GOOGLETRANSLATE(A332, ""ko"", ""en"")"
전주 힙팟클래스,"=GOOGLETRANSLATE(A333, ""ko"", ""en"")"
허브 캔들& 허브 방향제,"=GOOGLETRANSLATE(A334, ""ko"", ""en"")"
라탄 원데이클래스,"=GOOGLETRANSLATE(A335, ""ko"", ""en"")"
나만의 우드 모듈화병 만들기,"=GOOGLETRANSLATE(A336, ""ko"", ""en"")"
부산광역시 부산진구 전포동 207-84 지하 1층,"=GOOGLETRANSLATE(A337, ""ko"", ""en"")"
부산 부산진구 전포동 207-84,"=GOOGLETRANSLATE(A338, ""ko"", ""en"")"
나만의 우드 벽행거 만들기,"=GOOGLETRANSLATE(A339, ""ko"", ""en"")"
"37,800원","=GOOGLETRANSLATE(A340, ""ko"", ""en"")"
"나만의 화분, 나만의 반려 식물, 힙팟 클래스","=GOOGLETRANSLATE(A341, ""ko"", ""en"")"
서울 · 성동구 · 왕십리로4길,"=GOOGLETRANSLATE(A342, ""ko"", ""en"")"
서울 성동구 왕십리로4길,"=GOOGLETRANSLATE(A343, ""ko"", ""en"")"
카페 여름시즌 메뉴,"=GOOGLETRANSLATE(A344, ""ko"", ""en"")"
힙팟클래스,"=GOOGLETRANSLATE(A345, ""ko"", ""en"")"
드라이플라워 캔들 티라이트 만들기,"=GOOGLETRANSLATE(A346, ""ko"", ""en"")"
층 ROHA,"=GOOGLETRANSLATE(A347, ""ko"", ""en"")"
부산광역시 중구 신창동2가 광복중앙로33번길 16-5 4층 ROHA,"=GOOGLETRANSLATE(A348, ""ko"", ""en"")"
"42,000원","=GOOGLETRANSLATE(A349, ""ko"", ""en"")"
부처님 오신 날 기념 부처 테라리움 만들기,"=GOOGLETRANSLATE(A350, ""ko"", ""en"")"
합문화공간 유앤미,"=GOOGLETRANSLATE(A351, ""ko"", ""en"")"
경기도 파주시 파주읍 주라위길 94 복합문화공간 유앤미,"=GOOGLETRANSLATE(A352, ""ko"", ""en"")"
"공병을 활용하여 나만의 작은 정원, 테라리움 만들기","=GOOGLETRANSLATE(A353, ""ko"", ""en"")"
"제로웨이스트의 시작, 샴푸바 만들기","=GOOGLETRANSLATE(A354, ""ko"", ""en"")"
동 7층,"=GOOGLETRANSLATE(A355, ""ko"", ""en"")"
경기도 부천시 중동 석천로 141 A동 7층,"=GOOGLETRANSLATE(A356, ""ko"", ""en"")"
나만의 특별한 비누만들기,"=GOOGLETRANSLATE(A357, ""ko"", ""en"")"
경기도 · 부천시 · 중동,"=GOOGLETRANSLATE(A358, ""ko"", ""en"")"
경기도 부천시 중동,"=GOOGLETRANSLATE(A359, ""ko"", ""en"")"
캔들 KC인증 및 챔프파생 수업,"=GOOGLETRANSLATE(A360, ""ko"", ""en"")"
"360,000원","=GOOGLETRANSLATE(A361, ""ko"", ""en"")"
어버이날 스승의날 선물 추천! 카네이션 캔들 만들기,"=GOOGLETRANSLATE(A362, ""ko"", ""en"")"
봄맞이 데이트추천! 나만의 미니 힙팟 화분 만들기로 식집사되기,"=GOOGLETRANSLATE(A363, ""ko"", ""en"")"
변함없는 안전한 커스텀쥬얼리 클래스,"=GOOGLETRANSLATE(A364, ""ko"", ""en"")"
혼주 뒤꽂이(양가 어머님들) + 블렌딩 에센셜 오일(어머님들만의 에센셜 오일),"=GOOGLETRANSLATE(A365, ""ko"", ""en"")"
탄센트럴에이스타워 B동 313호 아루아,"=GOOGLETRANSLATE(A366, ""ko"", ""en"")"
경기도 화성시 영천동 동탄기흥로 590 동탄센트럴에이스타워 B동 313호 아루아,"=GOOGLETRANSLATE(A367, ""ko"", ""en"")"
"127,500원","=GOOGLETRANSLATE(A368, ""ko"", ""en"")"
주방비누/세탁비누 원데이클래스,"=GOOGLETRANSLATE(A369, ""ko"", ""en"")"
티 블랜딩 클래스,"=GOOGLETRANSLATE(A370, ""ko"", ""en"")"
나만의 감정레시피 : 감정오일&티블랜딩,"=GOOGLETRANSLATE(A371, ""ko"", ""en"")"
서울 · 영등포구 · 당산로,"=GOOGLETRANSLATE(A372, ""ko"", ""en"")"
서울 영등포구 당산로,"=GOOGLETRANSLATE(A373, ""ko"", ""en"")"
나만의 특별한 아이템 레진아트 원데이 클래스,"=GOOGLETRANSLATE(A374, ""ko"", ""en"")"
층 101호,"=GOOGLETRANSLATE(A375, ""ko"", ""en"")"
충청남도 천안시 동남구 원거리11길 17 1층 101호,"=GOOGLETRANSLATE(A376, ""ko"", ""en"")"
나만의 색을 찾는 퍼스널컬러 클래스,"=GOOGLETRANSLATE(A377, ""ko"", ""en"")"
부산광역시 동구 범일동 범일로90번길 17 2509호,"=GOOGLETRANSLATE(A378, ""ko"", ""en"")"
가드닝 & 페인팅 나만의 식물 팟 만들기,"=GOOGLETRANSLATE(A379, ""ko"", ""en"")"
배달은 이제그만 간단하게 누구나 해먹을수있는 건강한 집밥,"=GOOGLETRANSLATE(A380, ""ko"", ""en"")"
순이상가 103호,"=GOOGLETRANSLATE(A381, ""ko"", ""en"")"
서울특별시 송파구 문정동 중대로 24 호순이상가 103호,"=GOOGLETRANSLATE(A382, ""ko"", ""en"")"
카네이션 화과자 원데이 클래스,"=GOOGLETRANSLATE(A383, ""ko"", ""en"")"
서울 · 용산구 · 원효로1가,"=GOOGLETRANSLATE(A384, ""ko"", ""en"")"
서울 용산구 원효로1가,"=GOOGLETRANSLATE(A385, ""ko"", ""en"")"
나만의 니치향수만들기,"=GOOGLETRANSLATE(A386, ""ko"", ""en"")"
업사이클 플라워 악세사리 카네이션 키링&부토니에 세트 만들기 +추가 1세트 더,"=GOOGLETRANSLATE(A387, ""ko"", ""en"")"
"경기도문화재단 산하 경기상상캠퍼스, 문화창직단체로 입주 활동 중","=GOOGLETRANSLATE(A388, ""ko"", ""en"")"
단 하루! 2시간 만에 작곡가 되는 법. 현재 100% 무료입니다,"=GOOGLETRANSLATE(A389, ""ko"", ""en"")"
경기도 수원시 팔달구 권광로159  수원프라자 1동 1207호,"=GOOGLETRANSLATE(A390, ""ko"", ""en"")"
나만의 우든펜(우드펜) 원데이 클래스,"=GOOGLETRANSLATE(A391, ""ko"", ""en"")"
"49,800원","=GOOGLETRANSLATE(A392, ""ko"", ""en"")"
수제꽃차원데이클래스,"=GOOGLETRANSLATE(A393, ""ko"", ""en"")"
사업자창업포장클래스,"=GOOGLETRANSLATE(A394, ""ko"", ""en"")"
충청북도 · 청주시 · 상당구,"=GOOGLETRANSLATE(A395, ""ko"", ""en"")"
충청북도 청주시 상당구,"=GOOGLETRANSLATE(A396, ""ko"", ""en"")"
보자기아트직장인반저녁클래스,"=GOOGLETRANSLATE(A397, ""ko"", ""en"")"
보자기선물포장취미반클래스,"=GOOGLETRANSLATE(A398, ""ko"", ""en"")"
"400,000원","=GOOGLETRANSLATE(A399, ""ko"", ""en"")"
인삼꽃주원데이클래스,"=GOOGLETRANSLATE(A400, ""ko"", ""en"")"
"190,000원","=GOOGLETRANSLATE(A401, ""ko"", ""en"")"
봄여름용 자이언트얀 가방 만들기_고급스러운 골지 실,"=GOOGLETRANSLATE(A402, ""ko"", ""en"")"
보자기아트 자격증취득반/ 정규반클래스,"=GOOGLETRANSLATE(A403, ""ko"", ""en"")"
신도주차장에  주차하시고  일신여고방향으로  3 분정도  걸어오시면 있습니다.,"=GOOGLETRANSLATE(A404, ""ko"", ""en"")"
보자기아트원데이클래스,"=GOOGLETRANSLATE(A405, ""ko"", ""en"")"
햇살과 유리의 영롱한 조합 스테인드글라스 원데이클래스,"=GOOGLETRANSLATE(A406, ""ko"", ""en"")"
지정도안 세가지는 체험가 금액+난이도가 낮은 도안으로 체험해 보실 수 있어요 !,"=GOOGLETRANSLATE(A407, ""ko"", ""en"")"
서핑입문교육 (Lv.1) – 서핑교육 2시간 + 자유서핑 무제한,"=GOOGLETRANSLATE(A408, ""ko"", ""en"")"
"부산광역시 해운대구 송정동 711-5 송정동 711-5 1층,2층 서프홀릭","=GOOGLETRANSLATE(A409, ""ko"", ""en"")"
부산 해운대구 송정해변로 50,"=GOOGLETRANSLATE(A410, ""ko"", ""en"")"
사랑듬뿍 카네이션 만들기(페이퍼플라워),"=GOOGLETRANSLATE(A411, ""ko"", ""en"")"
1:1 맞춤 사진 강의 (예약 가능),"=GOOGLETRANSLATE(A412, ""ko"", ""en"")"
"135,000원","=GOOGLETRANSLATE(A413, ""ko"", ""en"")"
연애 잘하고 싶은 분들한테 전해주는 연애꿀팁,"=GOOGLETRANSLATE(A414, ""ko"", ""en"")"
우드카빙 - 버터나이프 만들기,"=GOOGLETRANSLATE(A415, ""ko"", ""en"")"
반려동물 케이크 만들기,"=GOOGLETRANSLATE(A416, ""ko"", ""en"")"
4월의 강좌 댕댕치킨 만들기,"=GOOGLETRANSLATE(A417, ""ko"", ""en"")"
봄 맞이 수채화 원데이 클래스,"=GOOGLETRANSLATE(A418, ""ko"", ""en"")"
친환경 신소재로 제작하는 나만의 에코오브제,"=GOOGLETRANSLATE(A419, ""ko"", ""en"")"
취미로 배우는 캘리그라피,"=GOOGLETRANSLATE(A420, ""ko"", ""en"")"
저역시는 육아를 위해 경단녀의 삶을 살다가 캘리그라피를  취미로 접하고 매력에 빠져 열심히 배우고 자격증을 취득하고 지금도 열심히 배우면서 노력하고 있답니다,"=GOOGLETRANSLATE(A421, ""ko"", ""en"")"
부자가 되는 공간정리법,"=GOOGLETRANSLATE(A422, ""ko"", ""en"")"
2시간 바다서핑강습 + 자유서핑 무제한,"=GOOGLETRANSLATE(A423, ""ko"", ""en"")"
정호텔2층 송정서핑학교,"=GOOGLETRANSLATE(A424, ""ko"", ""en"")"
부산광역시 해운대구 송정해변로 28 송정호텔2층 송정서핑학교,"=GOOGLETRANSLATE(A425, ""ko"", ""en"")"
포토파티 - 홍제스테이,"=GOOGLETRANSLATE(A426, ""ko"", ""en"")"
프로젝트룩,"=GOOGLETRANSLATE(A427, ""ko"", ""en"")"
"서울특별시 서대문구 홍제동 홍제원1길 8  201호, 프로젝트룩","=GOOGLETRANSLATE(A428, ""ko"", ""en"")"
"예쁨 한스푼, 크림솝 만들기(약산성비누)","=GOOGLETRANSLATE(A429, ""ko"", ""en"")"
펫푸드자격증 / 반려동물 베이커리지도사,"=GOOGLETRANSLATE(A430, ""ko"", ""en"")"
층 다니옹,"=GOOGLETRANSLATE(A431, ""ko"", ""en"")"
경상북도 경산시 진량읍 공단로 501-3 1층 다니옹,"=GOOGLETRANSLATE(A432, ""ko"", ""en"")"
"650,100원","=GOOGLETRANSLATE(A433, ""ko"", ""en"")"
펫푸드 자격증 / 반려동물 푸드지도사,"=GOOGLETRANSLATE(A434, ""ko"", ""en"")"
"피크닉 준비 강아지 파스타 (바질파스타, 로제파스타)","=GOOGLETRANSLATE(A435, ""ko"", ""en"")"
경상북도 경산시 진량읍 해든길 11 1층 다니옹,"=GOOGLETRANSLATE(A436, ""ko"", ""en"")"
입문반 - 3개월,"=GOOGLETRANSLATE(A437, ""ko"", ""en"")"
서울 · 구로구 · 디지털로32가길,"=GOOGLETRANSLATE(A438, ""ko"", ""en"")"
서울 구로구 디지털로32가길,"=GOOGLETRANSLATE(A439, ""ko"", ""en"")"
나만의 워치 스트랩 만들기 원데이 클래스,"=GOOGLETRANSLATE(A440, ""ko"", ""en"")"
부산광역시 부산진구 전포2동 664-6 1층 스그니 가죽공방,"=GOOGLETRANSLATE(A441, ""ko"", ""en"")"
부산광역시 부산진구 전포2동 664-6 1층(스그니 가죽공방),"=GOOGLETRANSLATE(A442, ""ko"", ""en"")"
별자리 무드 캔버스 만들기,"=GOOGLETRANSLATE(A443, ""ko"", ""en"")"
부산광역시 해운대구 중1동 1199-5 415호,"=GOOGLETRANSLATE(A444, ""ko"", ""en"")"
너무 맛있어서 소개할 말이 없는 브라우니 만들기,"=GOOGLETRANSLATE(A445, ""ko"", ""en"")"
경기도 · 화성시 · 영천동,"=GOOGLETRANSLATE(A446, ""ko"", ""en"")"
경기도 화성시 영천동,"=GOOGLETRANSLATE(A447, ""ko"", ""en"")"
"102,000원","=GOOGLETRANSLATE(A448, ""ko"", ""en"")"
도자기에 흙으로 경험과 시간을 그리는 색소지 접시 만들기 클래스,"=GOOGLETRANSLATE(A449, ""ko"", ""en"")"
서울특별시 강동구 고덕동 아리수로74길 35 101호,"=GOOGLETRANSLATE(A450, ""ko"", ""en"")"
자운고/청비고 원데이클레스,"=GOOGLETRANSLATE(A451, ""ko"", ""en"")"
즉석 커스텀 티셔츠 만들기 체험 티셔츠체험/ 원데이 클래스 / 단체클래스,"=GOOGLETRANSLATE(A452, ""ko"", ""en"")"
서울특별시 광진구 군자동 동일로56길 60 2층,"=GOOGLETRANSLATE(A453, ""ko"", ""en"")"
백드롭페인팅 나이프화 원데이 클래스,"=GOOGLETRANSLATE(A454, ""ko"", ""en"")"
부산광역시 북구 화명동 금곡대로 270 대림상가 310-1호,"=GOOGLETRANSLATE(A455, ""ko"", ""en"")"
미니칼림바 만들기(특수원목),"=GOOGLETRANSLATE(A456, ""ko"", ""en"")"
부산광역시 중구 대청동3가 대청로78 3층 플레이아트센터,"=GOOGLETRANSLATE(A457, ""ko"", ""en"")"
칼림바만들기(17키편백원목),"=GOOGLETRANSLATE(A458, ""ko"", ""en"")"
은반지 원데이클래스,"=GOOGLETRANSLATE(A459, ""ko"", ""en"")"
나만의 귀여운 힙팟을 만들어봐요!,"=GOOGLETRANSLATE(A460, ""ko"", ""en"")"
하부동산 2층 leap,"=GOOGLETRANSLATE(A461, ""ko"", ""en"")"
부산 사하구 괴정동 장평로 432,"=GOOGLETRANSLATE(A462, ""ko"", ""en"")"
해운대 바다를 내손 안에 모먼트캔들 만들기,"=GOOGLETRANSLATE(A463, ""ko"", ""en"")"
오감만족 쉐이커쿠키 만들기,"=GOOGLETRANSLATE(A464, ""ko"", ""en"")"
서울 · 강서구 · 양천로,"=GOOGLETRANSLATE(A465, ""ko"", ""en"")"
서울 강서구 양천로,"=GOOGLETRANSLATE(A466, ""ko"", ""en"")"
모던한 라탄 미니도어벨 만들기,"=GOOGLETRANSLATE(A467, ""ko"", ""en"")"
부산광역시 연제구 연산동 778-32 1층,"=GOOGLETRANSLATE(A468, ""ko"", ""en"")"
"46,000원","=GOOGLETRANSLATE(A469, ""ko"", ""en"")"
반짝이는 당신의 하루를 위한 힐링 클래스 (나만의 비누 만들기) 성인반/키즈반,"=GOOGLETRANSLATE(A470, ""ko"", ""en"")"
레메이에르 향수 원데이클래스,"=GOOGLETRANSLATE(A471, ""ko"", ""en"")"
[청년공방] 원목 LED 무드등 만들기 원데이클래스,"=GOOGLETRANSLATE(A472, ""ko"", ""en"")"
층 신광빌딩 4층 청년공방 본점,"=GOOGLETRANSLATE(A473, ""ko"", ""en"")"
경기 수원시 팔달구 권광로187번길 10-3,"=GOOGLETRANSLATE(A474, ""ko"", ""en"")"
"25,200원","=GOOGLETRANSLATE(A475, ""ko"", ""en"")"
인천 보컬 1:1 원데이 클래스 (선학역),"=GOOGLETRANSLATE(A476, ""ko"", ""en"")"
"40,200원","=GOOGLETRANSLATE(A477, ""ko"", ""en"")"
감사하고 고마웠던 분들께 직접 만든 카네이션캔들 어떨까요? 오래두고 봐도 예쁜 카네이션캔들,"=GOOGLETRANSLATE(A478, ""ko"", ""en"")"
오랜시간 수업의 노하우로 쉽고 재미있는 수업이 될수있게 준비할께요,"=GOOGLETRANSLATE(A479, ""ko"", ""en"")"
곰돌이캔들 앙증맞고 요즘 가장 핫한 곰돌이캔들& 채색석고 실속 클래스,"=GOOGLETRANSLATE(A480, ""ko"", ""en"")"
대전광역시 동구 삼성동 278-4 레네의작업실,"=GOOGLETRANSLATE(A481, ""ko"", ""en"")"
필름 넣기부터 사진관까지! 찍으면서 배우는 필름카메라 원데이 출사클래스(필카 대여가능),"=GOOGLETRANSLATE(A482, ""ko"", ""en"")"
서울 · 종로구 · 적선동,"=GOOGLETRANSLATE(A483, ""ko"", ""en"")"
서울 종로구 적선동,"=GOOGLETRANSLATE(A484, ""ko"", ""en"")"
청키캔들 (정크캔들_) 오밀한 오브제를 챱챱 만들고 캔들속에 쏙~ 청키캔들이에요,"=GOOGLETRANSLATE(A485, ""ko"", ""en"")"
오랜시간 공방을 하면서  수업을했던  경험을 바탕으로,"=GOOGLETRANSLATE(A486, ""ko"", ""en"")"
"DIY, 내 손으로 만드는 나만의 월급 포트폴리오_재테크 원데이클래스","=GOOGLETRANSLATE(A487, ""ko"", ""en"")"
스트파이브 을지로점,"=GOOGLETRANSLATE(A488, ""ko"", ""en"")"
서울 중구 수표동 청계천로 100,"=GOOGLETRANSLATE(A489, ""ko"", ""en"")"
글라스아트 썬캐쳐 만들기 원데이클래스,"=GOOGLETRANSLATE(A490, ""ko"", ""en"")"
경기도 · 오산시 · 경기대로,"=GOOGLETRANSLATE(A491, ""ko"", ""en"")"
경기도 오산시 경기대로,"=GOOGLETRANSLATE(A492, ""ko"", ""en"")"
글라스아트 무드등 만들기 원데이클래스,"=GOOGLETRANSLATE(A493, ""ko"", ""en"")"
글라스아트 거울꾸미기 원데이클래스,"=GOOGLETRANSLATE(A494, ""ko"", ""en"")"
한식디저트 개성주악 만들기 수업,"=GOOGLETRANSLATE(A495, ""ko"", ""en"")"
부산광역시 수영구 남천동 남천바다로15번길 31 2층,"=GOOGLETRANSLATE(A496, ""ko"", ""en"")"
가죽 카드지갑 만들기 클래스,"=GOOGLETRANSLATE(A497, ""ko"", ""en"")"
완성도 있는 퀄리티의 작품을 스스로 만들 수 있도록,"=GOOGLETRANSLATE(A498, ""ko"", ""en"")"
나만의 장난감 베어브릭 페인팅 클래스,"=GOOGLETRANSLATE(A499, ""ko"", ""en"")"
부산광역시 강서구 명지동 3246 명지오션시티 삼정그린코아 114동 2층 108호,"=GOOGLETRANSLATE(A500, ""ko"", ""en"")"
This is Me - 나를 만나는 프로필 촬영(예약 가능),"=GOOGLETRANSLATE(A501, ""ko"", ""en"")"
"테라리움과는 다른 매력, 코케다마 만들기 클래스","=GOOGLETRANSLATE(A502, ""ko"", ""en"")"
층 네츄럴모먼트,"=GOOGLETRANSLATE(A503, ""ko"", ""en"")"
부산광역시 사하구 신평동 하신번영로151번길 66 1층 네츄럴모먼트,"=GOOGLETRANSLATE(A504, ""ko"", ""en"")"
스튜디오 리어스 천연비누 원데이/정규 클래스,"=GOOGLETRANSLATE(A505, ""ko"", ""en"")"
층 스튜디오 리어스,"=GOOGLETRANSLATE(A506, ""ko"", ""en"")"
부산광역시 기장군 정관읍 모전3길 32-8 1층 스튜디오 리어스,"=GOOGLETRANSLATE(A507, ""ko"", ""en"")"
매주 금요일 해외파 선생님과 함께 떠나는 잉글리쉬 북 클럽 (Book & Activity),"=GOOGLETRANSLATE(A508, ""ko"", ""en"")"
편한세상 광진 그랜드파크,"=GOOGLETRANSLATE(A509, ""ko"", ""en"")"
서울특별시 광진구 구의동 광나루로 458 e편한세상 광진 그랜드파크,"=GOOGLETRANSLATE(A510, ""ko"", ""en"")"
"해외파 선생님과 잉글리쉬 베이킹 | 2월예약, 금요반 | 광진","=GOOGLETRANSLATE(A511, ""ko"", ""en"")"
사랑하는 내 반려동물을 닮은 양모펠트 원데이클래스,"=GOOGLETRANSLATE(A512, ""ko"", ""en"")"
앙금플라워떡케이크 파이핑 원데이 클래스,"=GOOGLETRANSLATE(A513, ""ko"", ""en"")"
층 설앙케이크,"=GOOGLETRANSLATE(A514, ""ko"", ""en"")"
서울특별시 강동구 고덕동 고덕로 88-5 1층 설앙케이크,"=GOOGLETRANSLATE(A515, ""ko"", ""en"")"
직접 만드는 앙금플라워떡케이크 원데이 클래스,"=GOOGLETRANSLATE(A516, ""ko"", ""en"")"
써니s다이닝 공덕동 화과자 자격증 정규클래스,"=GOOGLETRANSLATE(A517, ""ko"", ""en"")"
고나시 네리끼리 우이로우 셋빼 와 양갱  의 기초반으로 이루어진 수업과,"=GOOGLETRANSLATE(A518, ""ko"", ""en"")"
NIOES 왁스카빙 반지 만들기,"=GOOGLETRANSLATE(A519, ""ko"", ""en"")"
1 hitchnet academy,"=GOOGLETRANSLATE(A520, ""ko"", ""en"")"
서울특별시 마포구 서교동 월드컵북로7길 10 B1 hitchnet academy,"=GOOGLETRANSLATE(A521, ""ko"", ""en"")"
"98,000원","=GOOGLETRANSLATE(A522, ""ko"", ""en"")"
NIOES 큐빅 세팅 반지 만들기,"=GOOGLETRANSLATE(A523, ""ko"", ""en"")"
