Original,TranslationFormula
화성 vs 파주,"=GOOGLETRANSLATE(A26, ""ko"", ""en"")"
용인 vs 충북청주,"=GOOGLETRANSLATE(A27, ""ko"", ""en"")"
인천 vs 안양,"=GOOGLETRANSLATE(A28, ""ko"", ""en"")"
충남아산 vs 경남,"=GOOGLETRANSLATE(A29, ""ko"", ""en"")"
부산 vs 김포,"=GOOGLETRANSLATE(A30, ""ko"", ""en"")"
강원 vs 김천,"=GOOGLETRANSLATE(A31, ""ko"", ""en"")"
인천 vs 전북,"=GOOGLETRANSLATE(A32, ""ko"", ""en"")"
김포 vs 대구,"=GOOGLETRANSLATE(A33, ""ko"", ""en"")"
수원FC vs 서울E,"=GOOGLETRANSLATE(A34, ""ko"", ""en"")"
성남 vs 부산,"=GOOGLETRANSLATE(A35, ""ko"", ""en"")"
안양 vs 광주,"=GOOGLETRANSLATE(A36, ""ko"", ""en"")"
부천 vs 서울,"=GOOGLETRANSLATE(A37, ""ko"", ""en"")"
경남 vs 안산,"=GOOGLETRANSLATE(A38, ""ko"", ""en"")"
용인 vs 화성,"=GOOGLETRANSLATE(A39, ""ko"", ""en"")"
울산 vs 인천,"=GOOGLETRANSLATE(A40, ""ko"", ""en"")"
부천 vs 안양,"=GOOGLETRANSLATE(A41, ""ko"", ""en"")"
서울E vs 천안,"=GOOGLETRANSLATE(A42, ""ko"", ""en"")"
김해 vs 충북청주,"=GOOGLETRANSLATE(A43, ""ko"", ""en"")"
포항 vs 전북,"=GOOGLETRANSLATE(A44, ""ko"", ""en"")"
김천 vs 대전,"=GOOGLETRANSLATE(A45, ""ko"", ""en"")"
부산 vs 수원,"=GOOGLETRANSLATE(A46, ""ko"", ""en"")"
대구 vs 수원FC,"=GOOGLETRANSLATE(A47, ""ko"", ""en"")"
화성 vs 충남아산,"=GOOGLETRANSLATE(A48, ""ko"", ""en"")"
안양 vs 강원,"=GOOGLETRANSLATE(A49, ""ko"", ""en"")"
인천 vs 부천,"=GOOGLETRANSLATE(A50, ""ko"", ""en"")"
김포 vs 용인,"=GOOGLETRANSLATE(A51, ""ko"", ""en"")"
파주 vs 안산,"=GOOGLETRANSLATE(A52, ""ko"", ""en"")"
강원 vs 부천,"=GOOGLETRANSLATE(A53, ""ko"", ""en"")"
포항 vs 김천,"=GOOGLETRANSLATE(A54, ""ko"", ""en"")"
충남아산 vs 성남,"=GOOGLETRANSLATE(A55, ""ko"", ""en"")"
천안 vs 용인,"=GOOGLETRANSLATE(A56, ""ko"", ""en"")"
화성 vs 대구,"=GOOGLETRANSLATE(A57, ""ko"", ""en"")"
울산 vs 안양,"=GOOGLETRANSLATE(A58, ""ko"", ""en"")"
부산 vs 서울E,"=GOOGLETRANSLATE(A59, ""ko"", ""en"")"
김포 vs 경남,"=GOOGLETRANSLATE(A60, ""ko"", ""en"")"
안산 vs 김해,"=GOOGLETRANSLATE(A61, ""ko"", ""en"")"
충남아산 vs 안산,"=GOOGLETRANSLATE(A62, ""ko"", ""en"")"
김포 vs 충북청주,"=GOOGLETRANSLATE(A63, ""ko"", ""en"")"
경남 vs 대구,"=GOOGLETRANSLATE(A64, ""ko"", ""en"")"
화성 vs 서울E,"=GOOGLETRANSLATE(A65, ""ko"", ""en"")"
용인 vs 부산,"=GOOGLETRANSLATE(A66, ""ko"", ""en"")"
안양 vs 대전,"=GOOGLETRANSLATE(A67, ""ko"", ""en"")"
부천 vs 광주,"=GOOGLETRANSLATE(A68, ""ko"", ""en"")"
강원 vs 인천,"=GOOGLETRANSLATE(A69, ""ko"", ""en"")"
김천 vs 서울,"=GOOGLETRANSLATE(A70, ""ko"", ""en"")"
포항 vs 울산,"=GOOGLETRANSLATE(A71, ""ko"", ""en"")"
파주 vs 수원FC,"=GOOGLETRANSLATE(A72, ""ko"", ""en"")"
성남 vs 천안,"=GOOGLETRANSLATE(A73, ""ko"", ""en"")"
김해 vs 경남,"=GOOGLETRANSLATE(A74, ""ko"", ""en"")"
부산 vs 화성,"=GOOGLETRANSLATE(A75, ""ko"", ""en"")"
울산 vs 강원,"=GOOGLETRANSLATE(A76, ""ko"", ""en"")"
서울E vs 안산,"=GOOGLETRANSLATE(A77, ""ko"", ""en"")"
대구 vs 충남아산,"=GOOGLETRANSLATE(A78, ""ko"", ""en"")"
김포 vs 천안,"=GOOGLETRANSLATE(A79, ""ko"", ""en"")"
파주 vs 성남,"=GOOGLETRANSLATE(A80, ""ko"", ""en"")"
대구 vs 부산,"=GOOGLETRANSLATE(A81, ""ko"", ""en"")"
수원FC vs 김해,"=GOOGLETRANSLATE(A82, ""ko"", ""en"")"
천안 vs 수원,"=GOOGLETRANSLATE(A83, ""ko"", ""en"")"
안산 vs 성남,"=GOOGLETRANSLATE(A84, ""ko"", ""en"")"
충남아산 vs 용인,"=GOOGLETRANSLATE(A85, ""ko"", ""en"")"
서울E vs 파주,"=GOOGLETRANSLATE(A86, ""ko"", ""en"")"
김천 vs 전북,"=GOOGLETRANSLATE(A87, ""ko"", ""en"")"
안산 vs 대구,"=GOOGLETRANSLATE(A88, ""ko"", ""en"")"
김포 vs 수원,"=GOOGLETRANSLATE(A89, ""ko"", ""en"")"
경남 vs 파주,"=GOOGLETRANSLATE(A90, ""ko"", ""en"")"
화성 vs 충북청주,"=GOOGLETRANSLATE(A91, ""ko"", ""en"")"
성남 vs 서울E,"=GOOGLETRANSLATE(A92, ""ko"", ""en"")"
김해 vs 용인,"=GOOGLETRANSLATE(A93, ""ko"", ""en"")"
수원FC vs 부산,"=GOOGLETRANSLATE(A94, ""ko"", ""en"")"
파주 vs 대구,"=GOOGLETRANSLATE(A95, ""ko"", ""en"")"
부천 vs 대전,"=GOOGLETRANSLATE(A96, ""ko"", ""en"")"
부산 vs 안산,"=GOOGLETRANSLATE(A97, ""ko"", ""en"")"
천안 vs 화성,"=GOOGLETRANSLATE(A98, ""ko"", ""en"")"
용인 vs 수원FC,"=GOOGLETRANSLATE(A99, ""ko"", ""en"")"
김해 vs 전남,"=GOOGLETRANSLATE(A100, ""ko"", ""en"")"
김천 vs 광주,"=GOOGLETRANSLATE(A101, ""ko"", ""en"")"
김포 vs 성남,"=GOOGLETRANSLATE(A102, ""ko"", ""en"")"
대구 vs 용인,"=GOOGLETRANSLATE(A103, ""ko"", ""en"")"
서울E vs 수원,"=GOOGLETRANSLATE(A104, ""ko"", ""en"")"
안산 vs 화성,"=GOOGLETRANSLATE(A105, ""ko"", ""en"")"
충남아산 vs 충북청주,"=GOOGLETRANSLATE(A106, ""ko"", ""en"")"
경남 vs 성남,"=GOOGLETRANSLATE(A107, ""ko"", ""en"")"
부산 vs 김해,"=GOOGLETRANSLATE(A108, ""ko"", ""en"")"
수원FC vs 천안,"=GOOGLETRANSLATE(A109, ""ko"", ""en"")"
충남아산 vs 천안,"=GOOGLETRANSLATE(A110, ""ko"", ""en"")"
서울E vs 대구,"=GOOGLETRANSLATE(A111, ""ko"", ""en"")"
김포 vs 부산,"=GOOGLETRANSLATE(A112, ""ko"", ""en"")"
안산 vs 충북청주,"=GOOGLETRANSLATE(A113, ""ko"", ""en"")"
용인 vs 경남,"=GOOGLETRANSLATE(A114, ""ko"", ""en"")"
김해 vs 파주,"=GOOGLETRANSLATE(A115, ""ko"", ""en"")"
성남 vs 화성,"=GOOGLETRANSLATE(A116, ""ko"", ""en"")"
수원FC vs 화성,"=GOOGLETRANSLATE(A117, ""ko"", ""en"")"
김포 vs 서울E,"=GOOGLETRANSLATE(A118, ""ko"", ""en"")"
파주 vs 부산,"=GOOGLETRANSLATE(A119, ""ko"", ""en"")"
천안 vs 경남,"=GOOGLETRANSLATE(A120, ""ko"", ""en"")"
김해 vs 충남아산,"=GOOGLETRANSLATE(A121, ""ko"", ""en"")"
대구 vs 충북청주,"=GOOGLETRANSLATE(A122, ""ko"", ""en"")"
성남 vs 수원FC,"=GOOGLETRANSLATE(A123, ""ko"", ""en"")"
용인 vs 안산,"=GOOGLETRANSLATE(A124, ""ko"", ""en"")"
김포 vs 파주,"=GOOGLETRANSLATE(A125, ""ko"", ""en"")"
경남 vs 충남아산,"=GOOGLETRANSLATE(A126, ""ko"", ""en"")"
서울E vs 김해,"=GOOGLETRANSLATE(A127, ""ko"", ""en"")"
부산 vs 전남,"=GOOGLETRANSLATE(A128, ""ko"", ""en"")"
김포 vs 김해,"=GOOGLETRANSLATE(A129, ""ko"", ""en"")"
성남 vs 수원,"=GOOGLETRANSLATE(A130, ""ko"", ""en"")"
충남아산 vs 수원FC,"=GOOGLETRANSLATE(A131, ""ko"", ""en"")"
부산 vs 경남,"=GOOGLETRANSLATE(A132, ""ko"", ""en"")"
천안 vs 안산,"=GOOGLETRANSLATE(A133, ""ko"", ""en"")"
파주 vs 화성,"=GOOGLETRANSLATE(A134, ""ko"", ""en"")"
경남 vs 화성,"=GOOGLETRANSLATE(A135, ""ko"", ""en"")"
용인 vs 서울E,"=GOOGLETRANSLATE(A136, ""ko"", ""en"")"
충남아산 vs 김포,"=GOOGLETRANSLATE(A137, ""ko"", ""en"")"
대구 vs 수원,"=GOOGLETRANSLATE(A138, ""ko"", ""en"")"
수원FC vs 안산,"=GOOGLETRANSLATE(A139, ""ko"", ""en"")"
김해 vs 천안,"=GOOGLETRANSLATE(A140, ""ko"", ""en"")"
성남 vs 대구,"=GOOGLETRANSLATE(A141, ""ko"", ""en"")"
수원FC vs 경남,"=GOOGLETRANSLATE(A142, ""ko"", ""en"")"
김포 vs 안산,"=GOOGLETRANSLATE(A143, ""ko"", ""en"")"
김해 vs 화성,"=GOOGLETRANSLATE(A144, ""ko"", ""en"")"
서울E vs 전남,"=GOOGLETRANSLATE(A145, ""ko"", ""en"")"
천안 vs 부산,"=GOOGLETRANSLATE(A146, ""ko"", ""en"")"
파주 vs 충남아산,"=GOOGLETRANSLATE(A147, ""ko"", ""en"")"
부산 vs 충북청주,"=GOOGLETRANSLATE(A148, ""ko"", ""en"")"
김포 vs 수원FC,"=GOOGLETRANSLATE(A149, ""ko"", ""en"")"
성남 vs 용인,"=GOOGLETRANSLATE(A150, ""ko"", ""en"")"
대구 vs 김해,"=GOOGLETRANSLATE(A151, ""ko"", ""en"")"
파주 vs 천안,"=GOOGLETRANSLATE(A152, ""ko"", ""en"")"
서울E vs 충남아산,"=GOOGLETRANSLATE(A153, ""ko"", ""en"")"
용인 vs 파주,"=GOOGLETRANSLATE(A154, ""ko"", ""en"")"
충남아산 vs 부산,"=GOOGLETRANSLATE(A155, ""ko"", ""en"")"
천안 vs 대구,"=GOOGLETRANSLATE(A156, ""ko"", ""en"")"
김해 vs 성남,"=GOOGLETRANSLATE(A157, ""ko"", ""en"")"
김포 vs 화성,"=GOOGLETRANSLATE(A158, ""ko"", ""en"")"
경남 vs 서울E,"=GOOGLETRANSLATE(A159, ""ko"", ""en"")"
수원FC vs 충북청주,"=GOOGLETRANSLATE(A160, ""ko"", ""en"")"
만족도 최고! 유럽현지활동선생님의 국립중앙박물관 그리스로마전 어린이도슨트,"=GOOGLETRANSLATE(A161, ""ko"", ""en"")"
"국립중앙박물관 1층(내부)-검색대 통과하자마자 오른쪽에 보이는 에스컬레이터 앞
자세한 미팅장소는 투어전날 신청하신 연락처로 안내문자 드립니다.","=GOOGLETRANSLATE(A162, ""ko"", ""en"")"
"33,800원~","=GOOGLETRANSLATE(A163, ""ko"", ""en"")"
"34,900원~","=GOOGLETRANSLATE(A164, ""ko"", ""en"")"
"24,900원~","=GOOGLETRANSLATE(A165, ""ko"", ""en"")"
국립중앙박물관-레벨업 한국사 초등 역사 체험,"=GOOGLETRANSLATE(A166, ""ko"", ""en"")"
국립중앙박물관 상설전시실 로비,"=GOOGLETRANSLATE(A167, ""ko"", ""en"")"
화성행궁 가이드 역사 투어,"=GOOGLETRANSLATE(A168, ""ko"", ""en"")"
화성행궁 신풍루 매표소 앞,"=GOOGLETRANSLATE(A169, ""ko"", ""en"")"
경기 수원시 팔달구 정조로 825,"=GOOGLETRANSLATE(A170, ""ko"", ""en"")"
"22,900원~","=GOOGLETRANSLATE(A171, ""ko"", ""en"")"
국립중앙박물관 초등 한국사 4회 특강 역사 도슨트 체험 짱짱하게!!,"=GOOGLETRANSLATE(A172, ""ko"", ""en"")"
국립중앙박물관 역사관,"=GOOGLETRANSLATE(A173, ""ko"", ""en"")"
국립중앙박물관 그리스로마 초등 세계사 특강,"=GOOGLETRANSLATE(A174, ""ko"", ""en"")"
국립중앙박물관 로비,"=GOOGLETRANSLATE(A175, ""ko"", ""en"")"
"19,900원~","=GOOGLETRANSLATE(A176, ""ko"", ""en"")"
"55,000원~","=GOOGLETRANSLATE(A177, ""ko"", ""en"")"
가족과 함께! 최고의 박물관 역사 도슨트,"=GOOGLETRANSLATE(A178, ""ko"", ""en"")"
국립중앙박물관 전시관,"=GOOGLETRANSLATE(A179, ""ko"", ""en"")"
아이와 함께 궁궐투어 달빛궁궐 창경궁,"=GOOGLETRANSLATE(A180, ""ko"", ""en"")"
서울특별시 종로구 창경궁로 185 창경궁,"=GOOGLETRANSLATE(A181, ""ko"", ""en"")"
서울특별시 종로구 창경궁로 185,"=GOOGLETRANSLATE(A182, ""ko"", ""en"")"
"26,900원~","=GOOGLETRANSLATE(A183, ""ko"", ""en"")"
핵심을 콕콕 집어주는 전쟁기념관 6.25 전쟁,"=GOOGLETRANSLATE(A184, ""ko"", ""en"")"
전쟁기념관 로비에서 체험 시작 10분 전에 만납니다.,"=GOOGLETRANSLATE(A185, ""ko"", ""en"")"
서울 용산구 이태원로 29,"=GOOGLETRANSLATE(A186, ""ko"", ""en"")"
예비초 그리스가 로마에게 로마가 그리스에게 - 국립중앙박물관,"=GOOGLETRANSLATE(A187, ""ko"", ""en"")"
"28,900원~","=GOOGLETRANSLATE(A188, ""ko"", ""en"")"
"세종 충무공이야기, 역사의 절정속으로!","=GOOGLETRANSLATE(A189, ""ko"", ""en"")"
서울 종로구 세종대로 175 광화문 광장 세종대왕 동상,"=GOOGLETRANSLATE(A190, ""ko"", ""en"")"
"40,000원~","=GOOGLETRANSLATE(A191, ""ko"", ""en"")"
예비초 우리 역사 맛보기 2회 완성 - 국립중앙박물관,"=GOOGLETRANSLATE(A192, ""ko"", ""en"")"
서대문형무소역사관 초등 한국사 어린이 역사체험,"=GOOGLETRANSLATE(A193, ""ko"", ""en"")"
서대문형무소 역사관 입구,"=GOOGLETRANSLATE(A194, ""ko"", ""en"")"
함께늘봄 국립중앙박물관 초등한국사 4회 완성!,"=GOOGLETRANSLATE(A195, ""ko"", ""en"")"
초등 세종충무공이야기로 모여라!,"=GOOGLETRANSLATE(A196, ""ko"", ""en"")"
광화문 광장 세종대왕 동상 앞,"=GOOGLETRANSLATE(A197, ""ko"", ""en"")"
"149,000원~","=GOOGLETRANSLATE(A198, ""ko"", ""en"")"
경복궁으로 떠나는 조선 한국사 초등 역사체험,"=GOOGLETRANSLATE(A199, ""ko"", ""en"")"
서울시 종로구 효자로 12 국립고궁박물관,"=GOOGLETRANSLATE(A200, ""ko"", ""en"")"
서울시 종로구 효자로 12,"=GOOGLETRANSLATE(A201, ""ko"", ""en"")"
세계사시리즈 2탄! 국립세계문자박물관에서 역사탐험 떠나요,"=GOOGLETRANSLATE(A202, ""ko"", ""en"")"
국립세계문자박물관 로비,"=GOOGLETRANSLATE(A203, ""ko"", ""en"")"
인천 연수구 센트럴로 217,"=GOOGLETRANSLATE(A204, ""ko"", ""en"")"
"34,800원~","=GOOGLETRANSLATE(A205, ""ko"", ""en"")"
"술술 풀리는 궁궐따라 조선 탐험(경복궁, 창덕궁, 창경궁, 덕수궁)","=GOOGLETRANSLATE(A206, ""ko"", ""en"")"
각 궁궐의 정문 앞,"=GOOGLETRANSLATE(A207, ""ko"", ""en"")"
국립항공박물관 도슨트 투어,"=GOOGLETRANSLATE(A208, ""ko"", ""en"")"
국립항공박물관 로비,"=GOOGLETRANSLATE(A209, ""ko"", ""en"")"
국립중앙박물관 세계사 시리즈3 '인더스에서 황하까지~ 중국&인도',"=GOOGLETRANSLATE(A210, ""ko"", ""en"")"
"국립중앙박물관 3층 세계문화관 중국실, 인도실","=GOOGLETRANSLATE(A211, ""ko"", ""en"")"
"인기최고 그리스로마전 2탄(심화편) 키즈도슨트 수업, 더 깊어진 두번째 이야기","=GOOGLETRANSLATE(A212, ""ko"", ""en"")"
"35,800원~","=GOOGLETRANSLATE(A213, ""ko"", ""en"")"
"한반도의 모든 역사가 있는 곳, 롯데월드 민속박물관","=GOOGLETRANSLATE(A214, ""ko"", ""en"")"
서울 송파구 올림픽로 240,"=GOOGLETRANSLATE(A215, ""ko"", ""en"")"
예비초를 위한 세종충무공이야기 광화문에서 만나요!,"=GOOGLETRANSLATE(A216, ""ko"", ""en"")"
세종대왕 동상,"=GOOGLETRANSLATE(A217, ""ko"", ""en"")"
경기 여주시 홍문동,"=GOOGLETRANSLATE(A218, ""ko"", ""en"")"
"독립운동의 역사, 자유를 위한 여정","=GOOGLETRANSLATE(A219, ""ko"", ""en"")"
충남 천안시 동남구 목천읍 독립기념관로 1,"=GOOGLETRANSLATE(A220, ""ko"", ""en"")"
"45,000원~","=GOOGLETRANSLATE(A221, ""ko"", ""en"")"
대한민국의 기본을 배우다,"=GOOGLETRANSLATE(A222, ""ko"", ""en"")"
법원전시관,"=GOOGLETRANSLATE(A223, ""ko"", ""en"")"
서울특별시 서초구 서초대로 219,"=GOOGLETRANSLATE(A224, ""ko"", ""en"")"
"아름다운 우리의 미술사, 서울공예박물관","=GOOGLETRANSLATE(A225, ""ko"", ""en"")"
"궁궐 도슨트 역사 투어, 가족과 함께 창경궁!","=GOOGLETRANSLATE(A226, ""ko"", ""en"")"
"13,900원~","=GOOGLETRANSLATE(A227, ""ko"", ""en"")"
대한민국 역사의 시작,"=GOOGLETRANSLATE(A228, ""ko"", ""en"")"
국립 대한민국임시정부 기념관,"=GOOGLETRANSLATE(A229, ""ko"", ""en"")"
서울 서대문구 통일로 279-24,"=GOOGLETRANSLATE(A230, ""ko"", ""en"")"
"조선왕조 500년 역사여행 ""국립고궁박물관""","=GOOGLETRANSLATE(A231, ""ko"", ""en"")"
서울 종로구 효자로 12,"=GOOGLETRANSLATE(A232, ""ko"", ""en"")"
"궁궐 도슨트 역사 투어, 가족과 함께 덕수궁!","=GOOGLETRANSLATE(A233, ""ko"", ""en"")"
서울역사박물관 어린이 초등 한국사 역사체험,"=GOOGLETRANSLATE(A234, ""ko"", ""en"")"
서울역사박물관 1층 로비,"=GOOGLETRANSLATE(A235, ""ko"", ""en"")"
"35,900원~","=GOOGLETRANSLATE(A236, ""ko"", ""en"")"
궁궐미션투어 2탄 창덕궁 : 창덕궁 어차,"=GOOGLETRANSLATE(A237, ""ko"", ""en"")"
창덕궁 매표소 앞,"=GOOGLETRANSLATE(A238, ""ko"", ""en"")"
서울 종로구 율곡로 99,"=GOOGLETRANSLATE(A239, ""ko"", ""en"")"
부산 속 역사와 과학 이야기,"=GOOGLETRANSLATE(A240, ""ko"", ""en"")"
복천박물관,"=GOOGLETRANSLATE(A241, ""ko"", ""en"")"
부산 동래구 복천로 63,"=GOOGLETRANSLATE(A242, ""ko"", ""en"")"
일본 스페이스 일일캠프! JAXA츠쿠바우주센터 패밀리투어 & 츠쿠바엑스포센터 키즈도슨트,"=GOOGLETRANSLATE(A243, ""ko"", ""en"")"
츠쿠바 역,"=GOOGLETRANSLATE(A244, ""ko"", ""en"")"
서울 강남구 삼성로96길 6 LG트윈텔1차 1501호,"=GOOGLETRANSLATE(A245, ""ko"", ""en"")"
"150,000원~","=GOOGLETRANSLATE(A246, ""ko"", ""en"")"
부산에서 만나는 전쟁과 평화의 역사,"=GOOGLETRANSLATE(A247, ""ko"", ""en"")"
유엔평화기념관,"=GOOGLETRANSLATE(A248, ""ko"", ""en"")"
부산 남구 홍곡로320번길 106,"=GOOGLETRANSLATE(A249, ""ko"", ""en"")"
"139,600원~","=GOOGLETRANSLATE(A250, ""ko"", ""en"")"
국립중앙과학관(한국과학기술사관)_우리나라 과학과 인류사를 한번에!,"=GOOGLETRANSLATE(A251, ""ko"", ""en"")"
국립중앙과학관 한국과학기술사관,"=GOOGLETRANSLATE(A252, ""ko"", ""en"")"
서울 국립고궁박물관 도슨트 투어 역사 탐방 초등 한국사 교육,"=GOOGLETRANSLATE(A253, ""ko"", ""en"")"
"공쌤과 경주역사지구 도보투어 함께해요! -대릉원,첨성대,동궁과월지(야경포함)","=GOOGLETRANSLATE(A254, ""ko"", ""en"")"
대릉원,"=GOOGLETRANSLATE(A255, ""ko"", ""en"")"
경북 경주시 황남동 31-1,"=GOOGLETRANSLATE(A256, ""ko"", ""en"")"
"36,000원~","=GOOGLETRANSLATE(A257, ""ko"", ""en"")"
"2026년 1학년을 위한 쉬운 한국사, 국립중앙박물관 역사 도슨트 투어","=GOOGLETRANSLATE(A258, ""ko"", ""en"")"
"공쌤과 국립경주박물관,황룡사역사문화관 나들이 갈 사람 손!","=GOOGLETRANSLATE(A259, ""ko"", ""en"")"
황룡사 역사 문화관,"=GOOGLETRANSLATE(A260, ""ko"", ""en"")"
경북 경주시 임해로 64-19,"=GOOGLETRANSLATE(A261, ""ko"", ""en"")"
"49,000원~","=GOOGLETRANSLATE(A262, ""ko"", ""en"")"
온가족이 함께하는 국립중앙박물관 도슨트 | 전연령 투어,"=GOOGLETRANSLATE(A263, ""ko"", ""en"")"
"26,800원~","=GOOGLETRANSLATE(A264, ""ko"", ""en"")"
국립중앙박물관 도슨트 수업으로 배우는 선사~조선 4회 한국사 정복 투어,"=GOOGLETRANSLATE(A265, ""ko"", ""en"")"
"국립중앙박물관 선사시대 초등저학년 ""Premium"" 역사탐험대 Season3","=GOOGLETRANSLATE(A266, ""ko"", ""en"")"
국립중앙박물관 1층 뮤지엄샵 앞,"=GOOGLETRANSLATE(A267, ""ko"", ""en"")"
"59,900원~","=GOOGLETRANSLATE(A268, ""ko"", ""en"")"
그리스로마 별자리탐험대 6-8세 전용! 그리스로마 신화와 별자리를 한번에!,"=GOOGLETRANSLATE(A269, ""ko"", ""en"")"
그리스로마 신화와 별자리를 한번에 알아보는 시간! - (8 -10세),"=GOOGLETRANSLATE(A270, ""ko"", ""en"")"
고학년 전용! 그리스로마 신화와 세계사를 한번에 - 그리스로마전(11세이상),"=GOOGLETRANSLATE(A271, ""ko"", ""en"")"
"국립중앙박물관 삼국시대 초등저학년 ""Premium"" 역사탐험대 Season3","=GOOGLETRANSLATE(A272, ""ko"", ""en"")"
국립고궁박물관에서 조선시대로 떠나는 역사 시간여행! | 조선의 궁궐과 왕실이야기,"=GOOGLETRANSLATE(A273, ""ko"", ""en"")"
국립고궁박물관 (경복궁역 5번출구에 위치) 내부 2층 스크린 앞,"=GOOGLETRANSLATE(A274, ""ko"", ""en"")"
"33,900원~","=GOOGLETRANSLATE(A275, ""ko"", ""en"")"
경복궁 미취학 역사탐험대 - 세종대왕의 하루 따라가기 (6-8세),"=GOOGLETRANSLATE(A276, ""ko"", ""en"")"
창경궁 조선역사기행(아이와 함께),"=GOOGLETRANSLATE(A277, ""ko"", ""en"")"
창경궁 입장 후 다리(옥천교) 인근에서 담당강사와 통화 후 만남,"=GOOGLETRANSLATE(A278, ""ko"", ""en"")"
"국립중앙박물관 선사시대 초등고학년 ""Premium"" 역사탐험대 Season3","=GOOGLETRANSLATE(A279, ""ko"", ""en"")"
공쌤과 함께 만나요! 신라와 조선!!,"=GOOGLETRANSLATE(A280, ""ko"", ""en"")"
월정교 공영주차장,"=GOOGLETRANSLATE(A281, ""ko"", ""en"")"
경북 경주시 교동 153-5,"=GOOGLETRANSLATE(A282, ""ko"", ""en"")"
미취학 전용! 조선시대 보물찾기 역사탐험대 - 국립중앙박물관,"=GOOGLETRANSLATE(A283, ""ko"", ""en"")"
이슬람 미술 '찬란한 빛의 여정' 국립중앙박물관 도슨트 투어,"=GOOGLETRANSLATE(A284, ""ko"", ""en"")"
프리미엄 어린이 역사 체험 학습: 대릉원,"=GOOGLETRANSLATE(A285, ""ko"", ""en"")"
대릉원 주차장 앞 대릉원 정문,"=GOOGLETRANSLATE(A286, ""ko"", ""en"")"
미취학 전용! 대한민국 근현대사 보물찾기 역사탐험대 - 대한민국역사박물관,"=GOOGLETRANSLATE(A287, ""ko"", ""en"")"
대한민국역사박물관 1층 안내데스크 앞,"=GOOGLETRANSLATE(A288, ""ko"", ""en"")"
"창덕궁 ""Premium"" 초등 역사탐험대 Season 2 (8-13세)","=GOOGLETRANSLATE(A289, ""ko"", ""en"")"
초등 저학년 전용! 조선시대 보물찾기 역사탐험대 - 국립중앙박물관,"=GOOGLETRANSLATE(A290, ""ko"", ""en"")"
초등 고학년 전용! 조선시대 보물찾기 역사탐험대 - 국립중앙박물관,"=GOOGLETRANSLATE(A291, ""ko"", ""en"")"
초등 한국과학탐험대! 한국사 속 숨겨진 과학 기술을 찾아! - 국립과천과학관,"=GOOGLETRANSLATE(A292, ""ko"", ""en"")"
초등 저학년 전용! 대한민국 근현대사 보물찾기 역사탐험대 -대한민국역사박물관,"=GOOGLETRANSLATE(A293, ""ko"", ""en"")"
그리스로마 신화와 별자리를 한번에 알아보는 시간 in 국립중앙박물관,"=GOOGLETRANSLATE(A294, ""ko"", ""en"")"
"87,000원~","=GOOGLETRANSLATE(A295, ""ko"", ""en"")"
10-13세 추천! 민주주의의 비밀을 밝혀라! 국회를 탐험해요 - 국회박물관,"=GOOGLETRANSLATE(A296, ""ko"", ""en"")"
저학년 전용! 고려시대 보물찾기 역사탐험대 - 국립중앙박물관,"=GOOGLETRANSLATE(A297, ""ko"", ""en"")"
국립중앙박물관 기념품점 앞,"=GOOGLETRANSLATE(A298, ""ko"", ""en"")"
