Original,TranslationFormula
경남개발공사 vs 인천광역시청,"=GOOGLETRANSLATE(A315, ""ko"", ""ja"")"
인천도시공사 vs 두산,"=GOOGLETRANSLATE(A316, ""ko"", ""ja"")"
SK슈가글라이더즈 vs 삼척시청,"=GOOGLETRANSLATE(A317, ""ko"", ""ja"")"
광주도시공사 vs 대구광역시청,"=GOOGLETRANSLATE(A318, ""ko"", ""ja"")"
상무 피닉스 vs 인천도시공사,"=GOOGLETRANSLATE(A319, ""ko"", ""ja"")"
삼척 시민체육관,"=GOOGLETRANSLATE(A320, ""ko"", ""ja"")"
강원 삼척시 뒷나루길 153,"=GOOGLETRANSLATE(A321, ""ko"", ""ja"")"
충남도청 vs SK호크스,"=GOOGLETRANSLATE(A322, ""ko"", ""ja"")"
하남시청 vs 두산,"=GOOGLETRANSLATE(A323, ""ko"", ""ja"")"
SK슈가글라이더즈 vs 대구광역시청,"=GOOGLETRANSLATE(A324, ""ko"", ""ja"")"
인천광역시청 vs 부산시설공단,"=GOOGLETRANSLATE(A325, ""ko"", ""ja"")"
서울시청 vs 경남개발공사,"=GOOGLETRANSLATE(A326, ""ko"", ""ja"")"
삼척시청 vs 광주도시공사,"=GOOGLETRANSLATE(A327, ""ko"", ""ja"")"
두산 vs 상무 피닉스,"=GOOGLETRANSLATE(A328, ""ko"", ""ja"")"
인천도시공사 vs SK호크스,"=GOOGLETRANSLATE(A329, ""ko"", ""ja"")"
충남도청 vs 하남시청,"=GOOGLETRANSLATE(A330, ""ko"", ""ja"")"
삼척시청 vs 경남개발공사,"=GOOGLETRANSLATE(A331, ""ko"", ""ja"")"
부산시설공단 vs SK슈가글라이더즈,"=GOOGLETRANSLATE(A332, ""ko"", ""ja"")"
인천광역시청 vs 광주도시공사,"=GOOGLETRANSLATE(A333, ""ko"", ""ja"")"
대구광역시청 vs 서울시청,"=GOOGLETRANSLATE(A334, ""ko"", ""ja"")"
충남도청 vs 두산,"=GOOGLETRANSLATE(A335, ""ko"", ""ja"")"
인천도시공사 vs 하남시청,"=GOOGLETRANSLATE(A336, ""ko"", ""ja"")"
삼척시청 vs 부산시설공단,"=GOOGLETRANSLATE(A337, ""ko"", ""ja"")"
경남개발공사 vs SK슈가글라이더즈,"=GOOGLETRANSLATE(A338, ""ko"", ""ja"")"
광주도시공사 vs 서울시청,"=GOOGLETRANSLATE(A339, ""ko"", ""ja"")"
인천광역시청 vs 대구광역시청,"=GOOGLETRANSLATE(A340, ""ko"", ""ja"")"
SK호크스 vs 상무 피닉스,"=GOOGLETRANSLATE(A341, ""ko"", ""ja"")"
삼척시청 vs 인천광역시청,"=GOOGLETRANSLATE(A342, ""ko"", ""ja"")"
SK슈가글라이더즈 vs 서울시청,"=GOOGLETRANSLATE(A343, ""ko"", ""ja"")"
하남시청 vs 상무 피닉스,"=GOOGLETRANSLATE(A344, ""ko"", ""ja"")"
충남도청 vs 인천도시공사,"=GOOGLETRANSLATE(A345, ""ko"", ""ja"")"
두산 vs SK호크스,"=GOOGLETRANSLATE(A346, ""ko"", ""ja"")"
대구광역시청 vs 경남개발공사,"=GOOGLETRANSLATE(A347, ""ko"", ""ja"")"
광주도시공사 vs 부산시설공단,"=GOOGLETRANSLATE(A348, ""ko"", ""ja"")"
부천 vs 강원,"=GOOGLETRANSLATE(A349, ""ko"", ""ja"")"
부천 종합 운동장,"=GOOGLETRANSLATE(A350, ""ko"", ""ja"")"
경기 부천시 원미구 소사로 482,"=GOOGLETRANSLATE(A351, ""ko"", ""ja"")"
인천 vs 대전,"=GOOGLETRANSLATE(A352, ""ko"", ""ja"")"
인천 축구 전용경기장,"=GOOGLETRANSLATE(A353, ""ko"", ""ja"")"
인천 중구 도원동 참외전로 246,"=GOOGLETRANSLATE(A354, ""ko"", ""ja"")"
포항 vs 서울,"=GOOGLETRANSLATE(A355, ""ko"", ""ja"")"
포항 스틸야드,"=GOOGLETRANSLATE(A356, ""ko"", ""ja"")"
경북 포항시 남구 괴동동 동해안로 6261,"=GOOGLETRANSLATE(A357, ""ko"", ""ja"")"
성남 vs 충남아산,"=GOOGLETRANSLATE(A358, ""ko"", ""ja"")"
탄천 종합 운동장,"=GOOGLETRANSLATE(A359, ""ko"", ""ja"")"
경기 성남시 분당구 야탑로 5,"=GOOGLETRANSLATE(A360, ""ko"", ""ja"")"
파주 vs 전남,"=GOOGLETRANSLATE(A361, ""ko"", ""ja"")"
파주 스타디움,"=GOOGLETRANSLATE(A362, ""ko"", ""ja"")"
경기 파주시 중앙로 160,"=GOOGLETRANSLATE(A363, ""ko"", ""ja"")"
김해 vs 수원,"=GOOGLETRANSLATE(A364, ""ko"", ""ja"")"
김해 종합 운동장,"=GOOGLETRANSLATE(A365, ""ko"", ""ja"")"
경남 김해시 가야로 245,"=GOOGLETRANSLATE(A366, ""ko"", ""ja"")"
천안 vs 서울E,"=GOOGLETRANSLATE(A367, ""ko"", ""ja"")"
천안 종합 운동장,"=GOOGLETRANSLATE(A368, ""ko"", ""ja"")"
울산 vs 김천,"=GOOGLETRANSLATE(A369, ""ko"", ""ja"")"
울산 문수 축구경기장,"=GOOGLETRANSLATE(A370, ""ko"", ""ja"")"
울산 남구 무거동 옥현로 1,"=GOOGLETRANSLATE(A371, ""ko"", ""ja"")"
화성 vs 용인,"=GOOGLETRANSLATE(A372, ""ko"", ""ja"")"
화성종합경기타운,"=GOOGLETRANSLATE(A373, ""ko"", ""ja"")"
경기 화성시 향남읍 향남로 470,"=GOOGLETRANSLATE(A374, ""ko"", ""ja"")"
부산 vs 대구,"=GOOGLETRANSLATE(A375, ""ko"", ""ja"")"
부산 구덕 운동장,"=GOOGLETRANSLATE(A376, ""ko"", ""ja"")"
부산 서구 망양로 33,"=GOOGLETRANSLATE(A377, ""ko"", ""ja"")"
안양 vs 인천,"=GOOGLETRANSLATE(A378, ""ko"", ""ja"")"
안양 종합 운동장,"=GOOGLETRANSLATE(A379, ""ko"", ""ja"")"
경기 안양시 동안구 비산동 1023,"=GOOGLETRANSLATE(A380, ""ko"", ""ja"")"
강원 vs 제주,"=GOOGLETRANSLATE(A381, ""ko"", ""ja"")"
강릉하이원아레나,"=GOOGLETRANSLATE(A382, ""ko"", ""ja"")"
강원 강릉시 종합운동장길 69,"=GOOGLETRANSLATE(A383, ""ko"", ""ja"")"
포항 vs 부천,"=GOOGLETRANSLATE(A384, ""ko"", ""ja"")"
경남 vs 김포,"=GOOGLETRANSLATE(A385, ""ko"", ""ja"")"
창원 축구센터,"=GOOGLETRANSLATE(A386, ""ko"", ""ja"")"
경남 창원시 성산구 비음로 97,"=GOOGLETRANSLATE(A387, ""ko"", ""ja"")"
용인 vs 수원,"=GOOGLETRANSLATE(A388, ""ko"", ""ja"")"
용인 미르스타디움,"=GOOGLETRANSLATE(A389, ""ko"", ""ja"")"
경기 용인시 처인구 삼가동 28-6,"=GOOGLETRANSLATE(A390, ""ko"", ""ja"")"
충남아산 vs 화성,"=GOOGLETRANSLATE(A391, ""ko"", ""ja"")"
이순신 종합운동장,"=GOOGLETRANSLATE(A392, ""ko"", ""ja"")"
충남 아산시 풍기동 315-1,"=GOOGLETRANSLATE(A393, ""ko"", ""ja"")"
포항 vs 강원,"=GOOGLETRANSLATE(A394, ""ko"", ""ja"")"
성남 vs 김포,"=GOOGLETRANSLATE(A395, ""ko"", ""ja"")"
천안 vs 전남,"=GOOGLETRANSLATE(A396, ""ko"", ""ja"")"
안산 vs 경남,"=GOOGLETRANSLATE(A397, ""ko"", ""ja"")"
안산 와~스타디움,"=GOOGLETRANSLATE(A398, ""ko"", ""ja"")"
경기 안산시 단원구 화랑로 260,"=GOOGLETRANSLATE(A399, ""ko"", ""ja"")"
수원FC vs 파주,"=GOOGLETRANSLATE(A400, ""ko"", ""ja"")"
수원 종합 운동장,"=GOOGLETRANSLATE(A401, ""ko"", ""ja"")"
대구 vs 서울E,"=GOOGLETRANSLATE(A402, ""ko"", ""ja"")"
대구iM뱅크PARK,"=GOOGLETRANSLATE(A403, ""ko"", ""ja"")"
대구 북구 고성동3가 고성로 191,"=GOOGLETRANSLATE(A404, ""ko"", ""ja"")"
용인 vs 전남,"=GOOGLETRANSLATE(A405, ""ko"", ""ja"")"
서울E vs 수원FC,"=GOOGLETRANSLATE(A406, ""ko"", ""ja"")"
목동 종합 운동장,"=GOOGLETRANSLATE(A407, ""ko"", ""ja"")"
서울 양천구 안양천로 939,"=GOOGLETRANSLATE(A408, ""ko"", ""ja"")"
포항 vs 대전,"=GOOGLETRANSLATE(A409, ""ko"", ""ja"")"
강원 vs 광주,"=GOOGLETRANSLATE(A410, ""ko"", ""ja"")"
화성 vs 성남,"=GOOGLETRANSLATE(A411, ""ko"", ""ja"")"
경남 vs 부산,"=GOOGLETRANSLATE(A412, ""ko"", ""ja"")"
안양 vs 서울,"=GOOGLETRANSLATE(A413, ""ko"", ""ja"")"
대구 vs 김포,"=GOOGLETRANSLATE(A414, ""ko"", ""ja"")"
인천 vs 김천,"=GOOGLETRANSLATE(A415, ""ko"", ""ja"")"
파주 vs 김해,"=GOOGLETRANSLATE(A416, ""ko"", ""ja"")"
안산 vs 충남아산,"=GOOGLETRANSLATE(A417, ""ko"", ""ja"")"
포항 vs 제주,"=GOOGLETRANSLATE(A418, ""ko"", ""ja"")"
부산 vs 용인,"=GOOGLETRANSLATE(A419, ""ko"", ""ja"")"
수원FC vs 대구,"=GOOGLETRANSLATE(A420, ""ko"", ""ja"")"
인천 vs 울산,"=GOOGLETRANSLATE(A421, ""ko"", ""ja"")"
파주 vs 서울E,"=GOOGLETRANSLATE(A422, ""ko"", ""ja"")"
화성 vs 전남,"=GOOGLETRANSLATE(A423, ""ko"", ""ja"")"
천안 vs 충북청주,"=GOOGLETRANSLATE(A424, ""ko"", ""ja"")"
김천 vs 안양,"=GOOGLETRANSLATE(A425, ""ko"", ""ja"")"
김천 종합 운동장,"=GOOGLETRANSLATE(A426, ""ko"", ""ja"")"
경북 김천시 운동장길 1,"=GOOGLETRANSLATE(A427, ""ko"", ""ja"")"
성남 vs 안산,"=GOOGLETRANSLATE(A428, ""ko"", ""ja"")"
충남아산 vs 김해,"=GOOGLETRANSLATE(A429, ""ko"", ""ja"")"
울산 vs 서울,"=GOOGLETRANSLATE(A430, ""ko"", ""ja"")"
강원 vs 전북,"=GOOGLETRANSLATE(A431, ""ko"", ""ja"")"
부산 vs 수원FC,"=GOOGLETRANSLATE(A432, ""ko"", ""ja"")"
경남 vs 수원,"=GOOGLETRANSLATE(A433, ""ko"", ""ja"")"
부천 vs 인천,"=GOOGLETRANSLATE(A434, ""ko"", ""ja"")"
대구 vs 천안,"=GOOGLETRANSLATE(A435, ""ko"", ""ja"")"
울산 vs 광주,"=GOOGLETRANSLATE(A436, ""ko"", ""ja"")"
안산 vs 서울E,"=GOOGLETRANSLATE(A437, ""ko"", ""ja"")"
성남 vs 파주,"=GOOGLETRANSLATE(A438, ""ko"", ""ja"")"
포항 vs 안양,"=GOOGLETRANSLATE(A439, ""ko"", ""ja"")"
화성 vs 김포,"=GOOGLETRANSLATE(A440, ""ko"", ""ja"")"
충남아산 vs 전남,"=GOOGLETRANSLATE(A441, ""ko"", ""ja"")"
김천 vs 강원,"=GOOGLETRANSLATE(A442, ""ko"", ""ja"")"
안양 vs 울산,"=GOOGLETRANSLATE(A443, ""ko"", ""ja"")"
포항 vs 광주,"=GOOGLETRANSLATE(A444, ""ko"", ""ja"")"
강원 vs 서울,"=GOOGLETRANSLATE(A445, ""ko"", ""ja"")"
파주 vs 경남,"=GOOGLETRANSLATE(A446, ""ko"", ""ja"")"
인천 vs 제주,"=GOOGLETRANSLATE(A447, ""ko"", ""ja"")"
부천 vs 김천,"=GOOGLETRANSLATE(A448, ""ko"", ""ja"")"
천안 vs 성남,"=GOOGLETRANSLATE(A449, ""ko"", ""ja"")"
안산 vs 전남,"=GOOGLETRANSLATE(A450, ""ko"", ""ja"")"
수원FC vs 김포,"=GOOGLETRANSLATE(A451, ""ko"", ""ja"")"
서울E vs 화성,"=GOOGLETRANSLATE(A452, ""ko"", ""ja"")"
울산 vs 대전,"=GOOGLETRANSLATE(A453, ""ko"", ""ja"")"
용인 vs 김해,"=GOOGLETRANSLATE(A454, ""ko"", ""ja"")"
울산 vs 포항,"=GOOGLETRANSLATE(A455, ""ko"", ""ja"")"
인천 vs 강원,"=GOOGLETRANSLATE(A456, ""ko"", ""ja"")"
안양 vs 부천,"=GOOGLETRANSLATE(A457, ""ko"", ""ja"")"
대구 vs 경남,"=GOOGLETRANSLATE(A458, ""ko"", ""ja"")"
화성 vs 안산,"=GOOGLETRANSLATE(A459, ""ko"", ""ja"")"
서울E vs 김포,"=GOOGLETRANSLATE(A460, ""ko"", ""ja"")"
천안 vs 충남아산,"=GOOGLETRANSLATE(A461, ""ko"", ""ja"")"
파주 vs 충북청주,"=GOOGLETRANSLATE(A462, ""ko"", ""ja"")"
김해 vs 부산,"=GOOGLETRANSLATE(A463, ""ko"", ""ja"")"
용인 vs 성남,"=GOOGLETRANSLATE(A464, ""ko"", ""ja"")"
수원FC vs 수원,"=GOOGLETRANSLATE(A465, ""ko"", ""ja"")"
부천 vs 제주,"=GOOGLETRANSLATE(A466, ""ko"", ""ja"")"
김천 vs 울산,"=GOOGLETRANSLATE(A467, ""ko"", ""ja"")"
강원 vs 포항,"=GOOGLETRANSLATE(A468, ""ko"", ""ja"")"
충남아산 vs 서울E,"=GOOGLETRANSLATE(A469, ""ko"", ""ja"")"
화성 vs 수원FC,"=GOOGLETRANSLATE(A470, ""ko"", ""ja"")"
김천 vs 인천,"=GOOGLETRANSLATE(A471, ""ko"", ""ja"")"
울산 vs 부천,"=GOOGLETRANSLATE(A472, ""ko"", ""ja"")"
성남 vs 전남,"=GOOGLETRANSLATE(A473, ""ko"", ""ja"")"
안양 vs 전북,"=GOOGLETRANSLATE(A474, ""ko"", ""ja"")"
안산 vs 용인,"=GOOGLETRANSLATE(A475, ""ko"", ""ja"")"
부산 vs 천안,"=GOOGLETRANSLATE(A476, ""ko"", ""ja"")"
경남 vs 김해,"=GOOGLETRANSLATE(A477, ""ko"", ""ja"")"
강원 vs 대전,"=GOOGLETRANSLATE(A478, ""ko"", ""ja"")"
인천 vs 포항,"=GOOGLETRANSLATE(A479, ""ko"", ""ja"")"
울산 vs 제주,"=GOOGLETRANSLATE(A480, ""ko"", ""ja"")"
안양 vs 김천,"=GOOGLETRANSLATE(A481, ""ko"", ""ja"")"
부천 vs 전북,"=GOOGLETRANSLATE(A482, ""ko"", ""ja"")"
서울E vs 용인,"=GOOGLETRANSLATE(A483, ""ko"", ""ja"")"
인천 vs 광주,"=GOOGLETRANSLATE(A484, ""ko"", ""ja"")"
천안 vs 파주,"=GOOGLETRANSLATE(A485, ""ko"", ""ja"")"
안산 vs 김포,"=GOOGLETRANSLATE(A486, ""ko"", ""ja"")"
성남 vs 경남,"=GOOGLETRANSLATE(A487, ""ko"", ""ja"")"
김해 vs 대구,"=GOOGLETRANSLATE(A488, ""ko"", ""ja"")"
화성 vs 부산,"=GOOGLETRANSLATE(A489, ""ko"", ""ja"")"
강원 vs 울산,"=GOOGLETRANSLATE(A490, ""ko"", ""ja"")"
부천 vs 포항,"=GOOGLETRANSLATE(A491, ""ko"", ""ja"")"
수원FC vs 충남아산,"=GOOGLETRANSLATE(A492, ""ko"", ""ja"")"
경남 vs 수원FC,"=GOOGLETRANSLATE(A493, ""ko"", ""ja"")"
용인 vs 충남아산,"=GOOGLETRANSLATE(A494, ""ko"", ""ja"")"
대구 vs 안산,"=GOOGLETRANSLATE(A495, ""ko"", ""ja"")"
서울E vs 성남,"=GOOGLETRANSLATE(A496, ""ko"", ""ja"")"
파주 vs 김포,"=GOOGLETRANSLATE(A497, ""ko"", ""ja"")"
부산 vs 파주,"=GOOGLETRANSLATE(A498, ""ko"", ""ja"")"
충남아산 vs 수원,"=GOOGLETRANSLATE(A499, ""ko"", ""ja"")"
용인 vs 대구,"=GOOGLETRANSLATE(A500, ""ko"", ""ja"")"
김해 vs 김포,"=GOOGLETRANSLATE(A501, ""ko"", ""ja"")"
수원FC vs 성남,"=GOOGLETRANSLATE(A502, ""ko"", ""ja"")"
화성 vs 경남,"=GOOGLETRANSLATE(A503, ""ko"", ""ja"")"
안산 vs 천안,"=GOOGLETRANSLATE(A504, ""ko"", ""ja"")"
대구 vs 파주,"=GOOGLETRANSLATE(A505, ""ko"", ""ja"")"
부산 vs 충남아산,"=GOOGLETRANSLATE(A506, ""ko"", ""ja"")"
성남 vs 김해,"=GOOGLETRANSLATE(A507, ""ko"", ""ja"")"
경남 vs 용인,"=GOOGLETRANSLATE(A508, ""ko"", ""ja"")"
화성 vs 수원,"=GOOGLETRANSLATE(A509, ""ko"", ""ja"")"
천안 vs 수원FC,"=GOOGLETRANSLATE(A510, ""ko"", ""ja"")"
서울E vs 충북청주,"=GOOGLETRANSLATE(A511, ""ko"", ""ja"")"
김포 vs 전남,"=GOOGLETRANSLATE(A512, ""ko"", ""ja"")"
김포솔터축구장,"=GOOGLETRANSLATE(A513, ""ko"", ""ja"")"
경기 김포시 마산동 642-1,"=GOOGLETRANSLATE(A514, ""ko"", ""ja"")"
안양 vs 포항,"=GOOGLETRANSLATE(A515, ""ko"", ""ja"")"
안산 vs 수원FC,"=GOOGLETRANSLATE(A516, ""ko"", ""ja"")"
파주 vs 용인,"=GOOGLETRANSLATE(A517, ""ko"", ""ja"")"
김천 vs 제주,"=GOOGLETRANSLATE(A518, ""ko"", ""ja"")"
김해 vs 서울E,"=GOOGLETRANSLATE(A519, ""ko"", ""ja"")"
김포 vs 충남아산,"=GOOGLETRANSLATE(A520, ""ko"", ""ja"")"
경남 vs 천안,"=GOOGLETRANSLATE(A521, ""ko"", ""ja"")"
수원FC vs 전남,"=GOOGLETRANSLATE(A522, ""ko"", ""ja"")"
천안 vs 김해,"=GOOGLETRANSLATE(A523, ""ko"", ""ja"")"
울산 vs 전북,"=GOOGLETRANSLATE(A524, ""ko"", ""ja"")"
김천 vs 부천,"=GOOGLETRANSLATE(A525, ""ko"", ""ja"")"
안산 vs 수원,"=GOOGLETRANSLATE(A526, ""ko"", ""ja"")"
대구 vs 성남,"=GOOGLETRANSLATE(A527, ""ko"", ""ja"")"
화성 vs 파주,"=GOOGLETRANSLATE(A528, ""ko"", ""ja"")"
용인 vs 충북청주,"=GOOGLETRANSLATE(A529, ""ko"", ""ja"")"
인천 vs 안양,"=GOOGLETRANSLATE(A530, ""ko"", ""ja"")"
충남아산 vs 경남,"=GOOGLETRANSLATE(A531, ""ko"", ""ja"")"
부산 vs 김포,"=GOOGLETRANSLATE(A532, ""ko"", ""ja"")"
강원 vs 김천,"=GOOGLETRANSLATE(A533, ""ko"", ""ja"")"
인천 vs 전북,"=GOOGLETRANSLATE(A534, ""ko"", ""ja"")"
김포 vs 대구,"=GOOGLETRANSLATE(A535, ""ko"", ""ja"")"
수원FC vs 서울E,"=GOOGLETRANSLATE(A536, ""ko"", ""ja"")"
성남 vs 부산,"=GOOGLETRANSLATE(A537, ""ko"", ""ja"")"
안양 vs 광주,"=GOOGLETRANSLATE(A538, ""ko"", ""ja"")"
부천 vs 서울,"=GOOGLETRANSLATE(A539, ""ko"", ""ja"")"
경남 vs 안산,"=GOOGLETRANSLATE(A540, ""ko"", ""ja"")"
용인 vs 화성,"=GOOGLETRANSLATE(A541, ""ko"", ""ja"")"
울산 vs 인천,"=GOOGLETRANSLATE(A542, ""ko"", ""ja"")"
부천 vs 안양,"=GOOGLETRANSLATE(A543, ""ko"", ""ja"")"
서울E vs 천안,"=GOOGLETRANSLATE(A544, ""ko"", ""ja"")"
김해 vs 충북청주,"=GOOGLETRANSLATE(A545, ""ko"", ""ja"")"
포항 vs 전북,"=GOOGLETRANSLATE(A546, ""ko"", ""ja"")"
김천 vs 대전,"=GOOGLETRANSLATE(A547, ""ko"", ""ja"")"
부산 vs 수원,"=GOOGLETRANSLATE(A548, ""ko"", ""ja"")"
대구 vs 수원FC,"=GOOGLETRANSLATE(A549, ""ko"", ""ja"")"
화성 vs 충남아산,"=GOOGLETRANSLATE(A550, ""ko"", ""ja"")"
안양 vs 강원,"=GOOGLETRANSLATE(A551, ""ko"", ""ja"")"
인천 vs 부천,"=GOOGLETRANSLATE(A552, ""ko"", ""ja"")"
김포 vs 용인,"=GOOGLETRANSLATE(A553, ""ko"", ""ja"")"
파주 vs 안산,"=GOOGLETRANSLATE(A554, ""ko"", ""ja"")"
강원 vs 부천,"=GOOGLETRANSLATE(A555, ""ko"", ""ja"")"
포항 vs 김천,"=GOOGLETRANSLATE(A556, ""ko"", ""ja"")"
충남아산 vs 성남,"=GOOGLETRANSLATE(A557, ""ko"", ""ja"")"
천안 vs 용인,"=GOOGLETRANSLATE(A558, ""ko"", ""ja"")"
화성 vs 대구,"=GOOGLETRANSLATE(A559, ""ko"", ""ja"")"
울산 vs 안양,"=GOOGLETRANSLATE(A560, ""ko"", ""ja"")"
부산 vs 서울E,"=GOOGLETRANSLATE(A561, ""ko"", ""ja"")"
김포 vs 경남,"=GOOGLETRANSLATE(A562, ""ko"", ""ja"")"
안산 vs 김해,"=GOOGLETRANSLATE(A563, ""ko"", ""ja"")"
충남아산 vs 안산,"=GOOGLETRANSLATE(A564, ""ko"", ""ja"")"
김포 vs 충북청주,"=GOOGLETRANSLATE(A565, ""ko"", ""ja"")"
경남 vs 대구,"=GOOGLETRANSLATE(A566, ""ko"", ""ja"")"
화성 vs 서울E,"=GOOGLETRANSLATE(A567, ""ko"", ""ja"")"
용인 vs 부산,"=GOOGLETRANSLATE(A568, ""ko"", ""ja"")"
안양 vs 대전,"=GOOGLETRANSLATE(A569, ""ko"", ""ja"")"
부천 vs 광주,"=GOOGLETRANSLATE(A570, ""ko"", ""ja"")"
강원 vs 인천,"=GOOGLETRANSLATE(A571, ""ko"", ""ja"")"
김천 vs 서울,"=GOOGLETRANSLATE(A572, ""ko"", ""ja"")"
포항 vs 울산,"=GOOGLETRANSLATE(A573, ""ko"", ""ja"")"
파주 vs 수원FC,"=GOOGLETRANSLATE(A574, ""ko"", ""ja"")"
성남 vs 천안,"=GOOGLETRANSLATE(A575, ""ko"", ""ja"")"
김해 vs 경남,"=GOOGLETRANSLATE(A576, ""ko"", ""ja"")"
부산 vs 화성,"=GOOGLETRANSLATE(A577, ""ko"", ""ja"")"
울산 vs 강원,"=GOOGLETRANSLATE(A578, ""ko"", ""ja"")"
서울E vs 안산,"=GOOGLETRANSLATE(A579, ""ko"", ""ja"")"
대구 vs 충남아산,"=GOOGLETRANSLATE(A580, ""ko"", ""ja"")"
김포 vs 천안,"=GOOGLETRANSLATE(A581, ""ko"", ""ja"")"
파주 vs 성남,"=GOOGLETRANSLATE(A582, ""ko"", ""ja"")"
대구 vs 부산,"=GOOGLETRANSLATE(A583, ""ko"", ""ja"")"
수원FC vs 김해,"=GOOGLETRANSLATE(A584, ""ko"", ""ja"")"
천안 vs 수원,"=GOOGLETRANSLATE(A585, ""ko"", ""ja"")"
안산 vs 성남,"=GOOGLETRANSLATE(A586, ""ko"", ""ja"")"
충남아산 vs 용인,"=GOOGLETRANSLATE(A587, ""ko"", ""ja"")"
서울E vs 파주,"=GOOGLETRANSLATE(A588, ""ko"", ""ja"")"
김천 vs 전북,"=GOOGLETRANSLATE(A589, ""ko"", ""ja"")"
안산 vs 대구,"=GOOGLETRANSLATE(A590, ""ko"", ""ja"")"
김포 vs 수원,"=GOOGLETRANSLATE(A591, ""ko"", ""ja"")"
경남 vs 파주,"=GOOGLETRANSLATE(A592, ""ko"", ""ja"")"
화성 vs 충북청주,"=GOOGLETRANSLATE(A593, ""ko"", ""ja"")"
성남 vs 서울E,"=GOOGLETRANSLATE(A594, ""ko"", ""ja"")"
김해 vs 용인,"=GOOGLETRANSLATE(A595, ""ko"", ""ja"")"
수원FC vs 부산,"=GOOGLETRANSLATE(A596, ""ko"", ""ja"")"
파주 vs 대구,"=GOOGLETRANSLATE(A597, ""ko"", ""ja"")"
부천 vs 대전,"=GOOGLETRANSLATE(A598, ""ko"", ""ja"")"
부산 vs 안산,"=GOOGLETRANSLATE(A599, ""ko"", ""ja"")"
천안 vs 화성,"=GOOGLETRANSLATE(A600, ""ko"", ""ja"")"
용인 vs 수원FC,"=GOOGLETRANSLATE(A601, ""ko"", ""ja"")"
김해 vs 전남,"=GOOGLETRANSLATE(A602, ""ko"", ""ja"")"
김천 vs 광주,"=GOOGLETRANSLATE(A603, ""ko"", ""ja"")"
김포 vs 성남,"=GOOGLETRANSLATE(A604, ""ko"", ""ja"")"
대구 vs 용인,"=GOOGLETRANSLATE(A605, ""ko"", ""ja"")"
서울E vs 수원,"=GOOGLETRANSLATE(A606, ""ko"", ""ja"")"
안산 vs 화성,"=GOOGLETRANSLATE(A607, ""ko"", ""ja"")"
충남아산 vs 충북청주,"=GOOGLETRANSLATE(A608, ""ko"", ""ja"")"
경남 vs 성남,"=GOOGLETRANSLATE(A609, ""ko"", ""ja"")"
부산 vs 김해,"=GOOGLETRANSLATE(A610, ""ko"", ""ja"")"
수원FC vs 천안,"=GOOGLETRANSLATE(A611, ""ko"", ""ja"")"
충남아산 vs 천안,"=GOOGLETRANSLATE(A612, ""ko"", ""ja"")"
서울E vs 대구,"=GOOGLETRANSLATE(A613, ""ko"", ""ja"")"
김포 vs 부산,"=GOOGLETRANSLATE(A614, ""ko"", ""ja"")"
안산 vs 충북청주,"=GOOGLETRANSLATE(A615, ""ko"", ""ja"")"
용인 vs 경남,"=GOOGLETRANSLATE(A616, ""ko"", ""ja"")"
김해 vs 파주,"=GOOGLETRANSLATE(A617, ""ko"", ""ja"")"
성남 vs 화성,"=GOOGLETRANSLATE(A618, ""ko"", ""ja"")"
수원FC vs 화성,"=GOOGLETRANSLATE(A619, ""ko"", ""ja"")"
김포 vs 서울E,"=GOOGLETRANSLATE(A620, ""ko"", ""ja"")"
파주 vs 부산,"=GOOGLETRANSLATE(A621, ""ko"", ""ja"")"
천안 vs 경남,"=GOOGLETRANSLATE(A622, ""ko"", ""ja"")"
김해 vs 충남아산,"=GOOGLETRANSLATE(A623, ""ko"", ""ja"")"
대구 vs 충북청주,"=GOOGLETRANSLATE(A624, ""ko"", ""ja"")"
성남 vs 수원FC,"=GOOGLETRANSLATE(A625, ""ko"", ""ja"")"
용인 vs 안산,"=GOOGLETRANSLATE(A626, ""ko"", ""ja"")"
김포 vs 파주,"=GOOGLETRANSLATE(A627, ""ko"", ""ja"")"
경남 vs 충남아산,"=GOOGLETRANSLATE(A628, ""ko"", ""ja"")"
서울E vs 김해,"=GOOGLETRANSLATE(A629, ""ko"", ""ja"")"
부산 vs 전남,"=GOOGLETRANSLATE(A630, ""ko"", ""ja"")"
김포 vs 김해,"=GOOGLETRANSLATE(A631, ""ko"", ""ja"")"
성남 vs 수원,"=GOOGLETRANSLATE(A632, ""ko"", ""ja"")"
충남아산 vs 수원FC,"=GOOGLETRANSLATE(A633, ""ko"", ""ja"")"
부산 vs 경남,"=GOOGLETRANSLATE(A634, ""ko"", ""ja"")"
천안 vs 안산,"=GOOGLETRANSLATE(A635, ""ko"", ""ja"")"
파주 vs 화성,"=GOOGLETRANSLATE(A636, ""ko"", ""ja"")"
경남 vs 화성,"=GOOGLETRANSLATE(A637, ""ko"", ""ja"")"
용인 vs 서울E,"=GOOGLETRANSLATE(A638, ""ko"", ""ja"")"
충남아산 vs 김포,"=GOOGLETRANSLATE(A639, ""ko"", ""ja"")"
대구 vs 수원,"=GOOGLETRANSLATE(A640, ""ko"", ""ja"")"
수원FC vs 안산,"=GOOGLETRANSLATE(A641, ""ko"", ""ja"")"
김해 vs 천안,"=GOOGLETRANSLATE(A642, ""ko"", ""ja"")"
