Original,TranslationFormula
"마포구 / 서울원데이[마포] 카페감성 인테리어 식물 중형화분 가드닝(1)33%53,000원","=GOOGLETRANSLATE(A29, ""ko"", ""zh-cn"")"
"마포구 / 서울원데이[서울/마포/망원/홍대] 꼼작 핸드드립 커피 원데이 클래스(1)60,000원","=GOOGLETRANSLATE(A30, ""ko"", ""zh-cn"")"
"송파구 / 서울원데이[잠실/송파] 현직 물리치료사와 함께하는 매트필라테스 소그룹 클래스(0)66%40,000원","=GOOGLETRANSLATE(A31, ""ko"", ""zh-cn"")"
"동작구 / 서울원데이[서울 동작] 도자기 체험 핸드페인딩 접시 또는 컵 만들기 원데이 클래스(0)22%35,000원","=GOOGLETRANSLATE(A32, ""ko"", ""zh-cn"")"
"동작구 / 서울원데이[서울 동작] 색소지 플레이트 만들기 원데이 클래스(0)25%60,000원","=GOOGLETRANSLATE(A33, ""ko"", ""zh-cn"")"
"강서구 / 서울원데이드로잉디퓨저 만들기 원데이클래스(0)40,000원","=GOOGLETRANSLATE(A34, ""ko"", ""zh-cn"")"
"강남구 / 서울원데이[강남]커플성격분석 에니어그램(0)16%100,000원","=GOOGLETRANSLATE(A35, ""ko"", ""zh-cn"")"
"강북구 / 서울원데이[서울 수유동] 내방의 작은바 칵테일캔들,딸기캔들만들기 원데이 클래스(10)40,000원","=GOOGLETRANSLATE(A36, ""ko"", ""zh-cn"")"
"강남구 / 서울원데이[서울/강남] 원데이 반려동물 목걸이 펫 클래스(0)70,000원","=GOOGLETRANSLATE(A37, ""ko"", ""zh-cn"")"
"중구 / 대구원데이[대구/핫플/동성로] 조향사와 함께 나만의 왁스타블렛 만들기 클래스(0)37%50,000원","=GOOGLETRANSLATE(A38, ""ko"", ""zh-cn"")"
"강북구 / 서울원데이[서울 수유동] 손쉽게만드는 시나몬플라워캔들만들기(1)11%40,000원","=GOOGLETRANSLATE(A39, ""ko"", ""zh-cn"")"
"성동구 / 서울원데이[서울 성수] 무전력 우드스피커 만들기 원데이 클래스 / 1구 기본 (0)50,000원","=GOOGLETRANSLATE(A40, ""ko"", ""zh-cn"")"
"강북구 / 서울원데이[서울 수유동] 미니미 귀여운 선인장캔들만들기 2ea 원데이 클래스(4)22%35,000원","=GOOGLETRANSLATE(A41, ""ko"", ""zh-cn"")"
"중랑구 / 서울원데이[서울 중랑] 나만의 우드 타일 코스터 만들기(0)50,000원","=GOOGLETRANSLATE(A42, ""ko"", ""zh-cn"")"
"양천구 / 서울원데이목동 꽃으로 힐링하는 꽃집 카페 (4)60,000원","=GOOGLETRANSLATE(A43, ""ko"", ""zh-cn"")"
"마포구 / 서울원데이캔버스 아크릴화 원데이클래스(5)15%55,000원","=GOOGLETRANSLATE(A44, ""ko"", ""zh-cn"")"
"중구 / 대구원데이[대구/핫플/동성로] 조향사와 함께 석고방향제 만들기 이색 클래스(1)37%50,000원","=GOOGLETRANSLATE(A45, ""ko"", ""zh-cn"")"
"중구 / 대구원데이[대구/핫플/동성로] 조향사와 함께 나만의 디퓨저 만들기 클래스200ml(1)45%55,000원","=GOOGLETRANSLATE(A46, ""ko"", ""zh-cn"")"
"마포구 / 서울원데이[마포] 나만의 정원 다육이모듬식재(0)4%48,000원","=GOOGLETRANSLATE(A47, ""ko"", ""zh-cn"")"
"강서구 / 서울원데이케이크캔들 만들기(M) 원데이클래스(0)70,000원","=GOOGLETRANSLATE(A48, ""ko"", ""zh-cn"")"
"중구 / 대구원데이[대구/핫플/동성로] 조향사와 함께 나만의캔들 만들기 클래스 200g(0)30%42,000원","=GOOGLETRANSLATE(A49, ""ko"", ""zh-cn"")"
데일리 추천 감성 라탄 가방 만들기,"=GOOGLETRANSLATE(A50, ""ko"", ""zh-cn"")"
층 스테이라탄,"=GOOGLETRANSLATE(A51, ""ko"", ""zh-cn"")"
서울특별시 서대문구 대현동 이화여대1길 42-1 2층 스테이라탄,"=GOOGLETRANSLATE(A52, ""ko"", ""zh-cn"")"
"60,000원","=GOOGLETRANSLATE(A53, ""ko"", ""zh-cn"")"
자개책갈피 원데이클래스,"=GOOGLETRANSLATE(A54, ""ko"", ""zh-cn"")"
서울특별시 강서구 등촌동 365-214 302호,"=GOOGLETRANSLATE(A55, ""ko"", ""zh-cn"")"
서울 강서구 공항대로58나길 24-3,"=GOOGLETRANSLATE(A56, ""ko"", ""zh-cn"")"
연말 홈데코 펀치니들 크리스마스 미니 액자 만들기 클래스,"=GOOGLETRANSLATE(A57, ""ko"", ""zh-cn"")"
서울특별시 은평구 신사동 21-6 1층 굿바잉,"=GOOGLETRANSLATE(A58, ""ko"", ""zh-cn"")"
서울 은평구 은평로 52-16,"=GOOGLETRANSLATE(A59, ""ko"", ""zh-cn"")"
크리스마스 홈데코 펀치니들 리스만들기 원데이 클래스,"=GOOGLETRANSLATE(A60, ""ko"", ""zh-cn"")"
서울 · 강남구 · 논현로152길,"=GOOGLETRANSLATE(A61, ""ko"", ""zh-cn"")"
서울 강남구 논현로152길,"=GOOGLETRANSLATE(A62, ""ko"", ""zh-cn"")"
크리스마스 분위기 한가득✨글라스아트 리스 만들기,"=GOOGLETRANSLATE(A63, ""ko"", ""zh-cn"")"
서울특별시 서대문구 이화여대1길 42-1 2층,"=GOOGLETRANSLATE(A64, ""ko"", ""zh-cn"")"
서울 서대문구 이화여대1길 42-1,"=GOOGLETRANSLATE(A65, ""ko"", ""zh-cn"")"
"54,000원","=GOOGLETRANSLATE(A66, ""ko"", ""zh-cn"")"
크리스마스 캔들센터피스 만들기 원데이클래스,"=GOOGLETRANSLATE(A67, ""ko"", ""zh-cn"")"
서울특별시 마포구 서교동 247-20 1층 델라젬,"=GOOGLETRANSLATE(A68, ""ko"", ""zh-cn"")"
서울 마포구 월드컵로 212,"=GOOGLETRANSLATE(A69, ""ko"", ""zh-cn"")"
"59,000원","=GOOGLETRANSLATE(A70, ""ko"", ""zh-cn"")"
자이언트플라워 페이퍼플라워 코스모스 만들기 원데이클래스 수업,"=GOOGLETRANSLATE(A71, ""ko"", ""zh-cn"")"
서울 · 강남구 · 역삼동,"=GOOGLETRANSLATE(A72, ""ko"", ""zh-cn"")"
서울 강남구 언주로85길 23-11,"=GOOGLETRANSLATE(A73, ""ko"", ""zh-cn"")"
"169,100원","=GOOGLETRANSLATE(A74, ""ko"", ""zh-cn"")"
내가 직접 조향하는 세상에 단 하나뿐인 향수 만들기,"=GOOGLETRANSLATE(A75, ""ko"", ""zh-cn"")"
서울특별시 성북구 동선동3가 243 동진빌딩 302호 팔레트공방,"=GOOGLETRANSLATE(A76, ""ko"", ""zh-cn"")"
서울 성북구 삼선동5가 400-1,"=GOOGLETRANSLATE(A77, ""ko"", ""zh-cn"")"
"55,000원","=GOOGLETRANSLATE(A78, ""ko"", ""zh-cn"")"
초보자를 위한 초상화 원데이클래스,"=GOOGLETRANSLATE(A79, ""ko"", ""zh-cn"")"
홍대/연남,"=GOOGLETRANSLATE(A80, ""ko"", ""zh-cn"")"
서울 마포구 월드컵북로 52,"=GOOGLETRANSLATE(A81, ""ko"", ""zh-cn"")"
"45,000원","=GOOGLETRANSLATE(A82, ""ko"", ""zh-cn"")"
한복방향제 만들기,"=GOOGLETRANSLATE(A83, ""ko"", ""zh-cn"")"
서울 · 강남구 · 학동로43길,"=GOOGLETRANSLATE(A84, ""ko"", ""zh-cn"")"
서울 강남구 학동로43길,"=GOOGLETRANSLATE(A85, ""ko"", ""zh-cn"")"
원데이 베이킹 클래스 직장인 문화체험,"=GOOGLETRANSLATE(A86, ""ko"", ""zh-cn"")"
원하시는 장소가 있는 경우 찾아가는 클래스로 유연하게 진행이 가능합니다.,"=GOOGLETRANSLATE(A87, ""ko"", ""zh-cn"")"
복잡한 마음을 치유해줄 반려식물 감성라탄소품 행잉바스켓 만들기,"=GOOGLETRANSLATE(A88, ""ko"", ""zh-cn"")"
서울 · 동작구 · 서달로8길,"=GOOGLETRANSLATE(A89, ""ko"", ""zh-cn"")"
서울 동작구 서달로8길,"=GOOGLETRANSLATE(A90, ""ko"", ""zh-cn"")"
"우리 모두 ""잘될고래 ""글라스아트 도어벨","=GOOGLETRANSLATE(A91, ""ko"", ""zh-cn"")"
자개공예 멸종 위기종 키링 만들기,"=GOOGLETRANSLATE(A92, ""ko"", ""zh-cn"")"
자개도 어찌 보면 패각을 버리지 않고 가공하여 만들어진 재료로 업사이클링이 되었다고 생각이 되요!,"=GOOGLETRANSLATE(A93, ""ko"", ""zh-cn"")"
꼼지락:),"=GOOGLETRANSLATE(A94, ""ko"", ""zh-cn"")"
경상북도 · 구미시 · 구미중앙로21길,"=GOOGLETRANSLATE(A95, ""ko"", ""zh-cn"")"
경상북도 구미시 구미중앙로21길,"=GOOGLETRANSLATE(A96, ""ko"", ""zh-cn"")"
실내 클라이밍 일일체험 클래스,"=GOOGLETRANSLATE(A97, ""ko"", ""zh-cn"")"
생활스포츠지도사 2급 이상을 보유한 전문적인 강사님들이 배치되어 더욱 안전하게 즐길 수 있습니다.,"=GOOGLETRANSLATE(A98, ""ko"", ""zh-cn"")"
"44,000원","=GOOGLETRANSLATE(A99, ""ko"", ""zh-cn"")"
"플로우 요가 좋아한다면, 이건 꼭! – 인사이드플로우 원데이클래스","=GOOGLETRANSLATE(A100, ""ko"", ""zh-cn"")"
서울 · 황학교.텐즈힐몰 ·,"=GOOGLETRANSLATE(A101, ""ko"", ""zh-cn"")"
서울 황학교.텐즈힐몰,"=GOOGLETRANSLATE(A102, ""ko"", ""zh-cn"")"
"32,000원","=GOOGLETRANSLATE(A103, ""ko"", ""zh-cn"")"
스트레스 풀리는 터프팅 공예 원데이 클래스,"=GOOGLETRANSLATE(A104, ""ko"", ""zh-cn"")"
층 희유스튜디오,"=GOOGLETRANSLATE(A105, ""ko"", ""zh-cn"")"
경기도 고양시 일산서구 성저로46번길 14 1층 희유스튜디오,"=GOOGLETRANSLATE(A106, ""ko"", ""zh-cn"")"
"120,000원","=GOOGLETRANSLATE(A107, ""ko"", ""zh-cn"")"
도자기캐릭터 그릇 만들기,"=GOOGLETRANSLATE(A108, ""ko"", ""zh-cn"")"
경기도 수원시 장안구 조원동 866-5 1층,"=GOOGLETRANSLATE(A109, ""ko"", ""zh-cn"")"
"28,000원","=GOOGLETRANSLATE(A110, ""ko"", ""zh-cn"")"
와인&미술)I Love Me(콜라주로 완성하는 자화상),"=GOOGLETRANSLATE(A111, ""ko"", ""zh-cn"")"
서울 강남구 역삼동,"=GOOGLETRANSLATE(A112, ""ko"", ""zh-cn"")"
"""내 성격은 어떤 캐릭터일까?""심리로 그리는 나의 캐릭터 워크숍","=GOOGLETRANSLATE(A113, ""ko"", ""zh-cn"")"
"27,550원","=GOOGLETRANSLATE(A114, ""ko"", ""zh-cn"")"
"감각적인 니치향수 제작, 뤼미에르 퍼퓸 B Class","=GOOGLETRANSLATE(A115, ""ko"", ""zh-cn"")"
층 뤼미에르 퍼퓸 천안,"=GOOGLETRANSLATE(A116, ""ko"", ""zh-cn"")"
충청남도 천안시 동남구 먹거리8길 9,"=GOOGLETRANSLATE(A117, ""ko"", ""zh-cn"")"
프리저브드 디퓨저 만들기,"=GOOGLETRANSLATE(A118, ""ko"", ""zh-cn"")"
"서울특별시 강남구 논현동 83-22 논현2주민센터, 4층 향기로운그대 공동작업장","=GOOGLETRANSLATE(A119, ""ko"", ""zh-cn"")"
"25,500원","=GOOGLETRANSLATE(A120, ""ko"", ""zh-cn"")"
돌고래 오브제가 들어간 감성 유리병 만들기 하바리움 원데이클래스,"=GOOGLETRANSLATE(A121, ""ko"", ""zh-cn"")"
수업일시 : 상시모집 등록된 클래스 일정외에도 변경 추가 가능합니다 일정문의는 채팅으로 문의 주세요,"=GOOGLETRANSLATE(A122, ""ko"", ""zh-cn"")"
수업일시 : 상시모집 (등록된 클래스 일정외에도 변경 추가 가능합니다 일정문의는 채팅으로 문의 주세요),"=GOOGLETRANSLATE(A123, ""ko"", ""zh-cn"")"
"감각적인 시그니처 향수 제작, 뤼미에르 퍼퓸 A Class","=GOOGLETRANSLATE(A124, ""ko"", ""zh-cn"")"
유명 브랜드향수 만들기 (30ml)/ 오드퍼퓸보다 4배 진한 향수/ 당일 사용가능,"=GOOGLETRANSLATE(A125, ""ko"", ""zh-cn"")"
서울 · 송파구 · 올림픽로,"=GOOGLETRANSLATE(A126, ""ko"", ""zh-cn"")"
서울 송파구 올림픽로,"=GOOGLETRANSLATE(A127, ""ko"", ""zh-cn"")"
건강 강의와 요리를 한 번에 1+1 원데이/정규 클래스,"=GOOGLETRANSLATE(A128, ""ko"", ""zh-cn"")"
경기도 · 군포시 · 대야1로11번길,"=GOOGLETRANSLATE(A129, ""ko"", ""zh-cn"")"
경기도 군포시 대야1로11번길,"=GOOGLETRANSLATE(A130, ""ko"", ""zh-cn"")"
"150,000원","=GOOGLETRANSLATE(A131, ""ko"", ""zh-cn"")"
인도에서 온 전문가들에게 배워보는 특별한 웰니스 경험!(on 남이섬),"=GOOGLETRANSLATE(A132, ""ko"", ""zh-cn"")"
서울 · 광진구 · 구의1동,"=GOOGLETRANSLATE(A133, ""ko"", ""zh-cn"")"
서울 광진구 구의1동,"=GOOGLETRANSLATE(A134, ""ko"", ""zh-cn"")"
나만의 향수 만들기 20ml 간단 클래스,"=GOOGLETRANSLATE(A135, ""ko"", ""zh-cn"")"
서울 · 마포구 · 연남동,"=GOOGLETRANSLATE(A136, ""ko"", ""zh-cn"")"
서울 마포구 연남동,"=GOOGLETRANSLATE(A137, ""ko"", ""zh-cn"")"
"22,500원","=GOOGLETRANSLATE(A138, ""ko"", ""zh-cn"")"
특별한 조향 체험 나만의 향수 만들기,"=GOOGLETRANSLATE(A139, ""ko"", ""zh-cn"")"
서울 · 서초구 · 서초2동,"=GOOGLETRANSLATE(A140, ""ko"", ""zh-cn"")"
서울 서초구 서초2동,"=GOOGLETRANSLATE(A141, ""ko"", ""zh-cn"")"
"<여행의 기억, 선물이 되는 시간> 작은선물만들기 원데이클래스 _재봉틀","=GOOGLETRANSLATE(A142, ""ko"", ""zh-cn"")"
"제주도의 아름다운 자연 속에서, 1인 여행객들을 대상으로 진행하는 이 원데이 클래스는 단순히 선물을 만드는 시간이 아닌, 누군가를 생각하는 시간을 갖는 특별한 여정입니다. 사랑하는 사람에게 주고 싶은 선물, 그 사람을 떠올리며 만드는 시간이 될 것입니다.","=GOOGLETRANSLATE(A143, ""ko"", ""zh-cn"")"
"강남역 기업, 단체 맞춤형스페셜티 커피 핸드드립 클래스","=GOOGLETRANSLATE(A144, ""ko"", ""zh-cn"")"
서울 · 서초구 · 사임당로,"=GOOGLETRANSLATE(A145, ""ko"", ""zh-cn"")"
서울 서초구 사임당로,"=GOOGLETRANSLATE(A146, ""ko"", ""zh-cn"")"
MY PET 인형만들기,"=GOOGLETRANSLATE(A147, ""ko"", ""zh-cn"")"
서울 · 성동구 · 왕십리로,"=GOOGLETRANSLATE(A148, ""ko"", ""zh-cn"")"
서울 성동구 왕십리로,"=GOOGLETRANSLATE(A149, ""ko"", ""zh-cn"")"
모루플라워 클래스,"=GOOGLETRANSLATE(A150, ""ko"", ""zh-cn"")"
스승의 날 어버이날 부모님 선물 교수님 은사님 선물 화과자 만들기,"=GOOGLETRANSLATE(A151, ""ko"", ""zh-cn"")"
서울 · 영등포구 · 도림로,"=GOOGLETRANSLATE(A152, ""ko"", ""zh-cn"")"
서울 영등포구 도림로,"=GOOGLETRANSLATE(A153, ""ko"", ""zh-cn"")"
"65,000원","=GOOGLETRANSLATE(A154, ""ko"", ""zh-cn"")"
세상에 하나뿐인 은팔찌 만들기 원데이클래스,"=GOOGLETRANSLATE(A155, ""ko"", ""zh-cn"")"
서울 · 노원구 · 동일로178길,"=GOOGLETRANSLATE(A156, ""ko"", ""zh-cn"")"
서울 노원구 동일로178길,"=GOOGLETRANSLATE(A157, ""ko"", ""zh-cn"")"
"세상에 하나뿐인 은목걸이만들기(이니셜,하트,돌고래꼬리 등)","=GOOGLETRANSLATE(A158, ""ko"", ""zh-cn"")"
폭닥폭닥 토마토 발매트 만들기 클래스,"=GOOGLETRANSLATE(A159, ""ko"", ""zh-cn"")"
내가 만들어 착용하는 은(silver)이니셜 반지 만들기 원데이클래스,"=GOOGLETRANSLATE(A160, ""ko"", ""zh-cn"")"
사인 할 때마다 자신감 UP! 나만의 특별한 사인 제작 클래스(누적 3만명+),"=GOOGLETRANSLATE(A161, ""ko"", ""zh-cn"")"
전라남도 순천시 조곡동 159-14 생태비즈니스센터 2층,"=GOOGLETRANSLATE(A162, ""ko"", ""zh-cn"")"
"85,500원","=GOOGLETRANSLATE(A163, ""ko"", ""zh-cn"")"
퍼스널 이미지 향수 클래스,"=GOOGLETRANSLATE(A164, ""ko"", ""zh-cn"")"
서울 · 은평구 · 진관2로,"=GOOGLETRANSLATE(A165, ""ko"", ""zh-cn"")"
서울 은평구 진관2로,"=GOOGLETRANSLATE(A166, ""ko"", ""zh-cn"")"
나만의 도자기 만들기- 컬러칩 플레이트,"=GOOGLETRANSLATE(A167, ""ko"", ""zh-cn"")"
층 라테라 세라믹,"=GOOGLETRANSLATE(A168, ""ko"", ""zh-cn"")"
서울특별시 마포구 대흥동  대흥로 100  2층 라테라 세라믹,"=GOOGLETRANSLATE(A169, ""ko"", ""zh-cn"")"
"61,750원","=GOOGLETRANSLATE(A170, ""ko"", ""zh-cn"")"
몽실몽실 발매트 만들기,"=GOOGLETRANSLATE(A171, ""ko"", ""zh-cn"")"
난이도가 쉽지만 작업물 사이즈 상 원데이 클래스로,"=GOOGLETRANSLATE(A172, ""ko"", ""zh-cn"")"
펀치니들 미니 꽃 액자,"=GOOGLETRANSLATE(A173, ""ko"", ""zh-cn"")"
오가닉으로 건강한 샴푸바 올인원바 만들기,"=GOOGLETRANSLATE(A174, ""ko"", ""zh-cn"")"
든시티 506호,"=GOOGLETRANSLATE(A175, ""ko"", ""zh-cn"")"
전북특별자치도 전주시 완산구 홍산4길 6 골든시티 506호,"=GOOGLETRANSLATE(A176, ""ko"", ""zh-cn"")"
향기테라피 커스텀 키링 만들기,"=GOOGLETRANSLATE(A177, ""ko"", ""zh-cn"")"
향기로운 나만의 캔들클래스,"=GOOGLETRANSLATE(A178, ""ko"", ""zh-cn"")"
원하시는 캔들의 디자인을 선택하실 수 있으며 원하시는 향과 컬러로 나만의 오브제 캔들을 만들어 보세요. 사이즈에 따라 3-4개 제작 가능,"=GOOGLETRANSLATE(A179, ""ko"", ""zh-cn"")"
원하시는 캔들의 디자인을 선택하실 수 있으며 원하시는 향과 컬러로 나만의 오브제 캔들을 만들어 보세요. (사이즈에 따라 3-4개 제작 가능),"=GOOGLETRANSLATE(A180, ""ko"", ""zh-cn"")"
남녀노소/몸치/운동신경제로 누구나 가능한 격투기 원데이클래스❤️‍🔥,"=GOOGLETRANSLATE(A181, ""ko"", ""zh-cn"")"
행궁동 모루인형 키링 만들기🧸 기업/단체/출강 문의 환영🙆🏻‍♂🙆,"=GOOGLETRANSLATE(A182, ""ko"", ""zh-cn"")"
하 1층 SEHWA,"=GOOGLETRANSLATE(A183, ""ko"", ""zh-cn"")"
경기 수원시 팔달구 화서문로 32,"=GOOGLETRANSLATE(A184, ""ko"", ""zh-cn"")"
"9,810원","=GOOGLETRANSLATE(A185, ""ko"", ""zh-cn"")"
행궁동 버니브릭 페인팅🐰 기업/단체/출강 문의 환영🙆🏻‍♂🙆,"=GOOGLETRANSLATE(A186, ""ko"", ""zh-cn"")"
"19,800원","=GOOGLETRANSLATE(A187, ""ko"", ""zh-cn"")"
행궁동 베어브릭 페인팅🐻 기업/단체/출강 문의 환영🙆🏻‍♂🙆,"=GOOGLETRANSLATE(A188, ""ko"", ""zh-cn"")"
행궁동 화분 만들기🪴 기업/단체/출강 문의 환영🙆🏻‍♂🙆,"=GOOGLETRANSLATE(A189, ""ko"", ""zh-cn"")"
행궁동 캔버스 드로잉🎨 기업/단체/출강 문의 환영🙆🏻‍♂🙆,"=GOOGLETRANSLATE(A190, ""ko"", ""zh-cn"")"
"비누에 봄을 담아요, 플라워솝 압화비누 만들기","=GOOGLETRANSLATE(A191, ""ko"", ""zh-cn"")"
"내 몸에도 건강하고, 환경에도 이로운 제로웨이스트 올인원 샴푸바 만들기","=GOOGLETRANSLATE(A192, ""ko"", ""zh-cn"")"
내 취향에 딱 맞는 향기로 만드는 천연 핸드크림 원데이클래스,"=GOOGLETRANSLATE(A193, ""ko"", ""zh-cn"")"
뜨개 몰라도 만드는 폭닥폭닥 핸드니팅 얀 방석! 나만의 보들보들 방석,"=GOOGLETRANSLATE(A194, ""ko"", ""zh-cn"")"
"27,300원","=GOOGLETRANSLATE(A195, ""ko"", ""zh-cn"")"
독서가 쉽고 즐거운 속독수업 락독체험 수업에 초대합니다!,"=GOOGLETRANSLATE(A196, ""ko"", ""zh-cn"")"
"속도가 올라가서 자신감도 생길 뿐만 아니라, 내면의 자신감을 높여주는 수업입니다.","=GOOGLETRANSLATE(A197, ""ko"", ""zh-cn"")"
소망컬러 소잉클래스(단체클래스),"=GOOGLETRANSLATE(A198, ""ko"", ""zh-cn"")"
경상남도 · 거제시 · 옥포중앙로,"=GOOGLETRANSLATE(A199, ""ko"", ""zh-cn"")"
경상남도 거제시 옥포중앙로,"=GOOGLETRANSLATE(A200, ""ko"", ""zh-cn"")"
★귀염뽀짝! 라탄 곰돌이 바구니★ 성인/키즈 모두 가능,"=GOOGLETRANSLATE(A201, ""ko"", ""zh-cn"")"
경기도 · 화성시 · 청계동,"=GOOGLETRANSLATE(A202, ""ko"", ""zh-cn"")"
경기도 화성시 청계동,"=GOOGLETRANSLATE(A203, ""ko"", ""zh-cn"")"
☆활용만쩜! 감성소품☆ 라탄 티코스터 원데이클래스(2set),"=GOOGLETRANSLATE(A204, ""ko"", ""zh-cn"")"
전통주요가&시음회,"=GOOGLETRANSLATE(A205, ""ko"", ""zh-cn"")"
서울 · 성동구 · 아차산로17길,"=GOOGLETRANSLATE(A206, ""ko"", ""zh-cn"")"
서울 성동구 아차산로17길,"=GOOGLETRANSLATE(A207, ""ko"", ""zh-cn"")"
나의 매력을 발견하는 퍼스널컬러 클래스,"=GOOGLETRANSLATE(A208, ""ko"", ""zh-cn"")"
충청북도 청주시 상당구 북문로2가 114-14 3번출구 카페,"=GOOGLETRANSLATE(A209, ""ko"", ""zh-cn"")"
충청북도 청주시 상당구 북문로2가 114-14,"=GOOGLETRANSLATE(A210, ""ko"", ""zh-cn"")"
나만의 향수 만들기 MBTI향수 만들기,"=GOOGLETRANSLATE(A211, ""ko"", ""zh-cn"")"
서울 · 강동구 · 상암로,"=GOOGLETRANSLATE(A212, ""ko"", ""zh-cn"")"
서울 강동구 상암로,"=GOOGLETRANSLATE(A213, ""ko"", ""zh-cn"")"
소망컬러 소잉클래스,"=GOOGLETRANSLATE(A214, ""ko"", ""zh-cn"")"
Blendin White Business Lab : AI 기반 비즈니스 연구 그룹,"=GOOGLETRANSLATE(A215, ""ko"", ""zh-cn"")"
서울 · 서초구 · 서초대로50길,"=GOOGLETRANSLATE(A216, ""ko"", ""zh-cn"")"
서울 서초구 서초대로50길,"=GOOGLETRANSLATE(A217, ""ko"", ""zh-cn"")"
"Brains Lab : 비즈니스, 정부지원, 사이드잡 연구실","=GOOGLETRANSLATE(A218, ""ko"", ""zh-cn"")"
"180,000원","=GOOGLETRANSLATE(A219, ""ko"", ""zh-cn"")"
요가 체험,"=GOOGLETRANSLATE(A220, ""ko"", ""zh-cn"")"
롬타워 204호,"=GOOGLETRANSLATE(A221, ""ko"", ""zh-cn"")"
경기도 성남시 수정구 위례광장로 9-10 아롬타워 204호,"=GOOGLETRANSLATE(A222, ""ko"", ""zh-cn"")"
"레코딩 원데이 클래스 ""내가 부르는 노래""","=GOOGLETRANSLATE(A223, ""ko"", ""zh-cn"")"
"80,000원","=GOOGLETRANSLATE(A224, ""ko"", ""zh-cn"")"
화과자만들기 체험(5pcs만들기+리뷰시1pcs증정) 눈으로 즐기고 입으로 즐기는 화과자,"=GOOGLETRANSLATE(A225, ""ko"", ""zh-cn"")"
서울 · 양천구 · 목동동로,"=GOOGLETRANSLATE(A226, ""ko"", ""zh-cn"")"
서울 양천구 목동동로,"=GOOGLETRANSLATE(A227, ""ko"", ""zh-cn"")"
"57,800원","=GOOGLETRANSLATE(A228, ""ko"", ""zh-cn"")"
