Original,TranslationFormula
광주광역시 서구 쌍촌동 869-9,"=GOOGLETRANSLATE(A120, ""ko"", ""zh-cn"")"
김천김밥축제,"=GOOGLETRANSLATE(A121, ""ko"", ""zh-cn"")"
경상북도 김천시,"=GOOGLETRANSLATE(A122, ""ko"", ""zh-cn"")"
경상북도 김천시 교동 820-2,"=GOOGLETRANSLATE(A123, ""ko"", ""zh-cn"")"
서귀포칠십리축제,"=GOOGLETRANSLATE(A124, ""ko"", ""zh-cn"")"
여주오곡나루축제,"=GOOGLETRANSLATE(A125, ""ko"", ""zh-cn"")"
경기도 여주시,"=GOOGLETRANSLATE(A126, ""ko"", ""zh-cn"")"
경기도 여주시 산북면 금품1로 177,"=GOOGLETRANSLATE(A127, ""ko"", ""zh-cn"")"
구미라면 축제,"=GOOGLETRANSLATE(A128, ""ko"", ""zh-cn"")"
경상북도 구미시,"=GOOGLETRANSLATE(A129, ""ko"", ""zh-cn"")"
경상북도 구미시 남통동 산 33,"=GOOGLETRANSLATE(A130, ""ko"", ""zh-cn"")"
포항국제불빛축제,"=GOOGLETRANSLATE(A131, ""ko"", ""zh-cn"")"
경상북도 포항시,"=GOOGLETRANSLATE(A132, ""ko"", ""zh-cn"")"
경상북도 포항시 남구 호미곶면 대보리,"=GOOGLETRANSLATE(A133, ""ko"", ""zh-cn"")"
고창 벚꽃축제,"=GOOGLETRANSLATE(A134, ""ko"", ""zh-cn"")"
여주도자기축제,"=GOOGLETRANSLATE(A135, ""ko"", ""zh-cn"")"
경기 여주시 산북면 금품1로 177,"=GOOGLETRANSLATE(A136, ""ko"", ""zh-cn"")"
스카이워커스 vs 점보스,"=GOOGLETRANSLATE(A137, ""ko"", ""zh-cn"")"
천안유관순체육관,"=GOOGLETRANSLATE(A138, ""ko"", ""zh-cn"")"
충남 천안시 서북구 번영로 208,"=GOOGLETRANSLATE(A139, ""ko"", ""zh-cn"")"
VIXTORM vs 스타즈,"=GOOGLETRANSLATE(A140, ""ko"", ""zh-cn"")"
수원체육관,"=GOOGLETRANSLATE(A141, ""ko"", ""zh-cn"")"
경기 수원시 장안구 경수대로 893,"=GOOGLETRANSLATE(A142, ""ko"", ""zh-cn"")"
GS칼텍스 서울KIXX vs 힐스테이트,"=GOOGLETRANSLATE(A143, ""ko"", ""zh-cn"")"
수원 KT vs 원주 DB,"=GOOGLETRANSLATE(A144, ""ko"", ""zh-cn"")"
수원 KT 소닉붐 아레나,"=GOOGLETRANSLATE(A145, ""ko"", ""zh-cn"")"
경기 수원시 권선구 서수원로577번길 171,"=GOOGLETRANSLATE(A146, ""ko"", ""zh-cn"")"
경희대 선승관,"=GOOGLETRANSLATE(A147, ""ko"", ""zh-cn"")"
경기 용인시 기흥구 덕영대로 1732 ...,"=GOOGLETRANSLATE(A148, ""ko"", ""zh-cn"")"
현대모비스 vs 정관장,"=GOOGLETRANSLATE(A149, ""ko"", ""zh-cn"")"
고양 소노 vs 부산 KCC,"=GOOGLETRANSLATE(A150, ""ko"", ""zh-cn"")"
고양소노아레나,"=GOOGLETRANSLATE(A151, ""ko"", ""zh-cn"")"
경기 고양시 일산서구 중앙로 1601,"=GOOGLETRANSLATE(A152, ""ko"", ""zh-cn"")"
수원 KT vs 대구 한국가스공사,"=GOOGLETRANSLATE(A153, ""ko"", ""zh-cn"")"
고양 소노 vs 울산 현대모비스,"=GOOGLETRANSLATE(A154, ""ko"", ""zh-cn"")"
부산 KCC vs 서울 삼성,"=GOOGLETRANSLATE(A155, ""ko"", ""zh-cn"")"
부산사직,"=GOOGLETRANSLATE(A156, ""ko"", ""zh-cn"")"
부산광역시,"=GOOGLETRANSLATE(A157, ""ko"", ""zh-cn"")"
안양 정관장 vs 수원 KT,"=GOOGLETRANSLATE(A158, ""ko"", ""zh-cn"")"
안양 정관장 아레나,"=GOOGLETRANSLATE(A159, ""ko"", ""zh-cn"")"
경기 안양시 동안구 평촌대로 389,"=GOOGLETRANSLATE(A160, ""ko"", ""zh-cn"")"
원주 DB vs 대구 한국가스공사,"=GOOGLETRANSLATE(A161, ""ko"", ""zh-cn"")"
원주DB프로미아레나,"=GOOGLETRANSLATE(A162, ""ko"", ""zh-cn"")"
강원 원주시 서원대로 281,"=GOOGLETRANSLATE(A163, ""ko"", ""zh-cn"")"
서울 삼성 vs 울산 현대모비스,"=GOOGLETRANSLATE(A164, ""ko"", ""zh-cn"")"
서울 송파구 잠실2동 잠실동 백제고분로 잠실체육관,"=GOOGLETRANSLATE(A165, ""ko"", ""zh-cn"")"
원주 DB vs 안양 정관장,"=GOOGLETRANSLATE(A166, ""ko"", ""zh-cn"")"
서울 SK vs 고양 소노,"=GOOGLETRANSLATE(A167, ""ko"", ""zh-cn"")"
잠실학생체육관,"=GOOGLETRANSLATE(A168, ""ko"", ""zh-cn"")"
서울특별시 송파구 올림픽로 25,"=GOOGLETRANSLATE(A169, ""ko"", ""zh-cn"")"
KT vs 미정,"=GOOGLETRANSLATE(A170, ""ko"", ""zh-cn"")"
상무 vs 미정,"=GOOGLETRANSLATE(A171, ""ko"", ""zh-cn"")"
대구 한국가스공사 vs 창원 LG,"=GOOGLETRANSLATE(A172, ""ko"", ""zh-cn"")"
대구실내체육관,"=GOOGLETRANSLATE(A173, ""ko"", ""zh-cn"")"
대구 북구 대구체육관로 39,"=GOOGLETRANSLATE(A174, ""ko"", ""zh-cn"")"
부산 KCC vs 수원 KT,"=GOOGLETRANSLATE(A175, ""ko"", ""zh-cn"")"
울산 현대모비스 vs 서울 SK,"=GOOGLETRANSLATE(A176, ""ko"", ""zh-cn"")"
울산동천체육관,"=GOOGLETRANSLATE(A177, ""ko"", ""zh-cn"")"
울산광역시 중구 염포로 85,"=GOOGLETRANSLATE(A178, ""ko"", ""zh-cn"")"
고양 소노 vs 원주 DB,"=GOOGLETRANSLATE(A179, ""ko"", ""zh-cn"")"
서울 삼성 vs 안양 정관장,"=GOOGLETRANSLATE(A180, ""ko"", ""zh-cn"")"
창원 LG vs 서울 SK,"=GOOGLETRANSLATE(A181, ""ko"", ""zh-cn"")"
창원체육관,"=GOOGLETRANSLATE(A182, ""ko"", ""zh-cn"")"
경남 창원시 성산구 원이대로 450,"=GOOGLETRANSLATE(A183, ""ko"", ""zh-cn"")"
대구 한국가스공사 vs 부산 KCC,"=GOOGLETRANSLATE(A184, ""ko"", ""zh-cn"")"
서울 삼성 vs 수원 KT,"=GOOGLETRANSLATE(A185, ""ko"", ""zh-cn"")"
울산 현대모비스 vs 원주 DB,"=GOOGLETRANSLATE(A186, ""ko"", ""zh-cn"")"
안양 정관장 vs 창원 LG,"=GOOGLETRANSLATE(A187, ""ko"", ""zh-cn"")"
부산 KCC vs 서울 SK,"=GOOGLETRANSLATE(A188, ""ko"", ""zh-cn"")"
미정 vs 미정,"=GOOGLETRANSLATE(A189, ""ko"", ""zh-cn"")"
대구 한국가스공사 vs 고양 소노,"=GOOGLETRANSLATE(A190, ""ko"", ""zh-cn"")"
수원 KT vs 창원 LG,"=GOOGLETRANSLATE(A191, ""ko"", ""zh-cn"")"
안양 정관장 vs 울산 현대모비스,"=GOOGLETRANSLATE(A192, ""ko"", ""zh-cn"")"
원주 DB vs 서울 삼성,"=GOOGLETRANSLATE(A193, ""ko"", ""zh-cn"")"
서울 SK vs 대구 한국가스공사,"=GOOGLETRANSLATE(A194, ""ko"", ""zh-cn"")"
창원 LG vs 부산 KCC,"=GOOGLETRANSLATE(A195, ""ko"", ""zh-cn"")"
고양 소노 vs 안양 정관장,"=GOOGLETRANSLATE(A196, ""ko"", ""zh-cn"")"
수원 KT vs 울산 현대모비스,"=GOOGLETRANSLATE(A197, ""ko"", ""zh-cn"")"
서울 SK vs 서울 삼성,"=GOOGLETRANSLATE(A198, ""ko"", ""zh-cn"")"
울산 현대모비스 vs 창원 LG,"=GOOGLETRANSLATE(A199, ""ko"", ""zh-cn"")"
수원 KT vs 고양 소노,"=GOOGLETRANSLATE(A200, ""ko"", ""zh-cn"")"
안양 정관장 vs 서울 SK,"=GOOGLETRANSLATE(A201, ""ko"", ""zh-cn"")"
부산 KCC vs 원주 DB,"=GOOGLETRANSLATE(A202, ""ko"", ""zh-cn"")"
서울 삼성 vs 대구 한국가스공사,"=GOOGLETRANSLATE(A203, ""ko"", ""zh-cn"")"
KT vs LG,"=GOOGLETRANSLATE(A204, ""ko"", ""zh-cn"")"
서울종합운동장 잠실야구장,"=GOOGLETRANSLATE(A205, ""ko"", ""zh-cn"")"
서울특별시 송파구 올림픽로 19-2 서울종합운동장,"=GOOGLETRANSLATE(A206, ""ko"", ""zh-cn"")"
KIA vs SSG,"=GOOGLETRANSLATE(A207, ""ko"", ""zh-cn"")"
인천SSG랜더스필드,"=GOOGLETRANSLATE(A208, ""ko"", ""zh-cn"")"
인천광역시 미추홀구 매소홀로 618,"=GOOGLETRANSLATE(A209, ""ko"", ""zh-cn"")"
대구삼성라이온즈파크,"=GOOGLETRANSLATE(A210, ""ko"", ""zh-cn"")"
대구광역시 수성구 야구전설로 1 대구삼성라이온즈파크,"=GOOGLETRANSLATE(A211, ""ko"", ""zh-cn"")"
창원NC파크,"=GOOGLETRANSLATE(A212, ""ko"", ""zh-cn"")"
경상남도 창원시 마산회원구 삼호로 63,"=GOOGLETRANSLATE(A213, ""ko"", ""zh-cn"")"
한화생명 이글스 파크,"=GOOGLETRANSLATE(A214, ""ko"", ""zh-cn"")"
대전광역시 중구 대종로 373,"=GOOGLETRANSLATE(A215, ""ko"", ""zh-cn"")"
키움 vs SSG,"=GOOGLETRANSLATE(A216, ""ko"", ""zh-cn"")"
두산 vs 삼성,"=GOOGLETRANSLATE(A217, ""ko"", ""zh-cn"")"
롯데 vs NC,"=GOOGLETRANSLATE(A218, ""ko"", ""zh-cn"")"
KT vs 한화,"=GOOGLETRANSLATE(A219, ""ko"", ""zh-cn"")"
SSG vs 롯데,"=GOOGLETRANSLATE(A220, ""ko"", ""zh-cn"")"
부산사직종합운동장사직야구장,"=GOOGLETRANSLATE(A221, ""ko"", ""zh-cn"")"
부산광역시 동래구 사직로 55-32,"=GOOGLETRANSLATE(A222, ""ko"", ""zh-cn"")"
삼성 vs KT,"=GOOGLETRANSLATE(A223, ""ko"", ""zh-cn"")"
수원 KT 위즈 파크,"=GOOGLETRANSLATE(A224, ""ko"", ""zh-cn"")"
경기도 수원시 장안구 경수대로 893 수원종합운동장(주경기장),"=GOOGLETRANSLATE(A225, ""ko"", ""zh-cn"")"
NC vs KIA,"=GOOGLETRANSLATE(A226, ""ko"", ""zh-cn"")"
광주-기아 챔피언스 필드,"=GOOGLETRANSLATE(A227, ""ko"", ""zh-cn"")"
광주광역시 북구 서림로 10 무등종합경기장,"=GOOGLETRANSLATE(A228, ""ko"", ""zh-cn"")"
LG vs 키움,"=GOOGLETRANSLATE(A229, ""ko"", ""zh-cn"")"
서울특별시 구로구 경인로 430 (고척동),"=GOOGLETRANSLATE(A230, ""ko"", ""zh-cn"")"
키움 vs 두산,"=GOOGLETRANSLATE(A231, ""ko"", ""zh-cn"")"
한화 vs SSG,"=GOOGLETRANSLATE(A232, ""ko"", ""zh-cn"")"
KT vs 롯데,"=GOOGLETRANSLATE(A233, ""ko"", ""zh-cn"")"
LG vs NC,"=GOOGLETRANSLATE(A234, ""ko"", ""zh-cn"")"
삼성 vs KIA,"=GOOGLETRANSLATE(A235, ""ko"", ""zh-cn"")"
SSG vs LG,"=GOOGLETRANSLATE(A236, ""ko"", ""zh-cn"")"
NC vs 삼성,"=GOOGLETRANSLATE(A237, ""ko"", ""zh-cn"")"
두산 vs KT,"=GOOGLETRANSLATE(A238, ""ko"", ""zh-cn"")"
롯데 vs 키움,"=GOOGLETRANSLATE(A239, ""ko"", ""zh-cn"")"
KIA vs 한화,"=GOOGLETRANSLATE(A240, ""ko"", ""zh-cn"")"
롯데 vs LG,"=GOOGLETRANSLATE(A241, ""ko"", ""zh-cn"")"
두산 vs SSG,"=GOOGLETRANSLATE(A242, ""ko"", ""zh-cn"")"
KT vs NC,"=GOOGLETRANSLATE(A243, ""ko"", ""zh-cn"")"
키움 vs KIA,"=GOOGLETRANSLATE(A244, ""ko"", ""zh-cn"")"
삼성 vs 한화,"=GOOGLETRANSLATE(A245, ""ko"", ""zh-cn"")"
KIA vs 두산,"=GOOGLETRANSLATE(A246, ""ko"", ""zh-cn"")"
한화 vs 롯데,"=GOOGLETRANSLATE(A247, ""ko"", ""zh-cn"")"
SSG vs NC,"=GOOGLETRANSLATE(A248, ""ko"", ""zh-cn"")"
키움 vs KT,"=GOOGLETRANSLATE(A249, ""ko"", ""zh-cn"")"
한화 vs LG,"=GOOGLETRANSLATE(A250, ""ko"", ""zh-cn"")"
두산 vs 롯데,"=GOOGLETRANSLATE(A251, ""ko"", ""zh-cn"")"
SSG vs 삼성,"=GOOGLETRANSLATE(A252, ""ko"", ""zh-cn"")"
KIA vs KT,"=GOOGLETRANSLATE(A253, ""ko"", ""zh-cn"")"
NC vs 키움,"=GOOGLETRANSLATE(A254, ""ko"", ""zh-cn"")"
LG vs 두산,"=GOOGLETRANSLATE(A255, ""ko"", ""zh-cn"")"
KT vs SSG,"=GOOGLETRANSLATE(A256, ""ko"", ""zh-cn"")"
롯데 vs KIA,"=GOOGLETRANSLATE(A257, ""ko"", ""zh-cn"")"
삼성 vs 키움,"=GOOGLETRANSLATE(A258, ""ko"", ""zh-cn"")"
NC vs 한화,"=GOOGLETRANSLATE(A259, ""ko"", ""zh-cn"")"
삼성 vs 두산,"=GOOGLETRANSLATE(A260, ""ko"", ""zh-cn"")"
키움 vs 롯데,"=GOOGLETRANSLATE(A261, ""ko"", ""zh-cn"")"
KIA vs NC,"=GOOGLETRANSLATE(A262, ""ko"", ""zh-cn"")"
LG vs KT,"=GOOGLETRANSLATE(A263, ""ko"", ""zh-cn"")"
SSG vs 한화,"=GOOGLETRANSLATE(A264, ""ko"", ""zh-cn"")"
NC vs LG,"=GOOGLETRANSLATE(A265, ""ko"", ""zh-cn"")"
롯데 vs SSG,"=GOOGLETRANSLATE(A266, ""ko"", ""zh-cn"")"
한화 vs 삼성,"=GOOGLETRANSLATE(A267, ""ko"", ""zh-cn"")"
KT vs KIA,"=GOOGLETRANSLATE(A268, ""ko"", ""zh-cn"")"
두산 vs 키움,"=GOOGLETRANSLATE(A269, ""ko"", ""zh-cn"")"
두산 vs LG,"=GOOGLETRANSLATE(A270, ""ko"", ""zh-cn"")"
NC vs SSG,"=GOOGLETRANSLATE(A271, ""ko"", ""zh-cn"")"
키움 vs 삼성,"=GOOGLETRANSLATE(A272, ""ko"", ""zh-cn"")"
롯데 vs KT,"=GOOGLETRANSLATE(A273, ""ko"", ""zh-cn"")"
한화 vs KIA,"=GOOGLETRANSLATE(A274, ""ko"", ""zh-cn"")"
SSG vs 두산,"=GOOGLETRANSLATE(A275, ""ko"", ""zh-cn"")"
KIA vs 롯데,"=GOOGLETRANSLATE(A276, ""ko"", ""zh-cn"")"
삼성 vs NC,"=GOOGLETRANSLATE(A277, ""ko"", ""zh-cn"")"
KT vs 키움,"=GOOGLETRANSLATE(A278, ""ko"", ""zh-cn"")"
LG vs 한화,"=GOOGLETRANSLATE(A279, ""ko"", ""zh-cn"")"
삼성 vs LG,"=GOOGLETRANSLATE(A280, ""ko"", ""zh-cn"")"
NC vs 롯데,"=GOOGLETRANSLATE(A281, ""ko"", ""zh-cn"")"
SSG vs KT,"=GOOGLETRANSLATE(A282, ""ko"", ""zh-cn"")"
두산 vs KIA,"=GOOGLETRANSLATE(A283, ""ko"", ""zh-cn"")"
한화 vs 키움,"=GOOGLETRANSLATE(A284, ""ko"", ""zh-cn"")"
롯데 vs 두산,"=GOOGLETRANSLATE(A285, ""ko"", ""zh-cn"")"
LG vs SSG,"=GOOGLETRANSLATE(A286, ""ko"", ""zh-cn"")"
KIA vs 삼성,"=GOOGLETRANSLATE(A287, ""ko"", ""zh-cn"")"
키움 vs NC,"=GOOGLETRANSLATE(A288, ""ko"", ""zh-cn"")"
한화 vs KT,"=GOOGLETRANSLATE(A289, ""ko"", ""zh-cn"")"
NC vs 두산,"=GOOGLETRANSLATE(A290, ""ko"", ""zh-cn"")"
KT vs 삼성,"=GOOGLETRANSLATE(A291, ""ko"", ""zh-cn"")"
LG vs KIA,"=GOOGLETRANSLATE(A292, ""ko"", ""zh-cn"")"
SSG vs 키움,"=GOOGLETRANSLATE(A293, ""ko"", ""zh-cn"")"
롯데 vs 한화,"=GOOGLETRANSLATE(A294, ""ko"", ""zh-cn"")"
