Original,TranslationFormula
청사진 플라워클래스 취미반,"=GOOGLETRANSLATE(A261, ""ko"", ""ja"")"
"288,000원","=GOOGLETRANSLATE(A262, ""ko"", ""ja"")"
천연비누&립밤 만들기 4주과정 취미반,"=GOOGLETRANSLATE(A263, ""ko"", ""ja"")"
서울 · 마포구 · 마포대로,"=GOOGLETRANSLATE(A264, ""ko"", ""ja"")"
서울 마포구 마포대로,"=GOOGLETRANSLATE(A265, ""ko"", ""ja"")"
"155,000원","=GOOGLETRANSLATE(A266, ""ko"", ""ja"")"
양말목 도어벨만들기,"=GOOGLETRANSLATE(A267, ""ko"", ""ja"")"
서향기공방,"=GOOGLETRANSLATE(A268, ""ko"", ""ja"")"
서울특별시 마포구 망원동 월드컵로19길 23 예서향기공방,"=GOOGLETRANSLATE(A269, ""ko"", ""ja"")"
<명지국제신도시>자이언트얀만두백,"=GOOGLETRANSLATE(A270, ""ko"", ""ja"")"
부산광역시 강서구 명지동 3388-1 1층,"=GOOGLETRANSLATE(A271, ""ko"", ""ja"")"
<명지국제신도시>패브릭가방만들기,"=GOOGLETRANSLATE(A272, ""ko"", ""ja"")"
라탄/커피클레이(업싸이클공예)/플라워수업,"=GOOGLETRANSLATE(A273, ""ko"", ""ja"")"
01호해피트리토탈공방,"=GOOGLETRANSLATE(A274, ""ko"", ""ja"")"
부산광역시 강서구 신호동 신호산단2로49번길 9 101호해피트리토탈공방,"=GOOGLETRANSLATE(A275, ""ko"", ""ja"")"
밤밤밤 윈터클래스,"=GOOGLETRANSLATE(A276, ""ko"", ""ja"")"
경기도 · 화성시 · 동탄기흥로,"=GOOGLETRANSLATE(A277, ""ko"", ""ja"")"
경기도 화성시 동탄기흥로,"=GOOGLETRANSLATE(A278, ""ko"", ""ja"")"
나만의 유리정원 테라리움 원데이클래스,"=GOOGLETRANSLATE(A279, ""ko"", ""ja"")"
새로운세상으로 초대 / 원데이 스킨스쿠버 체험다이빙,"=GOOGLETRANSLATE(A280, ""ko"", ""ja"")"
"영화 속 주인공처럼, 감성 스냅 사진","=GOOGLETRANSLATE(A281, ""ko"", ""ja"")"
서울특별시 도봉구 쌍문동 103-150 우이천로 근처,"=GOOGLETRANSLATE(A282, ""ko"", ""ja"")"
서울 도봉구 우이천로 302,"=GOOGLETRANSLATE(A283, ""ko"", ""ja"")"
"52,500원","=GOOGLETRANSLATE(A284, ""ko"", ""ja"")"
시니어요가전문교육,"=GOOGLETRANSLATE(A285, ""ko"", ""ja"")"
꽃 볼펜(또는 크리스마스 볼펜) & 나만의 블렌딩 오일 만들기,"=GOOGLETRANSLATE(A286, ""ko"", ""ja"")"
화장품 연구원과 함께하는 올리브영 정복하기,"=GOOGLETRANSLATE(A287, ""ko"", ""ja"")"
년스테이션,"=GOOGLETRANSLATE(A288, ""ko"", ""ja"")"
경기도 시흥시 정왕동 정왕대로233번길 19  청년스테이션,"=GOOGLETRANSLATE(A289, ""ko"", ""ja"")"
플루이드아트 for KIDS 원데이클래스,"=GOOGLETRANSLATE(A290, ""ko"", ""ja"")"
디저트 페인팅 클래스,"=GOOGLETRANSLATE(A291, ""ko"", ""ja"")"
"29,500원","=GOOGLETRANSLATE(A292, ""ko"", ""ja"")"
추상화 페인팅 원데이클래스,"=GOOGLETRANSLATE(A293, ""ko"", ""ja"")"
백드롭 페인팅 원데이클래스,"=GOOGLETRANSLATE(A294, ""ko"", ""ja"")"
미니캔버스 페인팅 원데이클래스,"=GOOGLETRANSLATE(A295, ""ko"", ""ja"")"
보태니컬아트 원데이클래스,"=GOOGLETRANSLATE(A296, ""ko"", ""ja"")"
오일파스텔 원데이클래스,"=GOOGLETRANSLATE(A297, ""ko"", ""ja"")"
"나만의 특별한 향 만들기, 스튜디오 유랑 향수 원데이 클래스","=GOOGLETRANSLATE(A298, ""ko"", ""ja"")"
제주도 공항 근처에 위치해 있어서 여행을 시작하거나 마무리할 때 잠깐 방문해서 즐길 수 있어요.,"=GOOGLETRANSLATE(A299, ""ko"", ""ja"")"
연필드로잉 원데이클래스,"=GOOGLETRANSLATE(A300, ""ko"", ""ja"")"
캐릭터 페인팅 원데이클래스,"=GOOGLETRANSLATE(A301, ""ko"", ""ja"")"
"혹시 키덜트이신가요? 좋아하는 캐릭터를 물감으로 슥슥~ 함께 그려보는 원데이클래스입니다. 누구나 참여가 가능하니, 가족 ,연인,친구와 함께  즐거운 시간을 보내봐요 :)","=GOOGLETRANSLATE(A302, ""ko"", ""ja"")"
재물운이 들어오는 페인팅 원데이클래스,"=GOOGLETRANSLATE(A303, ""ko"", ""ja"")"
하늘풍경 페인팅 클래스,"=GOOGLETRANSLATE(A304, ""ko"", ""ja"")"
팝아트 페인팅 클래스,"=GOOGLETRANSLATE(A305, ""ko"", ""ja"")"
명작모작 페인팅 원데이클래스,"=GOOGLETRANSLATE(A306, ""ko"", ""ja"")"
크리스마스페인팅클래스,"=GOOGLETRANSLATE(A307, ""ko"", ""ja"")"
신나는 음악과 함께 디제잉을 배워보자!,"=GOOGLETRANSLATE(A308, ""ko"", ""ja"")"
서울특별시 용산구 청암동 원효로41길 15 6층,"=GOOGLETRANSLATE(A309, ""ko"", ""ja"")"
힙합 비트메이킹을 배워보자!,"=GOOGLETRANSLATE(A310, ""ko"", ""ja"")"
서울 · 용산구 · 청암동,"=GOOGLETRANSLATE(A311, ""ko"", ""ja"")"
서울 용산구 청암동,"=GOOGLETRANSLATE(A312, ""ko"", ""ja"")"
하루에도 가능한 타로카드 기초수업,"=GOOGLETRANSLATE(A313, ""ko"", ""ja"")"
크리스마스리스,"=GOOGLETRANSLATE(A314, ""ko"", ""ja"")"
"부산광역시 남구 대연동 홍곡로 360, 대연파크푸르지오","=GOOGLETRANSLATE(A315, ""ko"", ""ja"")"
실내 테니스 레슨,"=GOOGLETRANSLATE(A316, ""ko"", ""ja"")"
서울 · 강동구 · 길동,"=GOOGLETRANSLATE(A317, ""ko"", ""ja"")"
서울 강동구 길동,"=GOOGLETRANSLATE(A318, ""ko"", ""ja"")"
탄탄히 배우는 힐링 플라워레슨,"=GOOGLETRANSLATE(A319, ""ko"", ""ja"")"
서울 · 서초구 · 강남대로2길,"=GOOGLETRANSLATE(A320, ""ko"", ""ja"")"
서울 서초구 강남대로2길,"=GOOGLETRANSLATE(A321, ""ko"", ""ja"")"
전통주외 건강한 전통발효,"=GOOGLETRANSLATE(A322, ""ko"", ""ja"")"
서울 · 종로구 · 북촌로12길,"=GOOGLETRANSLATE(A323, ""ko"", ""ja"")"
서울 종로구 북촌로12길,"=GOOGLETRANSLATE(A324, ""ko"", ""ja"")"
수제 계절 전통주 만들기,"=GOOGLETRANSLATE(A325, ""ko"", ""ja"")"
아쿠스 타투 아카데미,"=GOOGLETRANSLATE(A326, ""ko"", ""ja"")"
서울특별시 마포구 서교동 독막로3길,"=GOOGLETRANSLATE(A327, ""ko"", ""ja"")"
"3,000,000원","=GOOGLETRANSLATE(A328, ""ko"", ""ja"")"
"자세교정 요가,필라테스","=GOOGLETRANSLATE(A329, ""ko"", ""ja"")"
평상시습관으로  생긴 자세불균형을  바로 잡아주는,"=GOOGLETRANSLATE(A330, ""ko"", ""ja"")"
나만의 카드지갑 만들기,"=GOOGLETRANSLATE(A331, ""ko"", ""ja"")"
부산광역시 해운대구 중1동 1088-68 미작스튜디오,"=GOOGLETRANSLATE(A332, ""ko"", ""ja"")"
부산 해운대구 달맞이길50번길 21,"=GOOGLETRANSLATE(A333, ""ko"", ""ja"")"
직접 만드는 친환경 물감과 채색체험,"=GOOGLETRANSLATE(A334, ""ko"", ""ja"")"
세상에 하나뿐인 나의별자리 향수 만들기,"=GOOGLETRANSLATE(A335, ""ko"", ""ja"")"
반려동물수제간식만들기,"=GOOGLETRANSLATE(A336, ""ko"", ""ja"")"
"1,571,400원","=GOOGLETRANSLATE(A337, ""ko"", ""ja"")"
가죽으로 직접 만드는 카드지갑,"=GOOGLETRANSLATE(A338, ""ko"", ""ja"")"
층 아이소피카,"=GOOGLETRANSLATE(A339, ""ko"", ""ja"")"
서울특별시 서초구 방배동 방배천로4안길 52 1층 아이소피카,"=GOOGLETRANSLATE(A340, ""ko"", ""ja"")"
"64,000원","=GOOGLETRANSLATE(A341, ""ko"", ""ja"")"
디자인 그립톡 만들기,"=GOOGLETRANSLATE(A342, ""ko"", ""ja"")"
층 장미화실,"=GOOGLETRANSLATE(A343, ""ko"", ""ja"")"
서울특별시 서초구 방배동 청두곶길 44 1층 장미화실,"=GOOGLETRANSLATE(A344, ""ko"", ""ja"")"
앙금플라워 떡케이크,"=GOOGLETRANSLATE(A345, ""ko"", ""ja"")"
캔들만들기 원데이클래스 (케이크캔들+오브제캔들),"=GOOGLETRANSLATE(A346, ""ko"", ""ja"")"
아크릴화 그리기,"=GOOGLETRANSLATE(A347, ""ko"", ""ja"")"
부드럽고 꾸덕한 오일파스텔,"=GOOGLETRANSLATE(A348, ""ko"", ""ja"")"
서울 · 서초구 · 청두곶길,"=GOOGLETRANSLATE(A349, ""ko"", ""ja"")"
서울 서초구 청두곶길,"=GOOGLETRANSLATE(A350, ""ko"", ""ja"")"
어린이 도예체험,"=GOOGLETRANSLATE(A351, ""ko"", ""ja"")"
다해도예는 어린이를 대상으로 5세에서 13세까지,"=GOOGLETRANSLATE(A352, ""ko"", ""ja"")"
키링만들기,"=GOOGLETRANSLATE(A353, ""ko"", ""ja"")"
ART,"=GOOGLETRANSLATE(A354, ""ko"", ""ja"")"
경상남도 창원시 의창구 북면 감계로 297,"=GOOGLETRANSLATE(A355, ""ko"", ""ja"")"
틴 케이스 거울 만들기,"=GOOGLETRANSLATE(A356, ""ko"", ""ja"")"
무드등만들기,"=GOOGLETRANSLATE(A357, ""ko"", ""ja"")"
케이크 모형 만들기,"=GOOGLETRANSLATE(A358, ""ko"", ""ja"")"
크리스마스엔 비누! 수제비누만들기><,"=GOOGLETRANSLATE(A359, ""ko"", ""ja"")"
서울 · 서초구 · 우면동,"=GOOGLETRANSLATE(A360, ""ko"", ""ja"")"
서울 서초구 우면동,"=GOOGLETRANSLATE(A361, ""ko"", ""ja"")"
재봉틀을 이용한 파우치 만들기,"=GOOGLETRANSLATE(A362, ""ko"", ""ja"")"
서울 · 서초구 · 방배천로6길,"=GOOGLETRANSLATE(A363, ""ko"", ""ja"")"
서울 서초구 방배천로6길,"=GOOGLETRANSLATE(A364, ""ko"", ""ja"")"
왁스카빙 은반지 만들기,"=GOOGLETRANSLATE(A365, ""ko"", ""ja"")"
"97,200원","=GOOGLETRANSLATE(A366, ""ko"", ""ja"")"
내 몸과 마음을 돌보는 회복요가,"=GOOGLETRANSLATE(A367, ""ko"", ""ja"")"
zip,"=GOOGLETRANSLATE(A368, ""ko"", ""ja"")"
부산광역시 수영구 민락동 광안로61번가길 16 1층 odd.zip,"=GOOGLETRANSLATE(A369, ""ko"", ""ja"")"
청사진 시그니처 바스켓 원데이클래스,"=GOOGLETRANSLATE(A370, ""ko"", ""ja"")"
"76,500원","=GOOGLETRANSLATE(A371, ""ko"", ""ja"")"
쥬아트 정규클래스,"=GOOGLETRANSLATE(A372, ""ko"", ""ja"")"
부산광역시 남구 대연5동 290-11 2층 쥬아트미술학원,"=GOOGLETRANSLATE(A373, ""ko"", ""ja"")"
쥬아트 원데이클래스,"=GOOGLETRANSLATE(A374, ""ko"", ""ja"")"
스트레스 관리,"=GOOGLETRANSLATE(A375, ""ko"", ""ja"")"
서울 · 서초구 · 방배천로4안길,"=GOOGLETRANSLATE(A376, ""ko"", ""ja"")"
서울 서초구 방배천로4안길,"=GOOGLETRANSLATE(A377, ""ko"", ""ja"")"
"8,000원","=GOOGLETRANSLATE(A378, ""ko"", ""ja"")"
재봉틀로 뽀글이 조끼 만들기,"=GOOGLETRANSLATE(A379, ""ko"", ""ja"")"
"코 베이지 않는 부동산 계약 (집,상가)","=GOOGLETRANSLATE(A380, ""ko"", ""ja"")"
400원,"=GOOGLETRANSLATE(A381, ""ko"", ""ja"")"
drywreath (드라이되는 소재를 이용한 리스),"=GOOGLETRANSLATE(A382, ""ko"", ""ja"")"
유리전사지 원데이클래스,"=GOOGLETRANSLATE(A383, ""ko"", ""ja"")"
네츄럴 웨딩부케 원데이클래스,"=GOOGLETRANSLATE(A384, ""ko"", ""ja"")"
꽃힐링과 함께하는 따뜻한 꽃바구니 플라워클래스,"=GOOGLETRANSLATE(A385, ""ko"", ""ja"")"
서울 · 마포구 · 서교동,"=GOOGLETRANSLATE(A386, ""ko"", ""ja"")"
서울 마포구 서교동,"=GOOGLETRANSLATE(A387, ""ko"", ""ja"")"
나만의 감성을 담은 미니 프렌치 꽃바구니 플라워레슨,"=GOOGLETRANSLATE(A388, ""ko"", ""ja"")"
반려동물 수제간식 댕치킨 만들기,"=GOOGLETRANSLATE(A389, ""ko"", ""ja"")"
인천광역시 연수구 송도1동 해돋이로 112 105호,"=GOOGLETRANSLATE(A390, ""ko"", ""ja"")"
반려동물 수제간식 댕런볼 만들기,"=GOOGLETRANSLATE(A391, ""ko"", ""ja"")"
선물용으로도 인기가 많아요 😊,"=GOOGLETRANSLATE(A392, ""ko"", ""ja"")"
마크라메 원데이클래스,"=GOOGLETRANSLATE(A393, ""ko"", ""ja"")"
수제입욕제 취미반클래스,"=GOOGLETRANSLATE(A394, ""ko"", ""ja"")"
"268,000원","=GOOGLETRANSLATE(A395, ""ko"", ""ja"")"
우리 아이와 함께하는 참여형 경제 클래스,"=GOOGLETRANSLATE(A396, ""ko"", ""ja"")"
올데이 해피프라이스! 멍김밥 & 치츠미트볼 만들기!,"=GOOGLETRANSLATE(A397, ""ko"", ""ja"")"
"29,520원","=GOOGLETRANSLATE(A398, ""ko"", ""ja"")"
투박하고 빈티지한 머그컵/고블렛 만들기,"=GOOGLETRANSLATE(A399, ""ko"", ""ja"")"
에센셜오일 활용클래스,"=GOOGLETRANSLATE(A400, ""ko"", ""ja"")"
핸드포크 원데이클래스,"=GOOGLETRANSLATE(A401, ""ko"", ""ja"")"
소품샵 부럽지 않은 소이캔들과 피규어캔들 만들기,"=GOOGLETRANSLATE(A402, ""ko"", ""ja"")"
펫푸드 베이커리 자격증(10가지),"=GOOGLETRANSLATE(A403, ""ko"", ""ja"")"
"815,000원","=GOOGLETRANSLATE(A404, ""ko"", ""ja"")"
펫푸드 수제간식자격증(20가지),"=GOOGLETRANSLATE(A405, ""ko"", ""ja"")"
"818,000원","=GOOGLETRANSLATE(A406, ""ko"", ""ja"")"
"댕댕이 도넛, 구겔호프 원데이클래스","=GOOGLETRANSLATE(A407, ""ko"", ""ja"")"
선물용으로도 좋아요!,"=GOOGLETRANSLATE(A408, ""ko"", ""ja"")"
댕댕이 케이크 클래스,"=GOOGLETRANSLATE(A409, ""ko"", ""ja"")"
댕댕이 과자파티클래스 (스쿱쿠키 + 캐릭터쿠키 + 마카롱),"=GOOGLETRANSLATE(A410, ""ko"", ""ja"")"
댕피크닉 클래스(김밥 + 테린),"=GOOGLETRANSLATE(A411, ""ko"", ""ja"")"
수원홈플러스 5층 몽스파,"=GOOGLETRANSLATE(A412, ""ko"", ""ja"")"
경기도 수원시 장안구 조원동 송원로 101 북수원홈플러스 5층 몽스파,"=GOOGLETRANSLATE(A413, ""ko"", ""ja"")"
댕댕이 치킨 만들기,"=GOOGLETRANSLATE(A414, ""ko"", ""ja"")"
핸드드립 원데이 클래스,"=GOOGLETRANSLATE(A415, ""ko"", ""ja"")"
라테온 1층 루프프로젝트,"=GOOGLETRANSLATE(A416, ""ko"", ""ja"")"
경기도 광주시 오포읍 오포로171번길 42  파라테온 1층 루프프로젝트,"=GOOGLETRANSLATE(A417, ""ko"", ""ja"")"
몽베이커리 수제간식 댕머핀 만들기,"=GOOGLETRANSLATE(A418, ""ko"", ""ja"")"
댕댕이 피자 만들기,"=GOOGLETRANSLATE(A419, ""ko"", ""ja"")"
취미미술(주제랜덤),"=GOOGLETRANSLATE(A420, ""ko"", ""ja"")"
서울 · 강동구 · 양재대로,"=GOOGLETRANSLATE(A421, ""ko"", ""ja"")"
서울 강동구 양재대로,"=GOOGLETRANSLATE(A422, ""ko"", ""ja"")"
속이 편안하고 건강한 맛있는 쌀디저트 클래스,"=GOOGLETRANSLATE(A423, ""ko"", ""ja"")"
몽베이커리 수제간식 댕치킨세트 만들기,"=GOOGLETRANSLATE(A424, ""ko"", ""ja"")"
꼭 배우고 싶은 프랑스자수-빅 파우치,"=GOOGLETRANSLATE(A425, ""ko"", ""ja"")"
"31,500원","=GOOGLETRANSLATE(A426, ""ko"", ""ja"")"
실크스크린 프린팅 원데이 클래스,"=GOOGLETRANSLATE(A427, ""ko"", ""ja"")"
부산광역시 기장군 정관읍 모전3길 48 1층,"=GOOGLETRANSLATE(A428, ""ko"", ""ja"")"
귀여움 가득. 킥! 베어 캔들 원데이 클래스,"=GOOGLETRANSLATE(A429, ""ko"", ""ja"")"
캘리각인 LED맥주잔 만들기,"=GOOGLETRANSLATE(A430, ""ko"", ""ja"")"
인천광역시 부평구 부평동 417-5 102호 나로공방,"=GOOGLETRANSLATE(A431, ""ko"", ""ja"")"
핸드드립(브루잉) 원데이 클래스 - 선휴커피,"=GOOGLETRANSLATE(A432, ""ko"", ""ja"")"
서울 · 서대문구 · 거북골로,"=GOOGLETRANSLATE(A433, ""ko"", ""ja"")"
서울 서대문구 거북골로,"=GOOGLETRANSLATE(A434, ""ko"", ""ja"")"
힐링 향 인센스 만들기 원데이클래스,"=GOOGLETRANSLATE(A435, ""ko"", ""ja"")"
시그니처향. 디퓨저만들기 원데이클래스,"=GOOGLETRANSLATE(A436, ""ko"", ""ja"")"
향기를 담은 틸트시프트 캔들 원데이클래스,"=GOOGLETRANSLATE(A437, ""ko"", ""ja"")"
인천광역시 남동구 구월3동 1392-8 102호,"=GOOGLETRANSLATE(A438, ""ko"", ""ja"")"
향기를 담는 부케 캔들 홀더,"=GOOGLETRANSLATE(A439, ""ko"", ""ja"")"
귀여운 캐릭터 석고 방향제/차량용 방향제 원데이클래스,"=GOOGLETRANSLATE(A440, ""ko"", ""ja"")"
힐링의 향을 담은 부케 캔들 원데이클래스,"=GOOGLETRANSLATE(A441, ""ko"", ""ja"")"
바리스타처럼 에스프레소를 내려보자! 커피 원데이 클래스- 선휴커피,"=GOOGLETRANSLATE(A442, ""ko"", ""ja"")"
스테인드글라스 / 정규클래스,"=GOOGLETRANSLATE(A443, ""ko"", ""ja"")"
할로윈 장식 만들기 / 스테인드글라스 / 원데이클래스,"=GOOGLETRANSLATE(A444, ""ko"", ""ja"")"
"나만의 컵 만들기/유리,도자기 전사지 원데이 클래스","=GOOGLETRANSLATE(A445, ""ko"", ""ja"")"
"34,200원","=GOOGLETRANSLATE(A446, ""ko"", ""ja"")"
강아지 수제간식,"=GOOGLETRANSLATE(A447, ""ko"", ""ja"")"
업사이클링 텀블러백 만들기,"=GOOGLETRANSLATE(A448, ""ko"", ""ja"")"
경기도 파주시 금촌2동 989-1 금촌프라자 7층,"=GOOGLETRANSLATE(A449, ""ko"", ""ja"")"
경기 파주시 금빛로 22,"=GOOGLETRANSLATE(A450, ""ko"", ""ja"")"
하루한코 뜨개놀이,"=GOOGLETRANSLATE(A451, ""ko"", ""ja"")"
트홀릭,"=GOOGLETRANSLATE(A452, ""ko"", ""ja"")"
대구광역시 달성군 다사읍 대실역남로2길 12-12 민트홀릭,"=GOOGLETRANSLATE(A453, ""ko"", ""ja"")"
황태쿠키 원데이클래스,"=GOOGLETRANSLATE(A454, ""ko"", ""ja"")"
02호 멍스까까,"=GOOGLETRANSLATE(A455, ""ko"", ""ja"")"
경기도 김포시 마산동 김포한강8로 194번길 8-19 102호 멍스까까,"=GOOGLETRANSLATE(A456, ""ko"", ""ja"")"
도넛 원데이클래스,"=GOOGLETRANSLATE(A457, ""ko"", ""ja"")"
치즈케이크 원데이클래스,"=GOOGLETRANSLATE(A458, ""ko"", ""ja"")"
타르트 원데이클래스,"=GOOGLETRANSLATE(A459, ""ko"", ""ja"")"
테린 원데이클래스,"=GOOGLETRANSLATE(A460, ""ko"", ""ja"")"
치킨 원데이클래스,"=GOOGLETRANSLATE(A461, ""ko"", ""ja"")"
김밥 원데이클래스,"=GOOGLETRANSLATE(A462, ""ko"", ""ja"")"
천연립밤만들기-10개,"=GOOGLETRANSLATE(A463, ""ko"", ""ja"")"
드로잉공작소 정규클래스 - 여행 드로잉,"=GOOGLETRANSLATE(A464, ""ko"", ""ja"")"
교타워 703호,"=GOOGLETRANSLATE(A465, ""ko"", ""ja"")"
서울특별시 마포구 서교동 양화로 133 서교타워 703호,"=GOOGLETRANSLATE(A466, ""ko"", ""ja"")"
드로잉공작소 정규클래스 - 매일 드로잉,"=GOOGLETRANSLATE(A467, ""ko"", ""ja"")"
강아지 베이커리 간식만들기 멍도넛,"=GOOGLETRANSLATE(A468, ""ko"", ""ja"")"
드로잉공작소 정규클래스 - 수채화 드로잉,"=GOOGLETRANSLATE(A469, ""ko"", ""ja"")"
나이프 페인팅 클래스,"=GOOGLETRANSLATE(A470, ""ko"", ""ja"")"
커플테마 아크릴페인팅 클래스,"=GOOGLETRANSLATE(A471, ""ko"", ""ja"")"
풍경화 페인팅 클래스,"=GOOGLETRANSLATE(A472, ""ko"", ""ja"")"
플루이드 아트 드로잉 클래스,"=GOOGLETRANSLATE(A473, ""ko"", ""ja"")"
"혼자도, 커플도, 단체모임도 쉽게 드로잉을 즐기고 싶으신 분","=GOOGLETRANSLATE(A474, ""ko"", ""ja"")"
필요한매듭법만 쏙쏙 3가지작품,"=GOOGLETRANSLATE(A475, ""ko"", ""ja"")"
원데이가 아쉽다면 수제비누 취미반클래스 !,"=GOOGLETRANSLATE(A476, ""ko"", ""ja"")"
"330,000원","=GOOGLETRANSLATE(A477, ""ko"", ""ja"")"
나만의 수제비누를 만들어보아요 :),"=GOOGLETRANSLATE(A478, ""ko"", ""ja"")"
버블배쓰밤 입욕제 만들기 (거품+부드러운 배쓰밤),"=GOOGLETRANSLATE(A479, ""ko"", ""ja"")"
제주특별자치도 · 제주시 · 연동,"=GOOGLETRANSLATE(A480, ""ko"", ""ja"")"
제주특별자치도 제주시 연동,"=GOOGLETRANSLATE(A481, ""ko"", ""ja"")"
"47,500원","=GOOGLETRANSLATE(A482, ""ko"", ""ja"")"
바스버블슬라임 안전한 입욕제만들기,"=GOOGLETRANSLATE(A483, ""ko"", ""ja"")"
연: 핸드포크 - 타투 원데이 클래스,"=GOOGLETRANSLATE(A484, ""ko"", ""ja"")"
쉽고 재미있는 미싱 원데이클래스,"=GOOGLETRANSLATE(A485, ""ko"", ""ja"")"
조물락 조물락 수제 입욕제 만들어서 반신욕 즐겨요 :),"=GOOGLETRANSLATE(A486, ""ko"", ""ja"")"
원하는삶을 공유하는 시간,"=GOOGLETRANSLATE(A487, ""ko"", ""ja"")"
부산광역시 금정구 장전3동 420-25 벅구네 3층,"=GOOGLETRANSLATE(A488, ""ko"", ""ja"")"
커스텀을 통해 개성있는 패션 아이템을 만들어 보아요,"=GOOGLETRANSLATE(A489, ""ko"", ""ja"")"
"81,000원","=GOOGLETRANSLATE(A490, ""ko"", ""ja"")"
할로윈 키즈베이킹,"=GOOGLETRANSLATE(A491, ""ko"", ""ja"")"
부산광역시 강서구 명지동 1157-1 금강펜테리움 센트럴파크3차 상가119호 포아르과자점,"=GOOGLETRANSLATE(A492, ""ko"", ""ja"")"
라탄공예 원데이클래스,"=GOOGLETRANSLATE(A493, ""ko"", ""ja"")"
제주도 제주시 구좌읍 동복로 56-3,"=GOOGLETRANSLATE(A494, ""ko"", ""ja"")"
가장 이쁜 지금 내모습을 캔버스에 담아봐! 팝아트초상화 클래스,"=GOOGLETRANSLATE(A495, ""ko"", ""ja"")"
감성으로 떠나는 캘리그라피,"=GOOGLETRANSLATE(A496, ""ko"", ""ja"")"
"비건 베이킹 클래스 - No 우유,버터,계란","=GOOGLETRANSLATE(A497, ""ko"", ""ja"")"
"56,000원","=GOOGLETRANSLATE(A498, ""ko"", ""ja"")"
부산 주례 양모펠트 체험 클래스 -푸들 비숑 삼색냥이 키링(택1),"=GOOGLETRANSLATE(A499, ""ko"", ""ja"")"
도자기 핸드페인팅,"=GOOGLETRANSLATE(A500, ""ko"", ""ja"")"
커피는 나만의 스케치북! 라떼아트-basics,"=GOOGLETRANSLATE(A501, ""ko"", ""ja"")"
메리플랜트 <식물 워크샵!> 나의 식물 친구 만들기 프로그램 !,"=GOOGLETRANSLATE(A502, ""ko"", ""ja"")"
사람도 새로운 환경에가면 낯설고 긴장하며 심할경우 소화도 되지 않는 신체적 변화도 일어납니다.,"=GOOGLETRANSLATE(A503, ""ko"", ""ja"")"
부산 구포 구남 키즈 원데이클래스(플라워/테라리움),"=GOOGLETRANSLATE(A504, ""ko"", ""ja"")"
부산광역시 북구 구포2동 896-27 1층,"=GOOGLETRANSLATE(A505, ""ko"", ""ja"")"
부산 구포 구남 테라리움 원데이클래스(이끼/사막),"=GOOGLETRANSLATE(A506, ""ko"", ""ja"")"
일상의 따뜻한 휴식과 새로운 경험 라탄원데이클래스,"=GOOGLETRANSLATE(A507, ""ko"", ""ja"")"
1층 루리라탄,"=GOOGLETRANSLATE(A508, ""ko"", ""ja"")"
경상남도 김해시 북부동 1498-11 경상남도 김해시 삼계중앙로6번길 21-14 (삼계동) 1층 루리라탄,"=GOOGLETRANSLATE(A509, ""ko"", ""ja"")"
기구 필라테스,"=GOOGLETRANSLATE(A510, ""ko"", ""ja"")"
부산광역시 부산진구 부전1동 142-11 동아빌딩 지하 1층,"=GOOGLETRANSLATE(A511, ""ko"", ""ja"")"
감성인테리어 라탄소품 원데이클래스,"=GOOGLETRANSLATE(A512, ""ko"", ""ja"")"
람라탄,"=GOOGLETRANSLATE(A513, ""ko"", ""ja"")"
부산광역시 기장군 정관읍  모전1길 70-1 플람라탄,"=GOOGLETRANSLATE(A514, ""ko"", ""ja"")"
나의 감정아로마테라피&향수 만들기 클래스(외부출강),"=GOOGLETRANSLATE(A515, ""ko"", ""ja"")"
제주도로 여행와서 특별한 추억을 만들고 싶으신 분,"=GOOGLETRANSLATE(A516, ""ko"", ""ja"")"
실험은 내가대장 과학공방 울탐이,"=GOOGLETRANSLATE(A517, ""ko"", ""ja"")"
흥상가 208호,"=GOOGLETRANSLATE(A518, ""ko"", ""ja"")"
울산광역시 중구 중앙동 중앙시장길 8 진흥상가 208호,"=GOOGLETRANSLATE(A519, ""ko"", ""ja"")"
부산 구포 구남 플라워 원데이클래스(플라워바스켓),"=GOOGLETRANSLATE(A520, ""ko"", ""ja"")"
"드럼부터 마림바까지, 즐거운 오르프 악기놀이 | 타악기","=GOOGLETRANSLATE(A521, ""ko"", ""ja"")"
입시생이나 취미생 또한 처음부터 단계적으로 배우고 싶으신 분들이 60분 수업을 듣고 계세요,"=GOOGLETRANSLATE(A522, ""ko"", ""ja"")"
비누만들기 - 키즈클래스,"=GOOGLETRANSLATE(A523, ""ko"", ""ja"")"
경기도 · 화성시 · 수노을중앙로,"=GOOGLETRANSLATE(A524, ""ko"", ""ja"")"
경기도 화성시 수노을중앙로,"=GOOGLETRANSLATE(A525, ""ko"", ""ja"")"
CP 비누 만들기 500g (성인반),"=GOOGLETRANSLATE(A526, ""ko"", ""ja"")"
"51,000원","=GOOGLETRANSLATE(A527, ""ko"", ""ja"")"
나만의 핸드메이드 모스큐브를 만들 수 있는 원데이클래스,"=GOOGLETRANSLATE(A528, ""ko"", ""ja"")"
버블바 거품입욕제 만들기-키즈클래스,"=GOOGLETRANSLATE(A529, ""ko"", ""ja"")"
천연 립밤 만들기,"=GOOGLETRANSLATE(A530, ""ko"", ""ja"")"
"18,700원","=GOOGLETRANSLATE(A531, ""ko"", ""ja"")"
