Original,TranslationFormula
마산 로봇랜드 종일권 + 로봇스쿨 레이싱카 PKG (~3/31),"=GOOGLETRANSLATE(A271, ""ko"", ""zh-cn"")"
잭슨나인스 양산점 (유효기간 : 3/1~3/31),"=GOOGLETRANSLATE(A272, ""ko"", ""zh-cn"")"
"11,500원","=GOOGLETRANSLATE(A273, ""ko"", ""zh-cn"")"
잭슨나인스 세종점 (유효기간 : 3/1~3/31),"=GOOGLETRANSLATE(A274, ""ko"", ""zh-cn"")"
네이처파크 설레는 봄 이용권(3/4~),"=GOOGLETRANSLATE(A275, ""ko"", ""zh-cn"")"
네이처파크,"=GOOGLETRANSLATE(A276, ""ko"", ""zh-cn"")"
대구 달성군 가창면 가창로 891,"=GOOGLETRANSLATE(A277, ""ko"", ""zh-cn"")"
동탄 네이처스케이프 플러스 평일 한정 봄나들이 패키지,"=GOOGLETRANSLATE(A278, ""ko"", ""zh-cn"")"
경기 화성시 동탄대로5길 21,"=GOOGLETRANSLATE(A279, ""ko"", ""zh-cn"")"
이월드 자유이용권 3월,"=GOOGLETRANSLATE(A280, ""ko"", ""zh-cn"")"
퓨처그라운드(디지털 놀이터) 김포공항점 이용권 3월,"=GOOGLETRANSLATE(A281, ""ko"", ""zh-cn"")"
퓨처그라운드,"=GOOGLETRANSLATE(A282, ""ko"", ""zh-cn"")"
경기 성남시 분당구 판교로289번길 20,"=GOOGLETRANSLATE(A283, ""ko"", ""zh-cn"")"
반포 세빛섬 레인보우브릿지 요트투어,"=GOOGLETRANSLATE(A284, ""ko"", ""zh-cn"")"
서울 서초구 올림픽대로 2085-14,"=GOOGLETRANSLATE(A285, ""ko"", ""zh-cn"")"
월미짱랜드 이용권,"=GOOGLETRANSLATE(A286, ""ko"", ""zh-cn"")"
울산 중구 만남의거리 15,"=GOOGLETRANSLATE(A287, ""ko"", ""zh-cn"")"
"21,500원","=GOOGLETRANSLATE(A288, ""ko"", ""zh-cn"")"
레고랜드 당일 이용권,"=GOOGLETRANSLATE(A289, ""ko"", ""zh-cn"")"
레고랜드코리아 테마파크,"=GOOGLETRANSLATE(A290, ""ko"", ""zh-cn"")"
강원 춘천시 하중도길 128,"=GOOGLETRANSLATE(A291, ""ko"", ""zh-cn"")"
아라뱃길크루즈 with 런치 (아라김포여객터미널 출발),"=GOOGLETRANSLATE(A292, ""ko"", ""zh-cn"")"
삼악산케이블카X알파카월드 PKG,"=GOOGLETRANSLATE(A293, ""ko"", ""zh-cn"")"
알파카월드,"=GOOGLETRANSLATE(A294, ""ko"", ""zh-cn"")"
강원특별자치도 홍천군 화촌면 덕밭재길 146-155,"=GOOGLETRANSLATE(A295, ""ko"", ""zh-cn"")"
공룡월드 이용권,"=GOOGLETRANSLATE(A296, ""ko"", ""zh-cn"")"
세종 공룡월드,"=GOOGLETRANSLATE(A297, ""ko"", ""zh-cn"")"
세종특별자치시 국세청로 32,"=GOOGLETRANSLATE(A298, ""ko"", ""zh-cn"")"
쁘띠프랑스&이탈리아마을 연간회원권,"=GOOGLETRANSLATE(A299, ""ko"", ""zh-cn"")"
쁘띠프랑스&이탈리아 마을 + 유럽마을 봄 패키지,"=GOOGLETRANSLATE(A300, ""ko"", ""zh-cn"")"
삼국유사테마파크 입장권,"=GOOGLETRANSLATE(A301, ""ko"", ""zh-cn"")"
대구 군위군 의흥면 일연테마로 100,"=GOOGLETRANSLATE(A302, ""ko"", ""zh-cn"")"
2026 태안세계튤립꽃박람회,"=GOOGLETRANSLATE(A303, ""ko"", ""zh-cn"")"
태안 세계튤립꽃박람회,"=GOOGLETRANSLATE(A304, ""ko"", ""zh-cn"")"
충남 태안군 남면 마검포길 200,"=GOOGLETRANSLATE(A305, ""ko"", ""zh-cn"")"
화성 서해랑케이블카 이용권,"=GOOGLETRANSLATE(A306, ""ko"", ""zh-cn"")"
서해랑케이블카,"=GOOGLETRANSLATE(A307, ""ko"", ""zh-cn"")"
경기 화성시 만세구 서신면 전곡항로 1-10,"=GOOGLETRANSLATE(A308, ""ko"", ""zh-cn"")"
오레브 핫 스프링&스파 (26.02.02~26.03.31),"=GOOGLETRANSLATE(A309, ""ko"", ""zh-cn"")"
오레브 핫 스프링&스파,"=GOOGLETRANSLATE(A310, ""ko"", ""zh-cn"")"
제주 서귀포시 태평로 152,"=GOOGLETRANSLATE(A311, ""ko"", ""zh-cn"")"
디너 불꽃 크루즈 (여의도 터미널 출발),"=GOOGLETRANSLATE(A312, ""ko"", ""zh-cn"")"
아일랜드 리솜 패키지 (객실 1박+조식 2인),"=GOOGLETRANSLATE(A313, ""ko"", ""zh-cn"")"
"헤일리 티프먼, 일상을 그리다 : 마이아트뮤지엄 원그로브점","=GOOGLETRANSLATE(A314, ""ko"", ""zh-cn"")"
썬웨이 워터파크 도곡온천 특가 이용권,"=GOOGLETRANSLATE(A315, ""ko"", ""zh-cn"")"
썬웨이 워터파크,"=GOOGLETRANSLATE(A316, ""ko"", ""zh-cn"")"
전남 화순군 도곡면 온천1길 45,"=GOOGLETRANSLATE(A317, ""ko"", ""zh-cn"")"
아쿠아시티 스파 워터파크 이용권,"=GOOGLETRANSLATE(A318, ""ko"", ""zh-cn"")"
광주 아쿠아시티,"=GOOGLETRANSLATE(A319, ""ko"", ""zh-cn"")"
광주광역시 북구 서하로 82,"=GOOGLETRANSLATE(A320, ""ko"", ""zh-cn"")"
딜라이트 담양(담양의 아름다움을 담은 미디어아트),"=GOOGLETRANSLATE(A321, ""ko"", ""zh-cn"")"
딜라이트 담양,"=GOOGLETRANSLATE(A322, ""ko"", ""zh-cn"")"
전남 담양군 월산면 화방송정길 21-14,"=GOOGLETRANSLATE(A323, ""ko"", ""zh-cn"")"
옐레드 마곡점 애견유치원 애견호텔 이용권,"=GOOGLETRANSLATE(A324, ""ko"", ""zh-cn"")"
옐레드 서초교대역점 애견유치원 애견호텔 이용권,"=GOOGLETRANSLATE(A325, ""ko"", ""zh-cn"")"
옐레드 노원상계점 애견유치원 애견호텔 이용권,"=GOOGLETRANSLATE(A326, ""ko"", ""zh-cn"")"
포항 요트투어 요트데이(요트투어/퍼블릭/프라이빗/커플/프로포즈),"=GOOGLETRANSLATE(A327, ""ko"", ""zh-cn"")"
포항 요트투어 요트데이 요트투어/퍼블릭/프라이빗/커플/프로포즈,"=GOOGLETRANSLATE(A328, ""ko"", ""zh-cn"")"
춘천 삼악산 호수 케이블카 (1월~3월 입장권),"=GOOGLETRANSLATE(A329, ""ko"", ""zh-cn"")"
춘천 삼악산 호수 케이블카,"=GOOGLETRANSLATE(A330, ""ko"", ""zh-cn"")"
강원 춘천시 스포츠타운길 245,"=GOOGLETRANSLATE(A331, ""ko"", ""zh-cn"")"
"16,800원","=GOOGLETRANSLATE(A332, ""ko"", ""zh-cn"")"
하동 케이블카 탑승권,"=GOOGLETRANSLATE(A333, ""ko"", ""zh-cn"")"
하동 케이블카,"=GOOGLETRANSLATE(A334, ""ko"", ""zh-cn"")"
경남 하동군 금남면 경충로 461-7,"=GOOGLETRANSLATE(A335, ""ko"", ""zh-cn"")"
2026 모나용평 이나트 뮤지엄(전시관) 전시 입장권 (~6/30),"=GOOGLETRANSLATE(A336, ""ko"", ""zh-cn"")"
하리보 해피월드 인 제주 (HARIBO Happy World in jeju),"=GOOGLETRANSLATE(A337, ""ko"", ""zh-cn"")"
하리보월드,"=GOOGLETRANSLATE(A338, ""ko"", ""zh-cn"")"
제주 제주시 아연로 444-1,"=GOOGLETRANSLATE(A339, ""ko"", ""zh-cn"")"
"11,700원","=GOOGLETRANSLATE(A340, ""ko"", ""zh-cn"")"
마이아트뮤지엄 삼성점 : 클림트와 리치오디의 기적(~26.03.22),"=GOOGLETRANSLATE(A341, ""ko"", ""zh-cn"")"
마이아트뮤지엄 삼성점,"=GOOGLETRANSLATE(A342, ""ko"", ""zh-cn"")"
타이거릴리 3개지점 이용권,"=GOOGLETRANSLATE(A343, ""ko"", ""zh-cn"")"
타이거릴리,"=GOOGLETRANSLATE(A344, ""ko"", ""zh-cn"")"
서울 송파구 충민로 66,"=GOOGLETRANSLATE(A345, ""ko"", ""zh-cn"")"
키위키즈랜드,"=GOOGLETRANSLATE(A346, ""ko"", ""zh-cn"")"
부산 기장군 장안읍 정관로 1142,"=GOOGLETRANSLATE(A347, ""ko"", ""zh-cn"")"
오아식스 리솜 선셋스파 (12/20~3/29),"=GOOGLETRANSLATE(A348, ""ko"", ""zh-cn"")"
25/26 하이원리조트 스노우월드/눈썰매장 이용권,"=GOOGLETRANSLATE(A349, ""ko"", ""zh-cn"")"
실내 스카이 다이빙 플라이스테이션,"=GOOGLETRANSLATE(A350, ""ko"", ""zh-cn"")"
용인 플라이스테이션,"=GOOGLETRANSLATE(A351, ""ko"", ""zh-cn"")"
경기 용인시 처인구 포곡읍 성산로 521,"=GOOGLETRANSLATE(A352, ""ko"", ""zh-cn"")"
"53,200원","=GOOGLETRANSLATE(A353, ""ko"", ""zh-cn"")"
플레이월드 미사점 키즈카페 이용권,"=GOOGLETRANSLATE(A354, ""ko"", ""zh-cn"")"
용인 테일45 반려견운동장 이용권,"=GOOGLETRANSLATE(A355, ""ko"", ""zh-cn"")"
경기 용인시 기흥구 고매로43번길 47,"=GOOGLETRANSLATE(A356, ""ko"", ""zh-cn"")"
25/26 하이원리조트 리프트권 (11.28~폐장일),"=GOOGLETRANSLATE(A357, ""ko"", ""zh-cn"")"
정선 로미지안가든 동절기 이용권,"=GOOGLETRANSLATE(A358, ""ko"", ""zh-cn"")"
로미지안가든,"=GOOGLETRANSLATE(A359, ""ko"", ""zh-cn"")"
강원 정선군 북평면 어도원길 12,"=GOOGLETRANSLATE(A360, ""ko"", ""zh-cn"")"
속초요트보트클럽 이용권,"=GOOGLETRANSLATE(A361, ""ko"", ""zh-cn"")"
속초파워보트클럽,"=GOOGLETRANSLATE(A362, ""ko"", ""zh-cn"")"
강원 속초시 장사항해안길 46,"=GOOGLETRANSLATE(A363, ""ko"", ""zh-cn"")"
찜카 제주 렌트카 국내 해외 항공 투어택시 5% 할인 이용권,"=GOOGLETRANSLATE(A364, ""ko"", ""zh-cn"")"
찜카,"=GOOGLETRANSLATE(A365, ""ko"", ""zh-cn"")"
제주 제주시 첨단로 330,"=GOOGLETRANSLATE(A366, ""ko"", ""zh-cn"")"
"28,500원","=GOOGLETRANSLATE(A367, ""ko"", ""zh-cn"")"
영일딸기체험,"=GOOGLETRANSLATE(A368, ""ko"", ""zh-cn"")"
365일 힐링파크! 엑스포대공원 이용권,"=GOOGLETRANSLATE(A369, ""ko"", ""zh-cn"")"
화성 한진요트 영국재즈요트 이용권,"=GOOGLETRANSLATE(A370, ""ko"", ""zh-cn"")"
한진요트,"=GOOGLETRANSLATE(A371, ""ko"", ""zh-cn"")"
경기 화성시 만세구 서신면 제부리 6-16,"=GOOGLETRANSLATE(A372, ""ko"", ""zh-cn"")"
글라이더스왕산 요트 투어 이용권,"=GOOGLETRANSLATE(A373, ""ko"", ""zh-cn"")"
글라이더스왕산,"=GOOGLETRANSLATE(A374, ""ko"", ""zh-cn"")"
인천 중구 왕산로35번길 8,"=GOOGLETRANSLATE(A375, ""ko"", ""zh-cn"")"
속초 장사항마리나 세일요트 이용권,"=GOOGLETRANSLATE(A376, ""ko"", ""zh-cn"")"
장사항마리나,"=GOOGLETRANSLATE(A377, ""ko"", ""zh-cn"")"
강원 속초시 장사항해안길 42,"=GOOGLETRANSLATE(A378, ""ko"", ""zh-cn"")"
공룡월드 비봉공룡공원 이용권,"=GOOGLETRANSLATE(A379, ""ko"", ""zh-cn"")"
"3,400원","=GOOGLETRANSLATE(A380, ""ko"", ""zh-cn"")"
호텔 크레센도 428 레스토랑 이용권,"=GOOGLETRANSLATE(A381, ""ko"", ""zh-cn"")"
크레센도서울,"=GOOGLETRANSLATE(A382, ""ko"", ""zh-cn"")"
"74,800원","=GOOGLETRANSLATE(A383, ""ko"", ""zh-cn"")"
"뮤지엄원 <다시, 낭만의 시대> 전시","=GOOGLETRANSLATE(A384, ""ko"", ""zh-cn"")"
뮤지엄원,"=GOOGLETRANSLATE(A385, ""ko"", ""zh-cn"")"
"뮤지엄원 미디어아트 다시, 낭만의 시대","=GOOGLETRANSLATE(A386, ""ko"", ""zh-cn"")"
부산 해운대구 센텀서로 20,"=GOOGLETRANSLATE(A387, ""ko"", ""zh-cn"")"
"10,400원","=GOOGLETRANSLATE(A388, ""ko"", ""zh-cn"")"
디거앤레이스 김포라베니체점 이용권,"=GOOGLETRANSLATE(A389, ""ko"", ""zh-cn"")"
경기 김포시 태장로 802,"=GOOGLETRANSLATE(A390, ""ko"", ""zh-cn"")"
디거앤레이스 고양일산점 이용권,"=GOOGLETRANSLATE(A391, ""ko"", ""zh-cn"")"
경기 고양시 일산서구 한류월드로 300,"=GOOGLETRANSLATE(A392, ""ko"", ""zh-cn"")"
나주 우주드림 이용권,"=GOOGLETRANSLATE(A393, ""ko"", ""zh-cn"")"
중흥골드스파리조트,"=GOOGLETRANSLATE(A394, ""ko"", ""zh-cn"")"
전남 나주시 다도면 나주호로 558-314,"=GOOGLETRANSLATE(A395, ""ko"", ""zh-cn"")"
소노팰리체 승마체험,"=GOOGLETRANSLATE(A396, ""ko"", ""zh-cn"")"
소노펠리체 비발디파크,"=GOOGLETRANSLATE(A397, ""ko"", ""zh-cn"")"
김포 덕포진교육박물관 이용권,"=GOOGLETRANSLATE(A398, ""ko"", ""zh-cn"")"
경기 김포시 대곶면 덕포진로103번길 90,"=GOOGLETRANSLATE(A399, ""ko"", ""zh-cn"")"
"1,100원","=GOOGLETRANSLATE(A400, ""ko"", ""zh-cn"")"
자수정동굴 입장+보트PKG,"=GOOGLETRANSLATE(A401, ""ko"", ""zh-cn"")"
자수정동굴나라,"=GOOGLETRANSLATE(A402, ""ko"", ""zh-cn"")"
울산 울주군 상북면 자수정로 212,"=GOOGLETRANSLATE(A403, ""ko"", ""zh-cn"")"
태종대오션플라잉 이용권,"=GOOGLETRANSLATE(A404, ""ko"", ""zh-cn"")"
태종대 오션플라잉,"=GOOGLETRANSLATE(A405, ""ko"", ""zh-cn"")"
부산 영도구 태종로836번길 55,"=GOOGLETRANSLATE(A406, ""ko"", ""zh-cn"")"
소피텔 앰배서더 서울 연말 룸온리 특가,"=GOOGLETRANSLATE(A407, ""ko"", ""zh-cn"")"
소피텔 앰배서더 서울,"=GOOGLETRANSLATE(A408, ""ko"", ""zh-cn"")"
서울 송파구 잠실로 209,"=GOOGLETRANSLATE(A409, ""ko"", ""zh-cn"")"
"297,000원","=GOOGLETRANSLATE(A410, ""ko"", ""zh-cn"")"
연제구 닥터메포츠 사우나&헬스 이용권,"=GOOGLETRANSLATE(A411, ""ko"", ""zh-cn"")"
닥터메포츠,"=GOOGLETRANSLATE(A412, ""ko"", ""zh-cn"")"
부산 연제구 거제시장로 42,"=GOOGLETRANSLATE(A413, ""ko"", ""zh-cn"")"
아산레일바이크 이용권,"=GOOGLETRANSLATE(A414, ""ko"", ""zh-cn"")"
아산레일바이크,"=GOOGLETRANSLATE(A415, ""ko"", ""zh-cn"")"
충남 아산시 도고면 아산만로 199-7,"=GOOGLETRANSLATE(A416, ""ko"", ""zh-cn"")"
"레노부르크뮤지엄 / 빛을 찾았,나 (미디어아트 전시+전시테마음료 PKG)","=GOOGLETRANSLATE(A417, ""ko"", ""zh-cn"")"
레노부르크뮤지엄 / GLEAM:E 빛나(미디어아트 일반 예매),"=GOOGLETRANSLATE(A418, ""ko"", ""zh-cn"")"
경기 부천시 오정구 신흥로511번길 180,"=GOOGLETRANSLATE(A419, ""ko"", ""zh-cn"")"
"5,700원","=GOOGLETRANSLATE(A420, ""ko"", ""zh-cn"")"
일산 원마운트 로라비트 이용권,"=GOOGLETRANSLATE(A421, ""ko"", ""zh-cn"")"
원마운트,"=GOOGLETRANSLATE(A422, ""ko"", ""zh-cn"")"
부산영화체험박물관 + 씨네뮤지엄,"=GOOGLETRANSLATE(A423, ""ko"", ""zh-cn"")"
부산영화체험박물관,"=GOOGLETRANSLATE(A424, ""ko"", ""zh-cn"")"
부산 중구 대청로126번길 12,"=GOOGLETRANSLATE(A425, ""ko"", ""zh-cn"")"
피노디아 뮤지엄 입장권,"=GOOGLETRANSLATE(A426, ""ko"", ""zh-cn"")"
피노디아 뮤지엄,"=GOOGLETRANSLATE(A427, ""ko"", ""zh-cn"")"
강원 속초시 엑스포로 75,"=GOOGLETRANSLATE(A428, ""ko"", ""zh-cn"")"
해저와인과함께하는 우도잠수함,"=GOOGLETRANSLATE(A429, ""ko"", ""zh-cn"")"
우도잠수함,"=GOOGLETRANSLATE(A430, ""ko"", ""zh-cn"")"
제주 서귀포시 성산읍 성산등용로 112-7,"=GOOGLETRANSLATE(A431, ""ko"", ""zh-cn"")"
해저와인과함께하는 우도잠수함+우도도항선,"=GOOGLETRANSLATE(A432, ""ko"", ""zh-cn"")"
레이저아레나엑스_올인원,"=GOOGLETRANSLATE(A433, ""ko"", ""zh-cn"")"
"17,850원","=GOOGLETRANSLATE(A434, ""ko"", ""zh-cn"")"
레이저아레나엑스_리얼리티 서바이벌,"=GOOGLETRANSLATE(A435, ""ko"", ""zh-cn"")"
섬진강 별빛 스카이 짚와이어,"=GOOGLETRANSLATE(A436, ""ko"", ""zh-cn"")"
전남 광양시 진월면 망덕길 159,"=GOOGLETRANSLATE(A437, ""ko"", ""zh-cn"")"
부산 요트투어 카카오요트,"=GOOGLETRANSLATE(A438, ""ko"", ""zh-cn"")"
카카오요트,"=GOOGLETRANSLATE(A439, ""ko"", ""zh-cn"")"
부산 해운대구 해운대해변로 84,"=GOOGLETRANSLATE(A440, ""ko"", ""zh-cn"")"
플레이월드 다산점 키즈카페 이용권,"=GOOGLETRANSLATE(A441, ""ko"", ""zh-cn"")"
경주월드 자유이용권,"=GOOGLETRANSLATE(A442, ""ko"", ""zh-cn"")"
"27,900원","=GOOGLETRANSLATE(A443, ""ko"", ""zh-cn"")"
아이올레인포레스트,"=GOOGLETRANSLATE(A444, ""ko"", ""zh-cn"")"
제주 제주시 구좌읍 덕행로 359,"=GOOGLETRANSLATE(A445, ""ko"", ""zh-cn"")"
무지개요트,"=GOOGLETRANSLATE(A446, ""ko"", ""zh-cn"")"
제주 무지개요트,"=GOOGLETRANSLATE(A447, ""ko"", ""zh-cn"")"
제주특별자치도 제주시 도두항길 28-12,"=GOOGLETRANSLATE(A448, ""ko"", ""zh-cn"")"
선녀와나무꾼,"=GOOGLETRANSLATE(A449, ""ko"", ""zh-cn"")"
제주 선녀와나무꾼,"=GOOGLETRANSLATE(A450, ""ko"", ""zh-cn"")"
제주특별자치도 제주시 조천읍 선교로 267,"=GOOGLETRANSLATE(A451, ""ko"", ""zh-cn"")"
서프라이즈테마파크,"=GOOGLETRANSLATE(A452, ""ko"", ""zh-cn"")"
메이즈랜드_소인,"=GOOGLETRANSLATE(A453, ""ko"", ""zh-cn"")"
제주 제주시 구좌읍 비자림로 2134-47,"=GOOGLETRANSLATE(A454, ""ko"", ""zh-cn"")"
메이즈랜드_청소년,"=GOOGLETRANSLATE(A455, ""ko"", ""zh-cn"")"
레포츠랜드,"=GOOGLETRANSLATE(A456, ""ko"", ""zh-cn"")"
제주 제주시 조천읍 와흘상서2길 47,"=GOOGLETRANSLATE(A457, ""ko"", ""zh-cn"")"
김녕요트투어_소인,"=GOOGLETRANSLATE(A458, ""ko"", ""zh-cn"")"
김녕요트투어,"=GOOGLETRANSLATE(A459, ""ko"", ""zh-cn"")"
제주 제주시 구좌읍 구좌해안로 229-16,"=GOOGLETRANSLATE(A460, ""ko"", ""zh-cn"")"
김녕요트투어_대인,"=GOOGLETRANSLATE(A461, ""ko"", ""zh-cn"")"
그림카페,"=GOOGLETRANSLATE(A462, ""ko"", ""zh-cn"")"
서울 마포구 와우산로 29-18,"=GOOGLETRANSLATE(A463, ""ko"", ""zh-cn"")"
그랑블루요트 럭셔리투어,"=GOOGLETRANSLATE(A464, ""ko"", ""zh-cn"")"
그랑블루요트,"=GOOGLETRANSLATE(A465, ""ko"", ""zh-cn"")"
제주 서귀포시 대포로 172-7,"=GOOGLETRANSLATE(A466, ""ko"", ""zh-cn"")"
그랑블루요트 선셋투어,"=GOOGLETRANSLATE(A467, ""ko"", ""zh-cn"")"
주렁주렁 실내 동물원 경주점,"=GOOGLETRANSLATE(A468, ""ko"", ""zh-cn"")"
경기도 안산시 단원구 광덕1로 276 6층 자이언트제트,"=GOOGLETRANSLATE(A469, ""ko"", ""zh-cn"")"
"서울특별시 강남구 영동대로 513 , B1층","=GOOGLETRANSLATE(A470, ""ko"", ""zh-cn"")"
대전광역시 유성구 엑스포로 1 대전 신세계 Art&Science 지하 1층,"=GOOGLETRANSLATE(A471, ""ko"", ""zh-cn"")"
"영중로 15 타임스퀘어 4층, 5층","=GOOGLETRANSLATE(A472, ""ko"", ""zh-cn"")"
대전광역시 중구 보문산공원로 469,"=GOOGLETRANSLATE(A473, ""ko"", ""zh-cn"")"
부산광역시 해운대구 해운대해변로 266,"=GOOGLETRANSLATE(A474, ""ko"", ""zh-cn"")"
제주특별자치도 서귀포시 남원읍 남위남성로 164,"=GOOGLETRANSLATE(A475, ""ko"", ""zh-cn"")"
경기도 고양시 일산서구 덕산로277번길 55 삼방가농원,"=GOOGLETRANSLATE(A476, ""ko"", ""zh-cn"")"
레고랜드 1일 이용권,"=GOOGLETRANSLATE(A477, ""ko"", ""zh-cn"")"
하중도길 128 레고랜드 코리아 리조트,"=GOOGLETRANSLATE(A478, ""ko"", ""zh-cn"")"
탑동가산로 1 동두천 놀자숲,"=GOOGLETRANSLATE(A479, ""ko"", ""zh-cn"")"
경상남도 양산시 원동면 화제리 2696,"=GOOGLETRANSLATE(A480, ""ko"", ""zh-cn"")"
서울 영등포구 영중로 15,"=GOOGLETRANSLATE(A481, ""ko"", ""zh-cn"")"
경북 포항시 북구 흥해읍 약성리 88,"=GOOGLETRANSLATE(A482, ""ko"", ""zh-cn"")"
강원 홍천군 서면 한치골길 262,"=GOOGLETRANSLATE(A483, ""ko"", ""zh-cn"")"
제주 제주시 조천읍 남조로 2243,"=GOOGLETRANSLATE(A484, ""ko"", ""zh-cn"")"
분당어린이안전체험관,"=GOOGLETRANSLATE(A485, ""ko"", ""zh-cn"")"
경기 성남시 분당구 문정로 40지도보기,"=GOOGLETRANSLATE(A486, ""ko"", ""zh-cn"")"
분당 율동공원에 위치한 어린이안전체험관,"=GOOGLETRANSLATE(A487, ""ko"", ""zh-cn"")"
한국등잔박물관,"=GOOGLETRANSLATE(A488, ""ko"", ""zh-cn"")"
경기도 용인시 처인구 모현읍 능곡로56번길 8,"=GOOGLETRANSLATE(A489, ""ko"", ""zh-cn"")"
오랜 역사가 담긴 등잔이 모인 박물관,"=GOOGLETRANSLATE(A490, ""ko"", ""zh-cn"")"
국토발전전시관,"=GOOGLETRANSLATE(A491, ""ko"", ""zh-cn"")"
서울특별시 중구 정동길 18,"=GOOGLETRANSLATE(A492, ""ko"", ""zh-cn"")"
재미있게 미리 배울 수 있는 교과 과정 사회 공부,"=GOOGLETRANSLATE(A493, ""ko"", ""zh-cn"")"
한국만화박물관,"=GOOGLETRANSLATE(A494, ""ko"", ""zh-cn"")"
경기도 부천시 원미구 길주로1,"=GOOGLETRANSLATE(A495, ""ko"", ""zh-cn"")"
만화에 담긴 문화·예술적 가치를 아이와 함께 알아가자,"=GOOGLETRANSLATE(A496, ""ko"", ""zh-cn"")"
용산역사박물관,"=GOOGLETRANSLATE(A497, ""ko"", ""zh-cn"")"
서울특별시 용산구 한강대로14길 35-29,"=GOOGLETRANSLATE(A498, ""ko"", ""zh-cn"")"
각양각색의 체험을 통해 알아가는 용산의 역사,"=GOOGLETRANSLATE(A499, ""ko"", ""zh-cn"")"
안양박물관,"=GOOGLETRANSLATE(A500, ""ko"", ""zh-cn"")"
경기도 안양시 만안구 예술공원로103번길 4,"=GOOGLETRANSLATE(A501, ""ko"", ""zh-cn"")"
"박물관, 카페, 식당까지 한 번에!","=GOOGLETRANSLATE(A502, ""ko"", ""zh-cn"")"
노원기차마을 스위스관,"=GOOGLETRANSLATE(A503, ""ko"", ""zh-cn"")"
서울특별시 노원구 화랑로 622 (공릉동),"=GOOGLETRANSLATE(A504, ""ko"", ""zh-cn"")"
미니어처로 한눈에 보는 스위스,"=GOOGLETRANSLATE(A505, ""ko"", ""zh-cn"")"
북촌동양문화박물관,"=GOOGLETRANSLATE(A506, ""ko"", ""zh-cn"")"
서울특별시 종로구 북촌로11길 76(삼청동),"=GOOGLETRANSLATE(A507, ""ko"", ""zh-cn"")"
북촌 최고의 전망대에서 즐기는 차 한 잔,"=GOOGLETRANSLATE(A508, ""ko"", ""zh-cn"")"
오마이갤러리 세계명화 트릭아트전시관,"=GOOGLETRANSLATE(A509, ""ko"", ""zh-cn"")"
충남 태안군 안면읍 안면대로 3171-6,"=GOOGLETRANSLATE(A510, ""ko"", ""zh-cn"")"
세계의 명작을 한 눈에 볼 수 있는 곳,"=GOOGLETRANSLATE(A511, ""ko"", ""zh-cn"")"
백제역사문화관,"=GOOGLETRANSLATE(A512, ""ko"", ""zh-cn"")"
충청남도 부여군 규암면 백제문로 386-6,"=GOOGLETRANSLATE(A513, ""ko"", ""zh-cn"")"
백제왕의 보물을 열어라! 게임과 애니로 배우는 역사?!,"=GOOGLETRANSLATE(A514, ""ko"", ""zh-cn"")"
화성3.1운동만세길방문자센터,"=GOOGLETRANSLATE(A515, ""ko"", ""zh-cn"")"
경기 화성시 만세구 우정읍 화수동길 163,"=GOOGLETRANSLATE(A516, ""ko"", ""zh-cn"")"
스탬프 투어로 멋진 훈장을 받고 역사를 배우자!,"=GOOGLETRANSLATE(A517, ""ko"", ""zh-cn"")"
피규어뮤지엄w,"=GOOGLETRANSLATE(A518, ""ko"", ""zh-cn"")"
제주특별자치도 서귀포시 안덕면 한창로 243,"=GOOGLETRANSLATE(A519, ""ko"", ""zh-cn"")"
히어로들이 가득한 피규어 세상! 아이도 엄빠도 즐거워!,"=GOOGLETRANSLATE(A520, ""ko"", ""zh-cn"")"
활판인쇄박물관,"=GOOGLETRANSLATE(A521, ""ko"", ""zh-cn"")"
경기도 파주시 회동길 145 (문발동),"=GOOGLETRANSLATE(A522, ""ko"", ""zh-cn"")"
옛 인쇄 과정을 한눈에 보고 체험하며 배워요!,"=GOOGLETRANSLATE(A523, ""ko"", ""zh-cn"")"
덕소자연사박물관,"=GOOGLETRANSLATE(A524, ""ko"", ""zh-cn"")"
경기도 남양주시 와부읍 석실로 46-11,"=GOOGLETRANSLATE(A525, ""ko"", ""zh-cn"")"
공룡마니아 아이가 가볼 만한 박물관,"=GOOGLETRANSLATE(A526, ""ko"", ""zh-cn"")"
심장박물관,"=GOOGLETRANSLATE(A527, ""ko"", ""zh-cn"")"
인천광역시 계양구 계양문화로 7,"=GOOGLETRANSLATE(A528, ""ko"", ""zh-cn"")"
우리 몸의 중심인 심장에 대해 알 수 있는 곳,"=GOOGLETRANSLATE(A529, ""ko"", ""zh-cn"")"
계량박물관,"=GOOGLETRANSLATE(A530, ""ko"", ""zh-cn"")"
충북 음성군 맹동면 이수로 93,"=GOOGLETRANSLATE(A531, ""ko"", ""zh-cn"")"
되로주고 말로 받아가는 국내 최초 도량박물관,"=GOOGLETRANSLATE(A532, ""ko"", ""zh-cn"")"
크레욜라 익스피어리언스 펜실베니아,"=GOOGLETRANSLATE(A533, ""ko"", ""zh-cn"")"
그리기 좋아하는 아이들의 천국,"=GOOGLETRANSLATE(A534, ""ko"", ""zh-cn"")"
뉴저지 리버티 사이언스 센터,"=GOOGLETRANSLATE(A535, ""ko"", ""zh-cn"")"
한 번의 방문으로는 아쉬운 곳,"=GOOGLETRANSLATE(A536, ""ko"", ""zh-cn"")"
