Original,TranslationFormula
충청북도 충주시 중원대로 3306 (호암동),"=GOOGLETRANSLATE(A62, ""ko"", ""ja"")"
"전석 35,000원
사전예약 9,900원","=GOOGLETRANSLATE(A63, ""ko"", ""ja"")"
"창작산실, 모므로살롱: 성인물","=GOOGLETRANSLATE(A64, ""ko"", ""ja"")"
아쿠아쇼: 바닷 속 버블왕국,"=GOOGLETRANSLATE(A65, ""ko"", ""ja"")"
미녀와 야수 [안산],"=GOOGLETRANSLATE(A66, ""ko"", ""ja"")"
리턴 [대학로],"=GOOGLETRANSLATE(A67, ""ko"", ""ja"")"
시윤아트홀 (B1),"=GOOGLETRANSLATE(A68, ""ko"", ""ja"")"
로보카폴리 오케스트라: 브룸스타운의 악기 구조대! [서울 강남],"=GOOGLETRANSLATE(A69, ""ko"", ""ja"")"
예림당아트홀,"=GOOGLETRANSLATE(A70, ""ko"", ""ja"")"
서울특별시 강남구 언주로 337 (역삼동),"=GOOGLETRANSLATE(A71, ""ko"", ""ja"")"
전설의 황금미역 [부산 동래],"=GOOGLETRANSLATE(A72, ""ko"", ""ja"")"
라푼젤 [과천],"=GOOGLETRANSLATE(A73, ""ko"", ""ja"")"
국립과천과학관 어울림홀,"=GOOGLETRANSLATE(A74, ""ko"", ""ja"")"
경기 과천시 상하벌로 110,"=GOOGLETRANSLATE(A75, ""ko"", ""ja"")"
뚱뚱한 로미오를 사랑한 줄리엣 [대학로],"=GOOGLETRANSLATE(A76, ""ko"", ""ja"")"
피노키오 [목포],"=GOOGLETRANSLATE(A77, ""ko"", ""ja"")"
"멜로우TV: Run it up, 팀 나빠 [부천]","=GOOGLETRANSLATE(A78, ""ko"", ""ja"")"
복사골문화센터 아트홀,"=GOOGLETRANSLATE(A79, ""ko"", ""ja"")"
경기 부천시 원미구 장말로 107,"=GOOGLETRANSLATE(A80, ""ko"", ""ja"")"
나는 코다입니다 [김해],"=GOOGLETRANSLATE(A81, ""ko"", ""ja"")"
나의 아저씨,"=GOOGLETRANSLATE(A82, ""ko"", ""ja"")"
"R석 30,000원
S석 20,000원
시야방해(1층) 20,000원
시야방해(2층) 10,000원","=GOOGLETRANSLATE(A83, ""ko"", ""ja"")"
랑랑 피아노 리사이틀,"=GOOGLETRANSLATE(A84, ""ko"", ""ja"")"
"R석 220,000원
S석 180,000원
A석 150,000원
B석 120,000원
C석 80,000원","=GOOGLETRANSLATE(A85, ""ko"", ""ja"")"
NANA MIZUKI LIVE VISION in SEOUL,"=GOOGLETRANSLATE(A86, ""ko"", ""ja"")"
세종대학교 대양홀,"=GOOGLETRANSLATE(A87, ""ko"", ""ja"")"
서울특별시 광진구 능동로 209 (군자동),"=GOOGLETRANSLATE(A88, ""ko"", ""ja"")"
"ASAC 클래식 봄 음악회: 사월, 다시 피다 [안산]","=GOOGLETRANSLATE(A89, ""ko"", ""ja"")"
"R석 60,000원
S석 50,000원
A석 40,000원
B석 30,000원","=GOOGLETRANSLATE(A90, ""ko"", ""ja"")"
누가 내 머리에 똥 쌌어? [수원],"=GOOGLETRANSLATE(A91, ""ko"", ""ja"")"
리어왕외전,"=GOOGLETRANSLATE(A92, ""ko"", ""ja"")"
"SPOT THE GIG by Wanderloch, I Don't Like Mondays","=GOOGLETRANSLATE(A93, ""ko"", ""ja"")"
"VIP석 88,000원
GA석 66,000원","=GOOGLETRANSLATE(A94, ""ko"", ""ja"")"
"광주시립발레단 기획공연, 살롱콘서트 Ⅰ. 잠자는 숲속의 미녀","=GOOGLETRANSLATE(A95, ""ko"", ""ja"")"
SEVENTEEN WORLD TOUR: NEW_ (앵콜),"=GOOGLETRANSLATE(A96, ""ko"", ""ja"")"
인천아시아드주경기장,"=GOOGLETRANSLATE(A97, ""ko"", ""ja"")"
인천광역시 서구 봉수대로 806 (연희동),"=GOOGLETRANSLATE(A98, ""ko"", ""ja"")"
"VIP석 198,000원
R석 154,000원
S석 132,000원","=GOOGLETRANSLATE(A99, ""ko"", ""ja"")"
"SPOT THE GIG, Phoebe Rings","=GOOGLETRANSLATE(A100, ""ko"", ""ja"")"
"안애순 컴퍼니, 춤이 말하다: 문소리 X 리아킴 [서울 강동]","=GOOGLETRANSLATE(A101, ""ko"", ""ja"")"
푸른 사자 와니니 [서울 마포],"=GOOGLETRANSLATE(A102, ""ko"", ""ja"")"
김현철의 클래식당 [평택],"=GOOGLETRANSLATE(A103, ""ko"", ""ja"")"
알파블록스 [하남],"=GOOGLETRANSLATE(A104, ""ko"", ""ja"")"
"임현정의 베토벤 소나타 시리즈1, 영웅","=GOOGLETRANSLATE(A105, ""ko"", ""ja"")"
"R석 150,000원
S석 120,000원
A석 90,000원","=GOOGLETRANSLATE(A106, ""ko"", ""ja"")"
"케이 김경은 피아노 리사이틀, 베토벤 피아노 소나타 전곡 시리즈 Ⅳ: The Path to Silence","=GOOGLETRANSLATE(A107, ""ko"", ""ja"")"
"평택아트센터 기획공연, 앰비규어스댄스컴퍼니, 더 벨트 [평택]","=GOOGLETRANSLATE(A108, ""ko"", ""ja"")"
평택아트센터 소공연장,"=GOOGLETRANSLATE(A109, ""ko"", ""ja"")"
한글용사 아이야 새로운 이야기: 달라도 친구야! [오산],"=GOOGLETRANSLATE(A110, ""ko"", ""ja"")"
오산문화예술회관 대공연장,"=GOOGLETRANSLATE(A111, ""ko"", ""ja"")"
경기 오산시 경기동로 51,"=GOOGLETRANSLATE(A112, ""ko"", ""ja"")"
"VIP석 70,000원
R석 40,000원","=GOOGLETRANSLATE(A113, ""ko"", ""ja"")"
오리지널 어린이 CAT [성남],"=GOOGLETRANSLATE(A114, ""ko"", ""ja"")"
"평택아트센터 기획공연, 얍 판 츠베덴 & 서울시립교향악단, Mozart & Tchaikovsky [평택]","=GOOGLETRANSLATE(A115, ""ko"", ""ja"")"
"R석 80,000원
S석 60,000원
A석 30,000원
BL석 10,000원","=GOOGLETRANSLATE(A116, ""ko"", ""ja"")"
아기돼지 삼형제 [수원],"=GOOGLETRANSLATE(A117, ""ko"", ""ja"")"
백설공주 [서울 도봉],"=GOOGLETRANSLATE(A118, ""ko"", ""ja"")"
"슈퍼디바 적우 콘서트: 보고싶다, 서울","=GOOGLETRANSLATE(A119, ""ko"", ""ja"")"
"국립합창단, 클래식 세레나데 [제천]","=GOOGLETRANSLATE(A120, ""ko"", ""ja"")"
"롤링 31주년 기념공연, 김늑 단독 콘서트: 우리는 어디로 가는가","=GOOGLETRANSLATE(A121, ""ko"", ""ja"")"
한글용사 아이야 새로운 이야기: 달라도 친구야! [화성],"=GOOGLETRANSLATE(A122, ""ko"", ""ja"")"
백설공주 [김해],"=GOOGLETRANSLATE(A123, ""ko"", ""ja"")"
김해 장유문화센터 공연장,"=GOOGLETRANSLATE(A124, ""ko"", ""ja"")"
"1층석 35,000원","=GOOGLETRANSLATE(A125, ""ko"", ""ja"")"
덩따쿵 구조대: 뜨거워 지구 [서울 광진],"=GOOGLETRANSLATE(A126, ""ko"", ""ja"")"
광진어린이공연장,"=GOOGLETRANSLATE(A127, ""ko"", ""ja"")"
서울특별시 광진구 능동로 400(중곡동),"=GOOGLETRANSLATE(A128, ""ko"", ""ja"")"
백설공주 [거제],"=GOOGLETRANSLATE(A129, ""ko"", ""ja"")"
거제시청소년수련관 공연장,"=GOOGLETRANSLATE(A130, ""ko"", ""ja"")"
경남 거제시 계룡로 175,"=GOOGLETRANSLATE(A131, ""ko"", ""ja"")"
이상한 나라의 앨리스 [인천 서구],"=GOOGLETRANSLATE(A132, ""ko"", ""ja"")"
피터팬 [인천 서구],"=GOOGLETRANSLATE(A133, ""ko"", ""ja"")"
김창완밴드 전국투어 콘서트 [밀양],"=GOOGLETRANSLATE(A134, ""ko"", ""ja"")"
밀양아리랑아트센터 대공연장,"=GOOGLETRANSLATE(A135, ""ko"", ""ja"")"
경남 밀양시 중앙로 324,"=GOOGLETRANSLATE(A136, ""ko"", ""ja"")"
"1층석 70,000원
2층석 50,000원","=GOOGLETRANSLATE(A137, ""ko"", ""ja"")"
미녀와 야수 [고양],"=GOOGLETRANSLATE(A138, ""ko"", ""ja"")"
고양어울림누리 별모래극장,"=GOOGLETRANSLATE(A139, ""ko"", ""ja"")"
어느 60대 노부부 이야기 [홍성],"=GOOGLETRANSLATE(A140, ""ko"", ""ja"")"
홍주문화회관 대공연장,"=GOOGLETRANSLATE(A141, ""ko"", ""ja"")"
충남 홍성군 홍성읍 내포로 164,"=GOOGLETRANSLATE(A142, ""ko"", ""ja"")"
"낭만주의 거장, 차이코프스키","=GOOGLETRANSLATE(A143, ""ko"", ""ja"")"
"R석 120,000원
S석 90,000원
A석 60,000원
B석 40,000원","=GOOGLETRANSLATE(A144, ""ko"", ""ja"")"
그랜드필하모닉오케스트라 & 백건우 [제천],"=GOOGLETRANSLATE(A145, ""ko"", ""ja"")"
YOON SAN-HA: SANiGHT Project #3 약속,"=GOOGLETRANSLATE(A146, ""ko"", ""ja"")"
어린이 서커스 쇼 [군산],"=GOOGLETRANSLATE(A147, ""ko"", ""ja"")"
"웨이브투어스, Curated 03: 캔트비블루","=GOOGLETRANSLATE(A148, ""ko"", ""ja"")"
"스탠딩 77,000원","=GOOGLETRANSLATE(A149, ""ko"", ""ja"")"
"먼데이프로젝트 IN 라이브클럽, 지베뉴 단독콘서트: LOVE IS ALL","=GOOGLETRANSLATE(A150, ""ko"", ""ja"")"
공상온도,"=GOOGLETRANSLATE(A151, ""ko"", ""ja"")"
서울특별시 마포구 동교로23길 40 (동교동),"=GOOGLETRANSLATE(A152, ""ko"", ""ja"")"
박상민 LOVE 콘서트 [전주],"=GOOGLETRANSLATE(A153, ""ko"", ""ja"")"
빨간 모자와 늑대 [진주],"=GOOGLETRANSLATE(A154, ""ko"", ""ja"")"
DKB FAN-CON: BLACK OUT,"=GOOGLETRANSLATE(A155, ""ko"", ""ja"")"
KIMSUNGKYU LIVE: LV4: Leap to Vector,"=GOOGLETRANSLATE(A156, ""ko"", ""ja"")"
우리 아빠가 최고야 [구리],"=GOOGLETRANSLATE(A157, ""ko"", ""ja"")"
구리아트홀 유채꽃소극장,"=GOOGLETRANSLATE(A158, ""ko"", ""ja"")"
로맨틱톡2,"=GOOGLETRANSLATE(A159, ""ko"", ""ja"")"
"주말 관람권 29,000원
평일 관람권 25,000원","=GOOGLETRANSLATE(A160, ""ko"", ""ja"")"
라푼젤 [구리],"=GOOGLETRANSLATE(A161, ""ko"", ""ja"")"
레이 첸 바이올린 리사이틀,"=GOOGLETRANSLATE(A162, ""ko"", ""ja"")"
"S석 140,000원
S석 120,000원
A석 100,000원
시야방해R 98,000원
시야방해S 84,000원
B석 80,000원
시야방해A 70,000원","=GOOGLETRANSLATE(A163, ""ko"", ""ja"")"
더: 매직서커스 [고양],"=GOOGLETRANSLATE(A164, ""ko"", ""ja"")"
안네 프랑크,"=GOOGLETRANSLATE(A165, ""ko"", ""ja"")"
창단10주년 성신 피아노 소사이어티 기념 연주회,"=GOOGLETRANSLATE(A166, ""ko"", ""ja"")"
윤기훈 귀국 피아노 독주회,"=GOOGLETRANSLATE(A167, ""ko"", ""ja"")"
얼떨결에 종언,"=GOOGLETRANSLATE(A168, ""ko"", ""ja"")"
산울림소극장,"=GOOGLETRANSLATE(A169, ""ko"", ""ja"")"
서울특별시 마포구 와우산로 157 (서교동),"=GOOGLETRANSLATE(A170, ""ko"", ""ja"")"
"A석 60,000원
B석 50,000원","=GOOGLETRANSLATE(A171, ""ko"", ""ja"")"
"살롱콘서트 휴, 추다혜차지스","=GOOGLETRANSLATE(A172, ""ko"", ""ja"")"
인천문화예술회관 복합문화공간,"=GOOGLETRANSLATE(A173, ""ko"", ""ja"")"
"살롱콘서트 휴, 주혜린","=GOOGLETRANSLATE(A174, ""ko"", ""ja"")"
디즈니 인 콘서트: Beyond the Magic,"=GOOGLETRANSLATE(A175, ""ko"", ""ja"")"
백건우 피아노 리사이틀 [당진],"=GOOGLETRANSLATE(A176, ""ko"", ""ja"")"
"당진Arte 11, 이금희의 더불어 살며 헤아리며 Ⅱ. 인간관계 (4월)","=GOOGLETRANSLATE(A177, ""ko"", ""ja"")"
당진문예의전당 소공연장,"=GOOGLETRANSLATE(A178, ""ko"", ""ja"")"
충남 당진시 당진중앙2로 69,"=GOOGLETRANSLATE(A179, ""ko"", ""ja"")"
에릭 루 피아노 리사이틀,"=GOOGLETRANSLATE(A180, ""ko"", ""ja"")"
"R석 100,000원
시야방해R 80,000원
S석 80,000원
시야방해S 64,000원
A석 60,000원
시야방해A 48,000원
B석 40,000원
시야방해B 32,000원","=GOOGLETRANSLATE(A181, ""ko"", ""ja"")"
싱긴어게인 (SING+BEGIN AGAIN) 콘서트,"=GOOGLETRANSLATE(A182, ""ko"", ""ja"")"
동대문구체육관,"=GOOGLETRANSLATE(A183, ""ko"", ""ja"")"
서울특별시 동대문구 답십리로 210-3 (답십리동),"=GOOGLETRANSLATE(A184, ""ko"", ""ja"")"
"ACC 브런치콘서트 플러스, 김영하 작가의 음악 (4월)","=GOOGLETRANSLATE(A185, ""ko"", ""ja"")"
"살롱콘서트 휴, 서울전자음악단","=GOOGLETRANSLATE(A186, ""ko"", ""ja"")"
"살롱콘서트 휴, 사뮈 (Samui)","=GOOGLETRANSLATE(A187, ""ko"", ""ja"")"
한글용사 아이야 새로운 이야기: 달라도 친구야!,"=GOOGLETRANSLATE(A188, ""ko"", ""ja"")"
세상의 모든 아침 영화음악 콘서트,"=GOOGLETRANSLATE(A189, ""ko"", ""ja"")"
빨간모자와 늑대 [대구 달성],"=GOOGLETRANSLATE(A190, ""ko"", ""ja"")"
달성문화원,"=GOOGLETRANSLATE(A191, ""ko"", ""ja"")"
대구광역시 달성군 현풍면 현풍동로 92,"=GOOGLETRANSLATE(A192, ""ko"", ""ja"")"
CHILDREN ARE STINKY (칠드런 아 스팅키) [이천],"=GOOGLETRANSLATE(A193, ""ko"", ""ja"")"
이천아트홀 소공연장,"=GOOGLETRANSLATE(A194, ""ko"", ""ja"")"
제33회 서울시민교향악단 정기연주회 [부천],"=GOOGLETRANSLATE(A195, ""ko"", ""ja"")"
"R석 30,000원
S석 10,000원","=GOOGLETRANSLATE(A196, ""ko"", ""ja"")"
"변진섭 전국투어 콘서트, 변천사 시즌 2.5: 시간여행","=GOOGLETRANSLATE(A197, ""ko"", ""ja"")"
김장훈 전국투어 콘서트: 원맨쇼 [하남],"=GOOGLETRANSLATE(A198, ""ko"", ""ja"")"
"NT Live, 햄릿 (영상화)","=GOOGLETRANSLATE(A199, ""ko"", ""ja"")"
패닉 콘서트: PANIC IS COMING,"=GOOGLETRANSLATE(A200, ""ko"", ""ja"")"
The 심수봉 SHOW,"=GOOGLETRANSLATE(A201, ""ko"", ""ja"")"
너의 이름은. 필름 콘서트,"=GOOGLETRANSLATE(A202, ""ko"", ""ja"")"
ONEUS FANCON: Welcome to US‘s ISLAND,"=GOOGLETRANSLATE(A203, ""ko"", ""ja"")"
"살롱콘서트 휴, 문미향","=GOOGLETRANSLATE(A204, ""ko"", ""ja"")"
국립합창단 CLASSIC SERENADE [오산],"=GOOGLETRANSLATE(A205, ""ko"", ""ja"")"
바냐삼촌,"=GOOGLETRANSLATE(A206, ""ko"", ""ja"")"
"R석 88,000원
S석 66,000원
A석 44,000원","=GOOGLETRANSLATE(A207, ""ko"", ""ja"")"
신데렐라 [남양주],"=GOOGLETRANSLATE(A208, ""ko"", ""ja"")"
ONE NIGHT LIVE: ONL Vol.1 Daybreak,"=GOOGLETRANSLATE(A209, ""ko"", ""ja"")"
아기돼지 삼형제의 요절복통 콘테스트 [김포],"=GOOGLETRANSLATE(A210, ""ko"", ""ja"")"
통진두레문화센터 두레홀,"=GOOGLETRANSLATE(A211, ""ko"", ""ja"")"
경기 김포시 통진읍 대곶2로 35,"=GOOGLETRANSLATE(A212, ""ko"", ""ja"")"
리멤버,"=GOOGLETRANSLATE(A213, ""ko"", ""ja"")"
라푼젤 [서울 구로],"=GOOGLETRANSLATE(A214, ""ko"", ""ja"")"
"빅3 시즌2, 행복한 만남: 강진, 김용임, 진성","=GOOGLETRANSLATE(A215, ""ko"", ""ja"")"
박현빈 첫 단독 전국투어 콘서트: 더 쇼맨 (THE SHOWMAN) [강릉],"=GOOGLETRANSLATE(A216, ""ko"", ""ja"")"
강릉원주대학교 해람문화관 해람홀,"=GOOGLETRANSLATE(A217, ""ko"", ""ja"")"
강원특별자치도 강릉시 죽헌길 7,"=GOOGLETRANSLATE(A218, ""ko"", ""ja"")"
두들팝 [거제],"=GOOGLETRANSLATE(A219, ""ko"", ""ja"")"
"R석 25,000원
S석 20,000원","=GOOGLETRANSLATE(A220, ""ko"", ""ja"")"
제134회 경주시립극단 정기공연: 하얀앵두,"=GOOGLETRANSLATE(A221, ""ko"", ""ja"")"
파시오네트: 차이콥스키 교향곡 5번,"=GOOGLETRANSLATE(A222, ""ko"", ""ja"")"
제117회 원주시립합창단 정기연주회 [원주],"=GOOGLETRANSLATE(A223, ""ko"", ""ja"")"
원주치악예술관,"=GOOGLETRANSLATE(A224, ""ko"", ""ja"")"
안성훈 첫번째 단독콘서트: ANYMATION,"=GOOGLETRANSLATE(A225, ""ko"", ""ja"")"
"VIP석 143,000원
R석 121,000원
2층 시야제한석 99,000원","=GOOGLETRANSLATE(A226, ""ko"", ""ja"")"
"Dear, Spring 정승환 X 정인 콘서트 [경주]","=GOOGLETRANSLATE(A227, ""ko"", ""ja"")"
"R석 50,000원
S석 40,000원
시야제한석 20,000원","=GOOGLETRANSLATE(A228, ""ko"", ""ja"")"
클로이,"=GOOGLETRANSLATE(A229, ""ko"", ""ja"")"
사이버매직쇼,"=GOOGLETRANSLATE(A230, ""ko"", ""ja"")"
"거제 어린이 공연 주간, 슈퍼거북 슈퍼토끼 [거제]","=GOOGLETRANSLATE(A231, ""ko"", ""ja"")"
"EUNHYUK FANCON, be: WARE OF THE RABBIT","=GOOGLETRANSLATE(A232, ""ko"", ""ja"")"
팥죽할멈과 호랑이 [군포],"=GOOGLETRANSLATE(A233, ""ko"", ""ja"")"
군포시평생학습원 상상극장,"=GOOGLETRANSLATE(A234, ""ko"", ""ja"")"
경기 군포시 고산로 263,"=GOOGLETRANSLATE(A235, ""ko"", ""ja"")"
비밥 [성주],"=GOOGLETRANSLATE(A236, ""ko"", ""ja"")"
성주문화예술회관 대공연장,"=GOOGLETRANSLATE(A237, ""ko"", ""ja"")"
경북 성주군 성주읍 성산9길 45,"=GOOGLETRANSLATE(A238, ""ko"", ""ja"")"
YB REMASTERED 3.0: Odyssey,"=GOOGLETRANSLATE(A239, ""ko"", ""ja"")"
"SR석 143,000원
R석 132,000원
S석 110,000원","=GOOGLETRANSLATE(A240, ""ko"", ""ja"")"
블루 초코 블루스 [대학로],"=GOOGLETRANSLATE(A241, ""ko"", ""ja"")"
바로크비올리스트 장민경의 The Bach Ⅲ,"=GOOGLETRANSLATE(A242, ""ko"", ""ja"")"
"대구시립무용단 기획공연, 스테이지 모빌리티 커넥션","=GOOGLETRANSLATE(A243, ""ko"", ""ja"")"
"네덜란드 댄스 시어터 (NDT1) , 필름 스크리닝: 미스트","=GOOGLETRANSLATE(A244, ""ko"", ""ja"")"
누가 내 머리에 똥 쌌어? [서울 강북],"=GOOGLETRANSLATE(A245, ""ko"", ""ja"")"
"전석 40,000원
사전예약 19,900원","=GOOGLETRANSLATE(A246, ""ko"", ""ja"")"
사이버 매직쇼 [포항],"=GOOGLETRANSLATE(A247, ""ko"", ""ja"")"
흥부와 놀부 [서울 도봉],"=GOOGLETRANSLATE(A248, ""ko"", ""ja"")"
슈퍼히어로와 함께 하는 어린이날 영화음악 콘서트: 헐리우드 블록버스터 & 디즈니 & 지브리 영화음악,"=GOOGLETRANSLATE(A249, ""ko"", ""ja"")"
우리 아빠가 최고야 [부천],"=GOOGLETRANSLATE(A250, ""ko"", ""ja"")"
현대백화점 문화홀,"=GOOGLETRANSLATE(A251, ""ko"", ""ja"")"
경기도 부천시 원미구 길주로 180 (중동),"=GOOGLETRANSLATE(A252, ""ko"", ""ja"")"
"멜로우TV: Run it up, 팀 나빠 [춘천]","=GOOGLETRANSLATE(A253, ""ko"", ""ja"")"
한림대학교 일송아트홀,"=GOOGLETRANSLATE(A254, ""ko"", ""ja"")"
강원도 춘천시 한림대학길 1,"=GOOGLETRANSLATE(A255, ""ko"", ""ja"")"
"멜로우TV: Run it up, 팀 나빠 [원주]","=GOOGLETRANSLATE(A256, ""ko"", ""ja"")"
제24회 천안시립무용단 정기공연 [천안],"=GOOGLETRANSLATE(A257, ""ko"", ""ja"")"
헬로카봇 스페셜 시즌9: 전설의 용사를 찾아서,"=GOOGLETRANSLATE(A258, ""ko"", ""ja"")"
아기돼지삼형제: 늑대숲또옹돼지원정대 [안산],"=GOOGLETRANSLATE(A259, ""ko"", ""ja"")"
푸른 사자 와니니 [익산],"=GOOGLETRANSLATE(A260, ""ko"", ""ja"")"
"멜로우TV: Run it up, 팀 나빠 [창원]","=GOOGLETRANSLATE(A261, ""ko"", ""ja"")"
경상남도 창원시 의창구 중앙대로 178 (신월동),"=GOOGLETRANSLATE(A262, ""ko"", ""ja"")"
"전석 70,000원
사전예약 39,600원","=GOOGLETRANSLATE(A263, ""ko"", ""ja"")"
급식왕2: 좀비가 나타났다 [고양],"=GOOGLETRANSLATE(A264, ""ko"", ""ja"")"
슈퍼히어로와 함께 하는 어린이날 영화음악 콘서트: 헐리우드 블록버스터&디즈니&지브리 FESTA [고양],"=GOOGLETRANSLATE(A265, ""ko"", ""ja"")"
"다미앵 잘레 X 코헤이 나와, 프리즘","=GOOGLETRANSLATE(A266, ""ko"", ""ja"")"
이은결: META [안양],"=GOOGLETRANSLATE(A267, ""ko"", ""ja"")"
안양아트센터 관악홀,"=GOOGLETRANSLATE(A268, ""ko"", ""ja"")"
