Original,TranslationFormula
인어공주 [안산],"=GOOGLETRANSLATE(A55, ""ko"", ""zh-cn"")"
안산올림픽기념관 대공연장,"=GOOGLETRANSLATE(A56, ""ko"", ""zh-cn"")"
경기도 안산시 단원구 적금로 202,"=GOOGLETRANSLATE(A57, ""ko"", ""zh-cn"")"
안녕하신가영 단독콘서트: 마음으로 스탠딩,"=GOOGLETRANSLATE(A58, ""ko"", ""zh-cn"")"
아기돼지 삼형제 [충주],"=GOOGLETRANSLATE(A59, ""ko"", ""zh-cn"")"
호암예술관,"=GOOGLETRANSLATE(A60, ""ko"", ""zh-cn"")"
충청북도 충주시 중원대로 3306 (호암동),"=GOOGLETRANSLATE(A61, ""ko"", ""zh-cn"")"
"전석 35,000원
사전예약 9,900원","=GOOGLETRANSLATE(A62, ""ko"", ""zh-cn"")"
"창작산실, 모므로살롱: 성인물","=GOOGLETRANSLATE(A63, ""ko"", ""zh-cn"")"
아쿠아쇼: 바닷 속 버블왕국,"=GOOGLETRANSLATE(A64, ""ko"", ""zh-cn"")"
미녀와 야수 [안산],"=GOOGLETRANSLATE(A65, ""ko"", ""zh-cn"")"
리턴 [대학로],"=GOOGLETRANSLATE(A66, ""ko"", ""zh-cn"")"
시윤아트홀 (B1),"=GOOGLETRANSLATE(A67, ""ko"", ""zh-cn"")"
로보카폴리 오케스트라: 브룸스타운의 악기 구조대! [서울 강남],"=GOOGLETRANSLATE(A68, ""ko"", ""zh-cn"")"
예림당아트홀,"=GOOGLETRANSLATE(A69, ""ko"", ""zh-cn"")"
서울특별시 강남구 언주로 337 (역삼동),"=GOOGLETRANSLATE(A70, ""ko"", ""zh-cn"")"
전설의 황금미역 [부산 동래],"=GOOGLETRANSLATE(A71, ""ko"", ""zh-cn"")"
라푼젤 [과천],"=GOOGLETRANSLATE(A72, ""ko"", ""zh-cn"")"
국립과천과학관 어울림홀,"=GOOGLETRANSLATE(A73, ""ko"", ""zh-cn"")"
경기 과천시 상하벌로 110,"=GOOGLETRANSLATE(A74, ""ko"", ""zh-cn"")"
뚱뚱한 로미오를 사랑한 줄리엣 [대학로],"=GOOGLETRANSLATE(A75, ""ko"", ""zh-cn"")"
피노키오 [목포],"=GOOGLETRANSLATE(A76, ""ko"", ""zh-cn"")"
"멜로우TV: Run it up, 팀 나빠 [부천]","=GOOGLETRANSLATE(A77, ""ko"", ""zh-cn"")"
복사골문화센터 아트홀,"=GOOGLETRANSLATE(A78, ""ko"", ""zh-cn"")"
경기 부천시 원미구 장말로 107,"=GOOGLETRANSLATE(A79, ""ko"", ""zh-cn"")"
나는 코다입니다 [김해],"=GOOGLETRANSLATE(A80, ""ko"", ""zh-cn"")"
나의 아저씨,"=GOOGLETRANSLATE(A81, ""ko"", ""zh-cn"")"
"R석 30,000원
S석 20,000원
시야방해(1층) 20,000원
시야방해(2층) 10,000원","=GOOGLETRANSLATE(A82, ""ko"", ""zh-cn"")"
랑랑 피아노 리사이틀,"=GOOGLETRANSLATE(A83, ""ko"", ""zh-cn"")"
"R석 220,000원
S석 180,000원
A석 150,000원
B석 120,000원
C석 80,000원","=GOOGLETRANSLATE(A84, ""ko"", ""zh-cn"")"
NANA MIZUKI LIVE VISION in SEOUL,"=GOOGLETRANSLATE(A85, ""ko"", ""zh-cn"")"
세종대학교 대양홀,"=GOOGLETRANSLATE(A86, ""ko"", ""zh-cn"")"
서울특별시 광진구 능동로 209 (군자동),"=GOOGLETRANSLATE(A87, ""ko"", ""zh-cn"")"
"ASAC 클래식 봄 음악회: 사월, 다시 피다 [안산]","=GOOGLETRANSLATE(A88, ""ko"", ""zh-cn"")"
"R석 60,000원
S석 50,000원
A석 40,000원
B석 30,000원","=GOOGLETRANSLATE(A89, ""ko"", ""zh-cn"")"
누가 내 머리에 똥 쌌어? [수원],"=GOOGLETRANSLATE(A90, ""ko"", ""zh-cn"")"
리어왕외전,"=GOOGLETRANSLATE(A91, ""ko"", ""zh-cn"")"
"SPOT THE GIG by Wanderloch, I Don't Like Mondays","=GOOGLETRANSLATE(A92, ""ko"", ""zh-cn"")"
"VIP석 88,000원
GA석 66,000원","=GOOGLETRANSLATE(A93, ""ko"", ""zh-cn"")"
"광주시립발레단 기획공연, 살롱콘서트 Ⅰ. 잠자는 숲속의 미녀","=GOOGLETRANSLATE(A94, ""ko"", ""zh-cn"")"
SEVENTEEN WORLD TOUR: NEW_ (앵콜),"=GOOGLETRANSLATE(A95, ""ko"", ""zh-cn"")"
인천아시아드주경기장,"=GOOGLETRANSLATE(A96, ""ko"", ""zh-cn"")"
인천광역시 서구 봉수대로 806 (연희동),"=GOOGLETRANSLATE(A97, ""ko"", ""zh-cn"")"
"VIP석 198,000원
R석 154,000원
S석 132,000원","=GOOGLETRANSLATE(A98, ""ko"", ""zh-cn"")"
"SPOT THE GIG, Phoebe Rings","=GOOGLETRANSLATE(A99, ""ko"", ""zh-cn"")"
"안애순 컴퍼니, 춤이 말하다: 문소리 X 리아킴 [서울 강동]","=GOOGLETRANSLATE(A100, ""ko"", ""zh-cn"")"
푸른 사자 와니니 [서울 마포],"=GOOGLETRANSLATE(A101, ""ko"", ""zh-cn"")"
김현철의 클래식당 [평택],"=GOOGLETRANSLATE(A102, ""ko"", ""zh-cn"")"
알파블록스 [하남],"=GOOGLETRANSLATE(A103, ""ko"", ""zh-cn"")"
"임현정의 베토벤 소나타 시리즈1, 영웅","=GOOGLETRANSLATE(A104, ""ko"", ""zh-cn"")"
"R석 150,000원
S석 120,000원
A석 90,000원","=GOOGLETRANSLATE(A105, ""ko"", ""zh-cn"")"
"케이 김경은 피아노 리사이틀, 베토벤 피아노 소나타 전곡 시리즈 Ⅳ: The Path to Silence","=GOOGLETRANSLATE(A106, ""ko"", ""zh-cn"")"
"평택아트센터 기획공연, 앰비규어스댄스컴퍼니, 더 벨트 [평택]","=GOOGLETRANSLATE(A107, ""ko"", ""zh-cn"")"
평택아트센터 소공연장,"=GOOGLETRANSLATE(A108, ""ko"", ""zh-cn"")"
한글용사 아이야 새로운 이야기: 달라도 친구야! [오산],"=GOOGLETRANSLATE(A109, ""ko"", ""zh-cn"")"
오산문화예술회관 대공연장,"=GOOGLETRANSLATE(A110, ""ko"", ""zh-cn"")"
경기 오산시 경기동로 51,"=GOOGLETRANSLATE(A111, ""ko"", ""zh-cn"")"
"VIP석 70,000원
R석 40,000원","=GOOGLETRANSLATE(A112, ""ko"", ""zh-cn"")"
오리지널 어린이 CAT [성남],"=GOOGLETRANSLATE(A113, ""ko"", ""zh-cn"")"
"평택아트센터 기획공연, 얍 판 츠베덴 & 서울시립교향악단, Mozart & Tchaikovsky [평택]","=GOOGLETRANSLATE(A114, ""ko"", ""zh-cn"")"
"R석 80,000원
S석 60,000원
A석 30,000원
BL석 10,000원","=GOOGLETRANSLATE(A115, ""ko"", ""zh-cn"")"
아기돼지 삼형제 [수원],"=GOOGLETRANSLATE(A116, ""ko"", ""zh-cn"")"
백설공주 [서울 도봉],"=GOOGLETRANSLATE(A117, ""ko"", ""zh-cn"")"
"슈퍼디바 적우 콘서트: 보고싶다, 서울","=GOOGLETRANSLATE(A118, ""ko"", ""zh-cn"")"
"국립합창단, 클래식 세레나데 [제천]","=GOOGLETRANSLATE(A119, ""ko"", ""zh-cn"")"
"롤링 31주년 기념공연, 김늑 단독 콘서트: 우리는 어디로 가는가","=GOOGLETRANSLATE(A120, ""ko"", ""zh-cn"")"
한글용사 아이야 새로운 이야기: 달라도 친구야! [화성],"=GOOGLETRANSLATE(A121, ""ko"", ""zh-cn"")"
백설공주 [김해],"=GOOGLETRANSLATE(A122, ""ko"", ""zh-cn"")"
김해 장유문화센터 공연장,"=GOOGLETRANSLATE(A123, ""ko"", ""zh-cn"")"
"1층석 35,000원","=GOOGLETRANSLATE(A124, ""ko"", ""zh-cn"")"
덩따쿵 구조대: 뜨거워 지구 [서울 광진],"=GOOGLETRANSLATE(A125, ""ko"", ""zh-cn"")"
광진어린이공연장,"=GOOGLETRANSLATE(A126, ""ko"", ""zh-cn"")"
서울특별시 광진구 능동로 400(중곡동),"=GOOGLETRANSLATE(A127, ""ko"", ""zh-cn"")"
백설공주 [거제],"=GOOGLETRANSLATE(A128, ""ko"", ""zh-cn"")"
거제시청소년수련관 공연장,"=GOOGLETRANSLATE(A129, ""ko"", ""zh-cn"")"
경남 거제시 계룡로 175,"=GOOGLETRANSLATE(A130, ""ko"", ""zh-cn"")"
이상한 나라의 앨리스 [인천 서구],"=GOOGLETRANSLATE(A131, ""ko"", ""zh-cn"")"
피터팬 [인천 서구],"=GOOGLETRANSLATE(A132, ""ko"", ""zh-cn"")"
김창완밴드 전국투어 콘서트 [밀양],"=GOOGLETRANSLATE(A133, ""ko"", ""zh-cn"")"
밀양아리랑아트센터 대공연장,"=GOOGLETRANSLATE(A134, ""ko"", ""zh-cn"")"
경남 밀양시 중앙로 324,"=GOOGLETRANSLATE(A135, ""ko"", ""zh-cn"")"
"1층석 70,000원
2층석 50,000원","=GOOGLETRANSLATE(A136, ""ko"", ""zh-cn"")"
미녀와 야수 [고양],"=GOOGLETRANSLATE(A137, ""ko"", ""zh-cn"")"
고양어울림누리 별모래극장,"=GOOGLETRANSLATE(A138, ""ko"", ""zh-cn"")"
어느 60대 노부부 이야기 [홍성],"=GOOGLETRANSLATE(A139, ""ko"", ""zh-cn"")"
홍주문화회관 대공연장,"=GOOGLETRANSLATE(A140, ""ko"", ""zh-cn"")"
충남 홍성군 홍성읍 내포로 164,"=GOOGLETRANSLATE(A141, ""ko"", ""zh-cn"")"
"낭만주의 거장, 차이코프스키","=GOOGLETRANSLATE(A142, ""ko"", ""zh-cn"")"
"R석 120,000원
S석 90,000원
A석 60,000원
B석 40,000원","=GOOGLETRANSLATE(A143, ""ko"", ""zh-cn"")"
그랜드필하모닉오케스트라 & 백건우 [제천],"=GOOGLETRANSLATE(A144, ""ko"", ""zh-cn"")"
YOON SAN-HA: SANiGHT Project #3 약속,"=GOOGLETRANSLATE(A145, ""ko"", ""zh-cn"")"
어린이 서커스 쇼 [군산],"=GOOGLETRANSLATE(A146, ""ko"", ""zh-cn"")"
"웨이브투어스, Curated 03: 캔트비블루","=GOOGLETRANSLATE(A147, ""ko"", ""zh-cn"")"
"스탠딩 77,000원","=GOOGLETRANSLATE(A148, ""ko"", ""zh-cn"")"
"먼데이프로젝트 IN 라이브클럽, 지베뉴 단독콘서트: LOVE IS ALL","=GOOGLETRANSLATE(A149, ""ko"", ""zh-cn"")"
공상온도,"=GOOGLETRANSLATE(A150, ""ko"", ""zh-cn"")"
서울특별시 마포구 동교로23길 40 (동교동),"=GOOGLETRANSLATE(A151, ""ko"", ""zh-cn"")"
박상민 LOVE 콘서트 [전주],"=GOOGLETRANSLATE(A152, ""ko"", ""zh-cn"")"
빨간 모자와 늑대 [진주],"=GOOGLETRANSLATE(A153, ""ko"", ""zh-cn"")"
DKB FAN-CON: BLACK OUT,"=GOOGLETRANSLATE(A154, ""ko"", ""zh-cn"")"
KIMSUNGKYU LIVE: LV4: Leap to Vector,"=GOOGLETRANSLATE(A155, ""ko"", ""zh-cn"")"
우리 아빠가 최고야 [구리],"=GOOGLETRANSLATE(A156, ""ko"", ""zh-cn"")"
구리아트홀 유채꽃소극장,"=GOOGLETRANSLATE(A157, ""ko"", ""zh-cn"")"
로맨틱톡2,"=GOOGLETRANSLATE(A158, ""ko"", ""zh-cn"")"
"주말 관람권 29,000원
평일 관람권 25,000원","=GOOGLETRANSLATE(A159, ""ko"", ""zh-cn"")"
라푼젤 [구리],"=GOOGLETRANSLATE(A160, ""ko"", ""zh-cn"")"
레이 첸 바이올린 리사이틀,"=GOOGLETRANSLATE(A161, ""ko"", ""zh-cn"")"
"S석 140,000원
S석 120,000원
A석 100,000원
시야방해R 98,000원
시야방해S 84,000원
B석 80,000원
시야방해A 70,000원","=GOOGLETRANSLATE(A162, ""ko"", ""zh-cn"")"
더: 매직서커스 [고양],"=GOOGLETRANSLATE(A163, ""ko"", ""zh-cn"")"
안네 프랑크,"=GOOGLETRANSLATE(A164, ""ko"", ""zh-cn"")"
창단10주년 성신 피아노 소사이어티 기념 연주회,"=GOOGLETRANSLATE(A165, ""ko"", ""zh-cn"")"
윤기훈 귀국 피아노 독주회,"=GOOGLETRANSLATE(A166, ""ko"", ""zh-cn"")"
얼떨결에 종언,"=GOOGLETRANSLATE(A167, ""ko"", ""zh-cn"")"
산울림소극장,"=GOOGLETRANSLATE(A168, ""ko"", ""zh-cn"")"
서울특별시 마포구 와우산로 157 (서교동),"=GOOGLETRANSLATE(A169, ""ko"", ""zh-cn"")"
"A석 60,000원
B석 50,000원","=GOOGLETRANSLATE(A170, ""ko"", ""zh-cn"")"
"살롱콘서트 휴, 추다혜차지스","=GOOGLETRANSLATE(A171, ""ko"", ""zh-cn"")"
인천문화예술회관 복합문화공간,"=GOOGLETRANSLATE(A172, ""ko"", ""zh-cn"")"
"살롱콘서트 휴, 주혜린","=GOOGLETRANSLATE(A173, ""ko"", ""zh-cn"")"
디즈니 인 콘서트: Beyond the Magic,"=GOOGLETRANSLATE(A174, ""ko"", ""zh-cn"")"
백건우 피아노 리사이틀 [당진],"=GOOGLETRANSLATE(A175, ""ko"", ""zh-cn"")"
"당진Arte 11, 이금희의 더불어 살며 헤아리며 Ⅱ. 인간관계 (4월)","=GOOGLETRANSLATE(A176, ""ko"", ""zh-cn"")"
당진문예의전당 소공연장,"=GOOGLETRANSLATE(A177, ""ko"", ""zh-cn"")"
충남 당진시 당진중앙2로 69,"=GOOGLETRANSLATE(A178, ""ko"", ""zh-cn"")"
에릭 루 피아노 리사이틀,"=GOOGLETRANSLATE(A179, ""ko"", ""zh-cn"")"
"R석 100,000원
시야방해R 80,000원
S석 80,000원
시야방해S 64,000원
A석 60,000원
시야방해A 48,000원
B석 40,000원
시야방해B 32,000원","=GOOGLETRANSLATE(A180, ""ko"", ""zh-cn"")"
싱긴어게인 (SING+BEGIN AGAIN) 콘서트,"=GOOGLETRANSLATE(A181, ""ko"", ""zh-cn"")"
동대문구체육관,"=GOOGLETRANSLATE(A182, ""ko"", ""zh-cn"")"
서울특별시 동대문구 답십리로 210-3 (답십리동),"=GOOGLETRANSLATE(A183, ""ko"", ""zh-cn"")"
"ACC 브런치콘서트 플러스, 김영하 작가의 음악 (4월)","=GOOGLETRANSLATE(A184, ""ko"", ""zh-cn"")"
"살롱콘서트 휴, 서울전자음악단","=GOOGLETRANSLATE(A185, ""ko"", ""zh-cn"")"
"살롱콘서트 휴, 사뮈 (Samui)","=GOOGLETRANSLATE(A186, ""ko"", ""zh-cn"")"
한글용사 아이야 새로운 이야기: 달라도 친구야!,"=GOOGLETRANSLATE(A187, ""ko"", ""zh-cn"")"
세상의 모든 아침 영화음악 콘서트,"=GOOGLETRANSLATE(A188, ""ko"", ""zh-cn"")"
빨간모자와 늑대 [대구 달성],"=GOOGLETRANSLATE(A189, ""ko"", ""zh-cn"")"
달성문화원,"=GOOGLETRANSLATE(A190, ""ko"", ""zh-cn"")"
대구광역시 달성군 현풍면 현풍동로 92,"=GOOGLETRANSLATE(A191, ""ko"", ""zh-cn"")"
CHILDREN ARE STINKY (칠드런 아 스팅키) [이천],"=GOOGLETRANSLATE(A192, ""ko"", ""zh-cn"")"
이천아트홀 소공연장,"=GOOGLETRANSLATE(A193, ""ko"", ""zh-cn"")"
제33회 서울시민교향악단 정기연주회 [부천],"=GOOGLETRANSLATE(A194, ""ko"", ""zh-cn"")"
"R석 30,000원
S석 10,000원","=GOOGLETRANSLATE(A195, ""ko"", ""zh-cn"")"
"변진섭 전국투어 콘서트, 변천사 시즌 2.5: 시간여행","=GOOGLETRANSLATE(A196, ""ko"", ""zh-cn"")"
김장훈 전국투어 콘서트: 원맨쇼 [하남],"=GOOGLETRANSLATE(A197, ""ko"", ""zh-cn"")"
"NT Live, 햄릿 (영상화)","=GOOGLETRANSLATE(A198, ""ko"", ""zh-cn"")"
패닉 콘서트: PANIC IS COMING,"=GOOGLETRANSLATE(A199, ""ko"", ""zh-cn"")"
The 심수봉 SHOW,"=GOOGLETRANSLATE(A200, ""ko"", ""zh-cn"")"
너의 이름은. 필름 콘서트,"=GOOGLETRANSLATE(A201, ""ko"", ""zh-cn"")"
ONEUS FANCON: Welcome to US‘s ISLAND,"=GOOGLETRANSLATE(A202, ""ko"", ""zh-cn"")"
"살롱콘서트 휴, 문미향","=GOOGLETRANSLATE(A203, ""ko"", ""zh-cn"")"
국립합창단 CLASSIC SERENADE [오산],"=GOOGLETRANSLATE(A204, ""ko"", ""zh-cn"")"
바냐삼촌,"=GOOGLETRANSLATE(A205, ""ko"", ""zh-cn"")"
"R석 88,000원
S석 66,000원
A석 44,000원","=GOOGLETRANSLATE(A206, ""ko"", ""zh-cn"")"
신데렐라 [남양주],"=GOOGLETRANSLATE(A207, ""ko"", ""zh-cn"")"
ONE NIGHT LIVE: ONL Vol.1 Daybreak,"=GOOGLETRANSLATE(A208, ""ko"", ""zh-cn"")"
아기돼지 삼형제의 요절복통 콘테스트 [김포],"=GOOGLETRANSLATE(A209, ""ko"", ""zh-cn"")"
통진두레문화센터 두레홀,"=GOOGLETRANSLATE(A210, ""ko"", ""zh-cn"")"
경기 김포시 통진읍 대곶2로 35,"=GOOGLETRANSLATE(A211, ""ko"", ""zh-cn"")"
리멤버,"=GOOGLETRANSLATE(A212, ""ko"", ""zh-cn"")"
라푼젤 [서울 구로],"=GOOGLETRANSLATE(A213, ""ko"", ""zh-cn"")"
"빅3 시즌2, 행복한 만남: 강진, 김용임, 진성","=GOOGLETRANSLATE(A214, ""ko"", ""zh-cn"")"
박현빈 첫 단독 전국투어 콘서트: 더 쇼맨 (THE SHOWMAN) [강릉],"=GOOGLETRANSLATE(A215, ""ko"", ""zh-cn"")"
강릉원주대학교 해람문화관 해람홀,"=GOOGLETRANSLATE(A216, ""ko"", ""zh-cn"")"
강원특별자치도 강릉시 죽헌길 7,"=GOOGLETRANSLATE(A217, ""ko"", ""zh-cn"")"
두들팝 [거제],"=GOOGLETRANSLATE(A218, ""ko"", ""zh-cn"")"
"R석 25,000원
S석 20,000원","=GOOGLETRANSLATE(A219, ""ko"", ""zh-cn"")"
제134회 경주시립극단 정기공연: 하얀앵두,"=GOOGLETRANSLATE(A220, ""ko"", ""zh-cn"")"
파시오네트: 차이콥스키 교향곡 5번,"=GOOGLETRANSLATE(A221, ""ko"", ""zh-cn"")"
제117회 원주시립합창단 정기연주회 [원주],"=GOOGLETRANSLATE(A222, ""ko"", ""zh-cn"")"
원주치악예술관,"=GOOGLETRANSLATE(A223, ""ko"", ""zh-cn"")"
안성훈 첫번째 단독콘서트: ANYMATION,"=GOOGLETRANSLATE(A224, ""ko"", ""zh-cn"")"
"VIP석 143,000원
R석 121,000원
2층 시야제한석 99,000원","=GOOGLETRANSLATE(A225, ""ko"", ""zh-cn"")"
"Dear, Spring 정승환 X 정인 콘서트 [경주]","=GOOGLETRANSLATE(A226, ""ko"", ""zh-cn"")"
"R석 50,000원
S석 40,000원
시야제한석 20,000원","=GOOGLETRANSLATE(A227, ""ko"", ""zh-cn"")"
클로이,"=GOOGLETRANSLATE(A228, ""ko"", ""zh-cn"")"
사이버매직쇼,"=GOOGLETRANSLATE(A229, ""ko"", ""zh-cn"")"
"거제 어린이 공연 주간, 슈퍼거북 슈퍼토끼 [거제]","=GOOGLETRANSLATE(A230, ""ko"", ""zh-cn"")"
"EUNHYUK FANCON, be: WARE OF THE RABBIT","=GOOGLETRANSLATE(A231, ""ko"", ""zh-cn"")"
팥죽할멈과 호랑이 [군포],"=GOOGLETRANSLATE(A232, ""ko"", ""zh-cn"")"
군포시평생학습원 상상극장,"=GOOGLETRANSLATE(A233, ""ko"", ""zh-cn"")"
경기 군포시 고산로 263,"=GOOGLETRANSLATE(A234, ""ko"", ""zh-cn"")"
비밥 [성주],"=GOOGLETRANSLATE(A235, ""ko"", ""zh-cn"")"
성주문화예술회관 대공연장,"=GOOGLETRANSLATE(A236, ""ko"", ""zh-cn"")"
경북 성주군 성주읍 성산9길 45,"=GOOGLETRANSLATE(A237, ""ko"", ""zh-cn"")"
YB REMASTERED 3.0: Odyssey,"=GOOGLETRANSLATE(A238, ""ko"", ""zh-cn"")"
"SR석 143,000원
R석 132,000원
S석 110,000원","=GOOGLETRANSLATE(A239, ""ko"", ""zh-cn"")"
블루 초코 블루스 [대학로],"=GOOGLETRANSLATE(A240, ""ko"", ""zh-cn"")"
바로크비올리스트 장민경의 The Bach Ⅲ,"=GOOGLETRANSLATE(A241, ""ko"", ""zh-cn"")"
"대구시립무용단 기획공연, 스테이지 모빌리티 커넥션","=GOOGLETRANSLATE(A242, ""ko"", ""zh-cn"")"
"네덜란드 댄스 시어터 (NDT1) , 필름 스크리닝: 미스트","=GOOGLETRANSLATE(A243, ""ko"", ""zh-cn"")"
누가 내 머리에 똥 쌌어? [서울 강북],"=GOOGLETRANSLATE(A244, ""ko"", ""zh-cn"")"
"전석 40,000원
사전예약 19,900원","=GOOGLETRANSLATE(A245, ""ko"", ""zh-cn"")"
사이버 매직쇼 [포항],"=GOOGLETRANSLATE(A246, ""ko"", ""zh-cn"")"
흥부와 놀부 [서울 도봉],"=GOOGLETRANSLATE(A247, ""ko"", ""zh-cn"")"
슈퍼히어로와 함께 하는 어린이날 영화음악 콘서트: 헐리우드 블록버스터 & 디즈니 & 지브리 영화음악,"=GOOGLETRANSLATE(A248, ""ko"", ""zh-cn"")"
우리 아빠가 최고야 [부천],"=GOOGLETRANSLATE(A249, ""ko"", ""zh-cn"")"
현대백화점 문화홀,"=GOOGLETRANSLATE(A250, ""ko"", ""zh-cn"")"
경기도 부천시 원미구 길주로 180 (중동),"=GOOGLETRANSLATE(A251, ""ko"", ""zh-cn"")"
"멜로우TV: Run it up, 팀 나빠 [춘천]","=GOOGLETRANSLATE(A252, ""ko"", ""zh-cn"")"
한림대학교 일송아트홀,"=GOOGLETRANSLATE(A253, ""ko"", ""zh-cn"")"
강원도 춘천시 한림대학길 1,"=GOOGLETRANSLATE(A254, ""ko"", ""zh-cn"")"
